timestamp,phase,altitude_m,vertical_speed_m_s,horizontal_speed_m_s,roll_deg,pitch_deg,yaw_deg,hover_time_s,target_distance_m
2026-01-09T19:31:52.752104,ASCENT,9.1,-0.87,0.04,-0.07,0.36,90.22,0.0,0.0
2026-01-09T19:31:52.802577,ASCENT,9.15,-0.84,0.04,-0.04,0.36,90.22,0.0,0.0
2026-01-09T19:31:52.853700,ASCENT,9.18,-0.82,0.04,-0.02,0.38,90.22,0.0,0.0
2026-01-09T19:31:52.904083,ASCENT,9.26,-1.75,0.05,0.23,1.07,89.03,0.0,0.0
2026-01-09T19:31:52.955100,ASCENT,9.34,-2.39,0.07,0.34,1.81,86.32,0.0,0.0
2026-01-09T19:31:53.005493,ASCENT,9.5,-3.22,0.09,0.31,1.84,81.76,0.0,0.0
2026-01-09T19:31:53.056067,ASCENT,9.64,-3.8,0.12,0.48,1.57,76.66,0.0,0.0
2026-01-09T19:31:53.107293,ASCENT,9.91,-4.58,0.14,0.65,1.07,70.22,0.0,0.0
2026-01-09T19:31:53.157787,ASCENT,10.1,-4.91,0.14,0.95,0.5,62.81,0.0,0.0
2026-01-09T19:31:53.208673,ASCENT,10.39,-5.38,0.13,1.44,-0.11,53.39,0.0,0.0
2026-01-09T19:31:53.259877,ASCENT,10.73,-5.71,0.08,1.8,-1.33,44.82,0.0,0.0
2026-01-09T19:31:53.310154,ASCENT,10.95,-5.8,0.05,1.99,-2.42,37.2,0.0,0.0
2026-01-09T19:31:53.361447,ASCENT,11.26,-5.86,0.03,1.68,-2.74,32.25,0.0,0.0
2026-01-09T19:31:53.411787,ASCENT,11.48,-5.88,0.05,0.74,-2.37,28.26,0.0,0.0
2026-01-09T19:31:53.462571,ASCENT,11.84,-5.9,0.08,-0.28,-1.55,25.96,0.0,0.0
2026-01-09T19:31:53.513841,ASCENT,12.06,-5.92,0.09,-1.16,-0.55,24.05,0.0,0.0
2026-01-09T19:31:53.564977,ASCENT,12.38,-5.94,0.08,-1.73,0.49,21.74,0.0,0.0
2026-01-09T19:31:53.615948,ASCENT,12.6,-5.96,0.07,-1.81,1.27,19.33,0.0,0.0
2026-01-09T19:31:53.666774,ASCENT,12.97,-5.98,0.04,-1.39,1.7,16.58,0.0,0.0
2026-01-09T19:31:53.717899,ASCENT,13.2,-5.98,0.03,-0.67,1.74,14.17,0.0,0.0
2026-01-09T19:31:53.769107,ASCENT,13.53,-5.99,0.02,0.27,1.39,11.91,0.0,0.0
2026-01-09T19:31:53.820013,ASCENT,13.9,-6.0,0.01,1.04,0.8,10.26,0.0,0.0
2026-01-09T19:31:53.870712,ASCENT,14.14,-5.99,0.01,1.6,-0.01,8.76,0.0,0.0
2026-01-09T19:31:53.921752,ASCENT,14.47,-6.0,0.02,1.65,-0.45,8.03,0.0,0.0
2026-01-09T19:31:53.972839,ASCENT,14.7,-6.0,0.03,1.2,-0.75,7.14,0.0,0.0
2026-01-09T19:31:54.023840,ASCENT,15.08,-6.0,0.05,0.49,-0.75,6.44,0.0,0.0
2026-01-09T19:31:54.074921,ASCENT,15.32,-6.0,0.05,-0.3,-0.44,5.73,0.0,0.0
2026-01-09T19:31:54.125390,ASCENT,15.66,-6.01,0.04,-0.94,-0.04,5.02,0.0,0.0
2026-01-09T19:31:54.175750,ASCENT,15.89,-6.01,0.04,-1.28,0.36,4.33,0.0,0.0
2026-01-09T19:31:54.226741,ASCENT,16.28,-6.01,0.02,-1.3,0.72,3.6,0.0,0.0
2026-01-09T19:31:54.277808,ASCENT,16.52,-6.01,0.02,-0.96,0.89,3.03,0.0,0.0
2026-01-09T19:31:54.328985,ASCENT,16.85,-6.01,0.01,-0.38,0.84,2.54,0.0,0.0
2026-01-09T19:31:54.380074,ASCENT,17.24,-6.0,0.02,0.22,0.66,2.18,0.0,0.0
2026-01-09T19:31:54.431103,ASCENT,17.47,-6.0,0.01,0.78,0.41,1.89,0.0,0.0
2026-01-09T19:31:54.481973,ASCENT,17.81,-6.0,0.0,1.09,0.16,1.69,0.0,0.0
2026-01-09T19:31:54.533141,ASCENT,18.05,-6.0,0.0,1.08,-0.12,1.43,0.0,0.0
2026-01-09T19:31:54.584228,ASCENT,18.43,-6.0,0.02,0.79,-0.25,1.23,0.0,0.0
2026-01-09T19:31:54.634624,ASCENT,18.67,-6.0,0.03,0.27,-0.21,1.0,0.0,0.0
2026-01-09T19:31:54.685254,ASCENT,19.01,-5.99,0.02,-0.22,-0.09,0.79,0.0,0.0
2026-01-09T19:31:54.736419,ASCENT,19.25,-5.99,0.02,-0.61,0.06,0.59,0.0,0.0
2026-01-09T19:31:54.787444,ASCENT,19.63,-5.99,0.0,-0.82,0.23,0.38,0.0,0.0
2026-01-09T19:31:54.838626,ASCENT,19.87,-5.99,0.0,-0.75,0.38,0.18,0.0,0.0
2026-01-09T19:31:54.889535,ASCENT,20.21,-5.99,0.01,-0.46,0.44,0.05,0.0,0.0
2026-01-09T19:31:54.940852,ASCENT,20.59,-5.99,0.01,-0.08,0.44,-0.05,0.0,0.0
2026-01-09T19:31:54.991835,ASCENT,20.83,-5.99,0.01,0.41,0.35,-0.14,0.0,0.0
2026-01-09T19:31:55.042835,ASCENT,21.17,-5.98,0.01,0.65,0.29,-0.17,0.0,0.0
2026-01-09T19:31:55.093404,ASCENT,21.41,-5.98,0.0,0.82,0.17,-0.2,0.0,0.0
2026-01-09T19:31:55.144534,ASCENT,21.79,-5.98,0.0,0.77,0.1,-0.24,0.0,0.0
2026-01-09T19:31:55.194773,ASCENT,22.03,-5.98,0.0,0.57,0.05,-0.27,0.0,0.0
2026-01-09T19:31:55.246155,ASCENT,22.37,-5.98,0.01,0.27,0.01,-0.3,0.0,0.0
2026-01-09T19:31:55.297097,ASCENT,22.61,-5.98,0.01,0.0,0.04,-0.37,0.0,0.0
2026-01-09T19:31:55.348051,ASCENT,22.99,-5.98,0.0,-0.24,0.14,-0.43,0.0,0.0
2026-01-09T19:31:55.398987,ASCENT,23.23,-5.97,0.0,-0.36,0.25,-0.48,0.0,0.0
2026-01-09T19:31:55.449751,ASCENT,23.57,-5.97,0.0,-0.35,0.35,-0.51,0.0,0.0
2026-01-09T19:31:55.500829,ASCENT,23.95,-5.97,0.0,-0.21,0.4,-0.54,0.0,0.0
2026-01-09T19:31:55.551699,ASCENT,24.19,-5.97,0.01,0.03,0.33,-0.55,0.0,0.0
2026-01-09T19:31:55.601974,ASCENT,24.53,-5.97,0.01,0.2,0.26,-0.54,0.0,0.0
2026-01-09T19:31:55.652878,ASCENT,24.77,-5.97,0.01,0.41,0.17,-0.52,0.0,0.0
2026-01-09T19:31:55.703689,ASCENT,25.15,-5.97,0.01,0.45,0.09,-0.52,0.0,0.0
2026-01-09T19:31:55.754267,ASCENT,25.39,-5.97,0.01,0.41,-0.01,-0.49,0.0,0.0
2026-01-09T19:31:55.804838,ASCENT,25.72,-5.97,0.01,0.26,-0.09,-0.48,0.0,0.0
2026-01-09T19:31:55.856046,ASCENT,25.96,-5.97,0.01,0.12,-0.12,-0.47,0.0,0.0
2026-01-09T19:31:55.907041,ASCENT,26.35,-5.97,0.01,-0.06,-0.09,-0.45,0.0,0.0
2026-01-09T19:31:55.958012,ASCENT,26.59,-5.97,0.0,-0.17,-0.1,-0.44,0.0,0.0
2026-01-09T19:31:56.008814,ASCENT,26.92,-5.97,0.0,-0.21,-0.06,-0.44,0.0,0.0
2026-01-09T19:31:56.059353,ASCENT,27.31,-5.97,0.0,-0.18,-0.02,-0.45,0.0,0.0
2026-01-09T19:31:56.109649,ASCENT,27.55,-5.97,0.0,-0.09,0.02,-0.48,0.0,0.0
2026-01-09T19:31:56.160784,ASCENT,27.88,-5.97,0.01,0.03,0.07,-0.5,0.0,0.0
2026-01-09T19:31:56.211722,ASCENT,28.12,-5.97,0.01,0.17,0.03,-0.5,0.0,0.0
2026-01-09T19:31:56.262818,ASCENT,28.51,-5.97,0.01,0.19,-0.0,-0.49,0.0,0.0
2026-01-09T19:31:56.314010,ASCENT,28.75,-5.97,0.01,0.17,-0.06,-0.46,0.0,0.0
2026-01-09T19:31:56.364679,ASCENT,29.08,-5.97,0.01,0.08,-0.08,-0.43,0.0,0.0
2026-01-09T19:31:56.414986,ASCENT,29.32,-5.97,0.0,-0.02,-0.13,-0.42,0.0,0.0
2026-01-09T19:31:56.465863,ASCENT,29.71,-5.97,0.0,-0.13,-0.11,-0.43,0.0,0.0
2026-01-09T19:31:56.517039,ASCENT,29.95,-5.97,0.0,-0.18,-0.05,-0.46,0.0,0.0
2026-01-09T19:31:56.567553,ASCENT,30.29,-5.97,0.0,-0.15,0.01,-0.49,0.0,0.0
2026-01-09T19:31:56.617865,ASCENT,30.53,-5.96,0.0,-0.08,0.08,-0.51,0.0,0.0
2026-01-09T19:31:56.669141,ASCENT,30.91,-5.96,0.0,0.05,0.13,-0.51,0.0,0.0
2026-01-09T19:31:56.719711,ASCENT,31.15,-5.96,0.0,0.17,0.15,-0.49,0.0,0.0
2026-01-09T19:31:56.771041,ASCENT,31.49,-5.96,0.0,0.29,0.13,-0.48,0.0,0.0
2026-01-09T19:31:56.822074,ASCENT,31.87,-5.96,0.0,0.32,0.07,-0.47,0.0,0.0
2026-01-09T19:31:56.872840,ASCENT,32.11,-5.96,0.0,0.28,-0.0,-0.44,0.0,0.0
2026-01-09T19:31:56.923801,ASCENT,32.45,-5.96,0.0,0.23,-0.05,-0.4,0.0,0.0
2026-01-09T19:31:56.975120,ASCENT,32.69,-5.96,0.0,0.07,-0.1,-0.36,0.0,0.0
2026-01-09T19:31:57.025598,ASCENT,33.07,-5.96,0.0,-0.03,-0.09,-0.32,0.0,0.0
2026-01-09T19:31:57.076122,ASCENT,33.31,-5.96,0.0,-0.12,-0.06,-0.3,0.0,0.0
2026-01-09T19:31:57.126442,ASCENT,33.65,-5.96,0.0,-0.17,-0.01,-0.32,0.0,0.0
2026-01-09T19:31:57.177693,ASCENT,33.89,-5.96,0.0,-0.15,0.01,-0.33,0.0,0.0
2026-01-09T19:31:57.228839,ASCENT,34.27,-5.96,0.0,-0.07,0.02,-0.35,0.0,0.0
2026-01-09T19:31:57.279874,ASCENT,34.51,-5.96,0.0,0.05,0.02,-0.37,0.0,0.0
2026-01-09T19:31:57.330786,ASCENT,34.85,-5.95,0.0,0.14,0.01,-0.35,0.0,0.0
2026-01-09T19:31:57.381984,ASCENT,35.23,-5.96,0.0,0.22,0.02,-0.33,0.0,0.0
2026-01-09T19:31:57.432654,ASCENT,35.47,-5.96,0.0,0.24,-0.01,-0.32,0.0,0.0
2026-01-09T19:31:57.483846,ASCENT,35.81,-5.96,0.0,0.24,0.03,-0.32,0.0,0.0
2026-01-09T19:31:57.534980,ASCENT,36.05,-5.96,0.0,0.15,0.08,-0.32,0.0,0.0
2026-01-09T19:31:57.586051,ASCENT,36.43,-5.96,0.0,0.05,0.1,-0.3,0.0,0.0
2026-01-09T19:31:57.636458,ASCENT,36.67,-5.96,0.0,-0.03,0.06,-0.29,0.0,0.0
2026-01-09T19:31:57.686889,ASCENT,37.01,-5.96,0.0,-0.1,-0.0,-0.29,0.0,0.0
2026-01-09T19:31:57.737914,ASCENT,37.25,-5.96,0.0,-0.15,-0.05,-0.29,0.0,0.0
2026-01-09T19:31:57.788971,ASCENT,37.63,-5.96,0.0,-0.1,-0.06,-0.29,0.0,0.0
2026-01-09T19:31:57.839323,ASCENT,37.87,-5.95,0.0,-0.03,-0.08,-0.29,0.0,0.0
2026-01-09T19:31:57.890202,ASCENT,38.25,-5.95,0.0,0.08,-0.09,-0.28,0.0,0.0
2026-01-09T19:31:57.941199,ASCENT,38.59,-5.95,0.0,0.19,-0.08,-0.25,0.0,0.0
2026-01-09T19:31:57.992122,ASCENT,38.83,-5.95,0.0,0.25,-0.05,-0.23,0.0,0.0
2026-01-09T19:31:58.043227,ASCENT,39.16,-5.96,0.0,0.27,-0.01,-0.2,0.0,0.0
2026-01-09T19:31:58.093883,ASCENT,39.4,-5.96,0.0,0.26,-0.02,-0.2,0.0,0.0
