timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T14:11:59.010768,CLIMB,145.52,0.01,15.54,0.16,-2.69,-13.61,0.0,0.0
2026-01-20T14:11:59.018805,LOITER,145.52,0.01,15.54,0.15,-2.68,-13.61,0.0,0.0
2026-01-20T14:11:59.119799,LOITER,145.52,0.01,15.54,0.32,-2.68,-13.62,0.1,0.0
2026-01-20T14:11:59.220787,LOITER,145.52,0.0,15.55,2.24,-2.68,-12.87,0.2,0.0
2026-01-20T14:11:59.321825,LOITER,145.52,-0.03,15.49,5.74,-2.69,-10.98,0.3,0.0
2026-01-20T14:11:59.422937,LOITER,145.53,-0.11,15.43,9.13,-2.79,-8.73,0.4,0.0
2026-01-20T14:11:59.523913,LOITER,145.55,-0.2,15.37,11.75,-2.91,-6.67,0.51,0.0
2026-01-20T14:11:59.625052,LOITER,145.57,-0.29,15.32,13.78,-2.9,-4.93,0.61,0.0
2026-01-20T14:11:59.725891,LOITER,145.6,-0.34,15.29,15.35,-2.79,-3.72,0.71,0.0
2026-01-20T14:11:59.826440,LOITER,145.64,-0.38,15.25,16.57,-2.57,-3.12,0.81,0.0
2026-01-20T14:11:59.927257,LOITER,145.69,-0.39,15.21,17.53,-2.35,-2.79,0.91,0.0
2026-01-20T14:12:00.027480,LOITER,145.73,-0.35,15.19,18.31,-2.18,-2.5,1.01,0.0
2026-01-20T14:12:00.127565,LOITER,145.76,-0.29,15.18,19.03,-2.18,-1.98,1.11,0.0
2026-01-20T14:12:00.227762,LOITER,145.79,-0.22,15.18,19.69,-2.31,-1.12,1.21,0.0
2026-01-20T14:12:00.328837,LOITER,145.81,-0.16,15.17,20.32,-2.55,0.11,1.31,0.0
2026-01-20T14:12:00.429882,LOITER,145.82,-0.11,15.17,20.93,-2.79,1.56,1.41,0.0
2026-01-20T14:12:00.530786,LOITER,145.83,-0.07,15.18,21.53,-2.98,3.08,1.51,0.0
2026-01-20T14:12:00.631754,LOITER,145.84,-0.04,15.17,22.17,-3.16,4.88,1.61,0.0
2026-01-20T14:12:00.732730,LOITER,145.85,-0.01,15.17,22.68,-3.26,6.47,1.71,0.0
2026-01-20T14:12:00.833853,LOITER,145.85,0.0,15.16,23.23,-3.32,8.11,1.82,0.0
2026-01-20T14:12:00.934811,LOITER,145.85,0.01,15.17,23.74,-3.36,9.73,1.92,0.0
2026-01-20T14:12:01.035813,LOITER,145.86,0.02,15.17,24.24,-3.4,11.43,2.02,0.0
2026-01-20T14:12:01.136882,LOITER,145.86,0.03,15.17,24.75,-3.46,13.16,2.12,0.0
2026-01-20T14:12:01.237861,LOITER,145.85,0.03,15.16,25.26,-3.46,14.93,2.22,0.0
2026-01-20T14:12:01.338907,LOITER,145.85,0.04,15.17,25.77,-3.48,16.75,2.32,0.0
2026-01-20T14:12:01.439848,LOITER,145.85,0.04,15.15,26.25,-3.49,18.61,2.42,0.0
2026-01-20T14:12:01.540931,LOITER,145.85,0.04,15.15,26.78,-3.49,20.69,2.52,0.0
2026-01-20T14:12:01.642057,LOITER,145.85,0.03,15.14,27.25,-3.49,22.7,2.62,0.0
2026-01-20T14:12:01.743024,LOITER,145.85,0.03,15.14,27.69,-3.5,24.7,2.72,0.0
2026-01-20T14:12:01.843296,LOITER,145.85,0.01,15.13,28.16,-3.47,26.73,2.82,0.0
2026-01-20T14:12:01.944407,LOITER,145.85,0.01,15.12,28.58,-3.47,28.79,2.93,0.0
2026-01-20T14:12:02.045443,LOITER,145.85,0.01,15.12,29.02,-3.43,30.89,3.03,0.0
2026-01-20T14:12:02.146496,LOITER,145.85,0.0,15.11,29.46,-3.4,33.0,3.13,0.0
2026-01-20T14:12:02.247688,LOITER,145.85,0.0,15.09,29.88,-3.38,35.16,3.23,0.0
2026-01-20T14:12:02.348639,LOITER,145.86,-0.01,15.08,30.27,-3.34,37.33,3.33,0.0
2026-01-20T14:12:02.448737,LOITER,145.86,-0.01,15.08,30.64,-3.32,39.54,3.43,0.0
2026-01-20T14:12:02.549775,LOITER,145.86,-0.01,15.06,31.01,-3.31,41.8,3.53,0.0
2026-01-20T14:12:02.650843,LOITER,145.87,-0.02,15.06,31.35,-3.3,44.05,3.63,0.0
2026-01-20T14:12:02.751860,LOITER,145.87,-0.03,15.05,31.68,-3.29,46.33,3.73,0.0
2026-01-20T14:12:02.852854,LOITER,145.87,-0.03,15.03,32.03,-3.27,48.96,3.83,0.0
2026-01-20T14:12:02.953873,LOITER,145.88,-0.03,15.03,32.33,-3.3,51.32,3.94,0.0
2026-01-20T14:12:03.054924,LOITER,145.88,-0.03,15.02,32.61,-3.29,53.69,4.04,0.0
2026-01-20T14:12:03.156027,LOITER,145.88,-0.02,15.01,32.88,-3.28,56.06,4.14,0.0
2026-01-20T14:12:03.256975,LOITER,145.88,-0.02,15.0,33.11,-3.28,58.46,4.24,0.0
2026-01-20T14:12:03.357826,LOITER,145.88,-0.02,14.99,33.32,-3.29,60.89,4.34,0.0
2026-01-20T14:12:03.459001,LOITER,145.88,-0.02,14.99,33.49,-3.26,63.3,4.44,0.0
2026-01-20T14:12:03.559924,LOITER,145.88,-0.02,14.98,33.66,-3.25,65.7,4.54,0.0
2026-01-20T14:12:03.660909,LOITER,145.88,-0.01,14.98,33.79,-3.27,68.13,4.64,0.0
2026-01-20T14:12:03.761019,LOITER,145.88,-0.02,14.97,33.89,-3.23,70.87,4.74,0.0
2026-01-20T14:12:03.861247,LOITER,145.88,-0.01,14.98,33.97,-3.24,73.22,4.84,0.0
2026-01-20T14:12:03.962406,LOITER,145.88,-0.01,14.97,34.01,-3.23,75.65,4.94,0.0
2026-01-20T14:12:04.062941,LOITER,145.88,0.0,14.97,34.04,-3.23,78.11,5.04,0.0
2026-01-20T14:12:04.073681,DIVE,145.87,0.0,14.97,34.05,-3.24,78.4,0.0,145.88
2026-01-20T14:12:04.174770,DIVE,145.87,0.0,14.97,33.92,-3.23,80.91,0.0,145.88
2026-01-20T14:12:04.275882,DIVE,145.86,0.02,14.98,33.33,-3.13,82.88,0.0,145.88
2026-01-20T14:12:04.376776,DIVE,145.85,0.06,15.0,32.33,-2.87,84.43,0.0,145.88
2026-01-20T14:12:04.477868,DIVE,145.84,0.13,15.03,31.03,-2.65,85.59,0.0,145.88
2026-01-20T14:12:04.578849,DIVE,145.81,0.22,15.07,29.57,-2.56,86.54,0.0,145.88
