timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,total_speed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m,dive_distance_m,dive_time_s
2026-01-20T15:31:51.276257,LOITER,205.11,-4.54,23.13,23.57,-0.27,7.97,87.26,3.24,0.0,0.0,0.0
2026-01-20T15:31:51.377158,LOITER,205.65,-4.54,23.12,23.56,-0.27,7.96,87.28,3.34,0.0,0.0,0.0
2026-01-20T15:31:51.478183,LOITER,206.09,-4.55,23.12,23.56,-0.28,7.97,87.29,3.44,0.0,0.0,0.0
2026-01-20T15:31:51.579141,LOITER,206.56,-4.56,23.12,23.57,-0.26,7.99,87.26,3.54,0.0,0.0,0.0
2026-01-20T15:31:51.680237,LOITER,207.0,-4.56,23.12,23.57,-0.27,7.95,87.25,3.64,0.0,0.0,0.0
2026-01-20T15:31:51.781176,LOITER,207.47,-4.57,23.12,23.57,-0.28,7.98,87.24,3.74,0.0,0.0,0.0
2026-01-20T15:31:51.882224,LOITER,207.91,-4.57,23.12,23.57,-0.27,7.99,87.25,3.85,0.0,0.0,0.0
2026-01-20T15:31:51.983111,LOITER,208.39,-4.57,23.12,23.57,-0.29,8.0,87.25,3.95,0.0,0.0,0.0
2026-01-20T15:31:52.084342,LOITER,208.83,-4.56,23.12,23.57,-0.29,8.0,87.26,4.05,0.0,0.0,0.0
2026-01-20T15:31:52.185204,LOITER,209.3,-4.56,23.13,23.58,-0.3,8.0,87.24,4.15,0.0,0.0,0.0
2026-01-20T15:31:52.286252,LOITER,209.74,-4.57,23.12,23.57,-0.3,7.99,87.24,4.25,0.0,0.0,0.0
2026-01-20T15:31:52.387430,LOITER,210.21,-4.57,23.12,23.57,-0.3,8.0,87.23,4.35,0.0,0.0,0.0
2026-01-20T15:31:52.488371,LOITER,210.65,-4.56,23.12,23.57,-0.28,8.0,87.22,4.45,0.0,0.0,0.0
2026-01-20T15:31:52.589334,LOITER,211.13,-4.55,23.12,23.56,-0.3,8.03,87.22,4.55,0.0,0.0,0.0
2026-01-20T15:31:52.690381,LOITER,211.57,-4.54,23.12,23.56,-0.31,8.0,87.2,4.65,0.0,0.0,0.0
2026-01-20T15:31:52.791487,LOITER,212.04,-4.54,23.12,23.56,-0.31,8.0,87.21,4.76,0.0,0.0,0.0
2026-01-20T15:31:52.893106,LOITER,212.48,-4.54,23.12,23.56,-0.33,8.0,87.19,4.86,0.0,0.0,0.0
2026-01-20T15:31:52.994000,LOITER,212.95,-4.54,23.12,23.56,-0.33,8.01,87.18,4.96,0.0,0.0,0.0
2026-01-20T15:31:53.096162,LOITER,213.38,-4.53,23.13,23.57,-0.34,8.02,87.18,5.06,0.0,0.0,0.0
2026-01-20T15:31:53.618293,DIVE,215.71,-3.6,21.19,21.49,15.71,5.97,90.37,0.0,426.77,0.0,0.0
2026-01-20T15:31:53.719401,DIVE,216.04,-3.25,20.77,21.02,19.49,4.95,90.84,0.0,426.77,-0.33,0.1
2026-01-20T15:31:53.821300,DIVE,216.33,-1.98,21.03,21.13,16.35,1.37,91.11,0.0,426.77,-0.62,0.2
2026-01-20T15:31:53.922194,DIVE,216.44,-0.28,21.34,21.34,14.02,-3.63,91.94,0.0,426.77,-0.73,0.3
2026-01-20T15:31:54.023081,DIVE,216.38,1.56,21.57,21.62,11.89,-8.36,92.96,0.0,426.77,-0.68,0.4
2026-01-20T15:31:54.124129,DIVE,216.2,3.03,21.73,21.94,10.03,-12.1,93.35,0.0,426.77,-0.49,0.51
2026-01-20T15:31:54.225218,DIVE,215.84,4.37,21.88,22.31,8.55,-15.03,92.64,0.0,426.77,-0.14,0.61
2026-01-20T15:31:54.326483,DIVE,215.35,5.52,22.03,22.71,7.3,-17.58,91.29,0.0,426.77,0.36,0.71
2026-01-20T15:31:54.428144,DIVE,214.8,6.41,22.18,23.09,6.21,-19.61,90.26,0.0,426.77,0.91,0.81
2026-01-20T15:31:54.529201,DIVE,214.2,7.13,22.33,23.44,5.21,-21.15,89.92,0.0,426.77,1.51,0.91
2026-01-20T15:31:54.630371,DIVE,213.46,7.76,22.51,23.81,4.13,-22.41,89.97,0.0,426.77,2.24,1.01
2026-01-20T15:31:54.731367,DIVE,212.72,8.21,22.67,24.11,3.28,-23.29,90.05,0.0,426.77,2.99,1.11
2026-01-20T15:31:54.832282,DIVE,211.87,8.59,22.84,24.41,2.5,-23.96,90.17,0.0,426.77,3.83,1.21
2026-01-20T15:31:54.933234,DIVE,211.08,8.84,23.0,24.64,1.75,-24.44,90.48,0.0,426.77,4.63,1.31
2026-01-20T15:31:55.034161,DIVE,210.18,9.03,23.17,24.87,1.1,-24.69,90.85,0.0,426.77,5.53,1.42
2026-01-20T15:31:55.136312,DIVE,209.32,9.16,23.31,25.05,0.6,-24.83,91.17,0.0,426.77,6.38,1.52
2026-01-20T15:31:55.237128,DIVE,208.38,9.27,23.46,25.23,0.19,-24.92,91.47,0.0,426.77,7.32,1.62
2026-01-20T15:31:55.338220,DIVE,207.3,9.37,23.65,25.44,-0.13,-24.94,91.74,0.0,426.77,8.4,1.72
2026-01-20T15:31:55.439354,DIVE,206.42,9.42,23.8,25.6,-0.35,-24.95,91.92,0.0,426.77,9.29,1.82
2026-01-20T15:31:55.540334,DIVE,205.45,9.47,23.98,25.78,-0.5,-24.93,92.0,0.0,426.77,10.26,1.92
2026-01-20T15:31:55.641346,DIVE,204.55,9.5,24.14,25.94,-0.6,-24.87,92.08,0.0,426.77,11.16,2.02
2026-01-20T15:31:55.742443,DIVE,203.58,9.53,24.31,26.11,-0.68,-24.8,92.18,0.0,426.77,12.12,2.12
2026-01-20T15:31:55.843617,DIVE,202.68,9.56,24.47,26.27,-0.74,-24.71,92.21,0.0,426.77,13.03,2.23
2026-01-20T15:31:55.944751,DIVE,201.69,9.58,24.64,26.44,-0.79,-24.64,92.28,0.0,426.77,14.02,2.33
2026-01-20T15:31:56.046039,DIVE,200.77,9.61,24.8,26.6,-0.82,-24.55,92.33,0.0,426.77,14.93,2.43
2026-01-20T15:31:56.146993,DIVE,199.79,9.63,24.97,26.76,-0.83,-24.44,92.41,0.0,426.77,15.92,2.53
2026-01-20T15:31:56.248219,DIVE,198.87,9.66,25.13,26.92,-0.84,-24.35,92.5,0.0,426.77,16.84,2.63
2026-01-20T15:31:56.349098,DIVE,197.86,9.67,25.3,27.09,-0.82,-24.28,92.51,0.0,426.77,17.84,2.73
2026-01-20T15:31:56.450162,DIVE,196.94,9.69,25.45,27.23,-0.81,-24.22,92.52,0.0,426.77,18.77,2.83
2026-01-20T15:31:56.551173,DIVE,195.94,9.7,25.62,27.39,-0.76,-24.12,92.51,0.0,426.77,19.77,2.93
2026-01-20T15:31:56.652098,DIVE,195.01,9.72,25.77,27.54,-0.74,-24.05,92.48,0.0,426.77,20.7,3.03
2026-01-20T15:31:56.753233,DIVE,193.99,9.74,25.93,27.7,-0.69,-23.98,92.45,0.0,426.77,21.71,3.13
2026-01-20T15:31:56.854159,DIVE,193.06,9.75,26.08,27.84,-0.66,-23.89,92.43,0.0,426.77,22.65,3.24
2026-01-20T15:31:56.955159,DIVE,192.05,9.77,26.23,27.99,-0.65,-23.81,92.41,0.0,426.77,23.66,3.34
2026-01-20T15:31:57.057261,DIVE,191.11,9.78,26.38,28.13,-0.61,-23.75,92.37,0.0,426.77,24.6,3.44
2026-01-20T15:31:57.158169,DIVE,190.08,9.81,26.53,28.29,-0.59,-23.67,92.39,0.0,426.77,25.62,3.54
2026-01-20T15:31:57.259042,DIVE,188.9,9.84,26.7,28.46,-0.58,-23.59,92.37,0.0,426.77,26.8,3.64
2026-01-20T15:31:57.360105,DIVE,187.96,9.87,26.84,28.6,-0.56,-23.53,92.32,0.0,426.77,27.75,3.74
2026-01-20T15:31:57.461225,DIVE,186.93,9.89,26.99,28.74,-0.53,-23.46,92.3,0.0,426.77,28.78,3.84
2026-01-20T15:31:57.562231,DIVE,185.97,9.91,27.12,28.87,-0.5,-23.42,92.29,0.0,426.77,29.74,3.94
2026-01-20T15:31:57.663144,DIVE,184.94,9.93,27.27,29.02,-0.48,-23.35,92.26,0.0,426.77,30.77,4.04
2026-01-20T15:31:57.764320,DIVE,183.98,9.93,27.41,29.15,-0.46,-23.26,92.23,0.0,426.77,31.72,4.15
2026-01-20T15:31:57.865317,DIVE,182.94,9.93,27.55,29.28,-0.48,-23.17,92.22,0.0,426.77,32.76,4.25
2026-01-20T15:31:57.966310,DIVE,181.98,9.93,27.69,29.42,-0.46,-23.07,92.22,0.0,426.77,33.72,4.35
2026-01-20T15:31:58.068264,DIVE,180.95,9.92,27.83,29.54,-0.45,-22.96,92.2,0.0,426.77,34.76,4.45
2026-01-20T15:31:58.169394,DIVE,179.99,9.9,27.97,29.67,-0.44,-22.85,92.16,0.0,426.77,35.72,4.55
2026-01-20T15:31:58.270271,DIVE,178.95,9.88,28.11,29.79,-0.44,-22.72,92.13,0.0,426.77,36.75,4.65
2026-01-20T15:31:58.371556,DIVE,177.92,9.86,28.26,29.93,-0.42,-22.61,92.1,0.0,426.77,37.79,4.75
2026-01-20T15:31:58.472661,DIVE,176.96,9.84,28.39,30.05,-0.39,-22.5,92.09,0.0,426.77,38.74,4.85
2026-01-20T15:31:58.574088,DIVE,176.01,9.82,28.52,30.16,-0.36,-22.38,92.06,0.0,426.77,39.7,4.96
2026-01-20T15:31:58.675283,DIVE,174.98,9.79,28.65,30.28,-0.36,-22.27,92.01,0.0,426.77,40.73,5.06
2026-01-20T15:31:58.776282,DIVE,173.95,9.77,28.78,30.39,-0.33,-22.16,92.03,0.0,426.77,41.75,5.16
2026-01-20T15:31:58.878097,DIVE,173.0,9.74,28.9,30.5,-0.33,-22.05,92.01,0.0,426.77,42.7,5.26
2026-01-20T15:31:58.979100,DIVE,171.98,9.72,29.03,30.61,-0.34,-21.92,92.03,0.0,426.77,43.73,5.36
2026-01-20T15:31:59.080145,DIVE,170.88,9.69,29.16,30.73,-0.3,-21.82,92.02,0.0,426.77,44.83,5.46
2026-01-20T15:31:59.181188,DIVE,169.86,9.66,29.29,30.84,-0.27,-21.71,91.98,0.0,426.77,45.85,5.56
2026-01-20T15:31:59.282203,DIVE,168.92,9.63,29.41,30.95,-0.26,-21.62,91.93,0.0,426.77,46.78,5.66
2026-01-20T15:31:59.383408,DIVE,167.91,9.61,29.52,31.04,-0.24,-21.5,91.92,0.0,426.77,47.8,5.77
2026-01-20T15:31:59.484308,DIVE,166.9,9.58,29.64,31.15,-0.24,-21.37,91.9,0.0,426.77,48.81,5.87
2026-01-20T15:31:59.585509,DIVE,165.97,9.56,29.74,31.24,-0.22,-21.28,91.9,0.0,426.77,49.74,5.97
2026-01-20T15:31:59.687290,DIVE,165.04,9.54,29.85,31.34,-0.2,-21.17,91.9,0.0,426.77,50.67,6.07
2026-01-20T15:31:59.789056,DIVE,164.04,9.51,29.96,31.43,-0.19,-21.07,91.88,0.0,426.77,51.67,6.17
2026-01-20T15:31:59.890458,DIVE,163.12,9.49,30.06,31.52,-0.19,-20.97,91.86,0.0,426.77,52.59,6.27
2026-01-20T15:31:59.991370,DIVE,162.12,9.47,30.16,31.61,-0.2,-20.87,91.87,0.0,426.77,53.59,6.37
2026-01-20T15:32:00.092373,DIVE,161.2,9.45,30.25,31.69,-0.22,-20.78,91.88,0.0,426.77,54.51,6.47
2026-01-20T15:32:00.193543,DIVE,160.2,9.43,30.36,31.79,-0.2,-20.69,91.89,0.0,426.77,55.51,6.58
2026-01-20T15:32:00.294410,DIVE,159.21,9.42,30.45,31.87,-0.17,-20.61,91.88,0.0,426.77,56.5,6.68
2026-01-20T15:32:00.396028,DIVE,158.29,9.4,30.54,31.95,-0.16,-20.53,91.87,0.0,426.77,57.41,6.78
2026-01-20T15:32:00.497107,DIVE,157.38,9.38,30.63,32.03,-0.16,-20.45,91.89,0.0,426.77,58.33,6.88
2026-01-20T15:32:00.599075,DIVE,156.39,9.36,30.72,32.11,-0.14,-20.37,91.9,0.0,426.77,59.32,6.98
2026-01-20T15:32:00.700188,DIVE,155.48,9.34,30.8,32.18,-0.13,-20.3,91.9,0.0,426.77,60.23,7.08
2026-01-20T15:32:00.801058,DIVE,154.34,9.32,30.9,32.27,-0.14,-20.2,91.91,0.0,426.77,61.36,7.18
2026-01-20T15:32:00.902245,DIVE,153.36,9.31,30.99,32.36,-0.13,-20.14,91.92,0.0,426.77,62.34,7.28
2026-01-20T15:32:01.003222,DIVE,152.46,9.29,31.07,32.43,-0.11,-20.07,91.89,0.0,426.77,63.25,7.38
2026-01-20T15:32:01.104139,DIVE,151.48,9.27,31.15,32.5,-0.12,-19.99,91.9,0.0,426.77,64.23,7.49
2026-01-20T15:32:01.205239,DIVE,150.58,9.26,31.22,32.56,-0.13,-19.93,91.92,0.0,426.77,65.13,7.59
2026-01-20T15:32:01.306262,DIVE,149.6,9.24,31.31,32.64,-0.1,-19.87,91.93,0.0,426.77,66.1,7.69
2026-01-20T15:32:01.407181,DIVE,148.63,9.22,31.38,32.71,-0.11,-19.78,91.93,0.0,426.77,67.07,7.79
2026-01-20T15:32:01.508148,DIVE,147.74,9.21,31.45,32.77,-0.1,-19.74,91.95,0.0,426.77,67.97,7.89
2026-01-20T15:32:01.609077,DIVE,146.85,9.18,31.52,32.83,-0.08,-19.68,91.95,0.0,426.77,68.86,7.99
2026-01-20T15:32:01.710065,DIVE,145.88,9.16,31.59,32.89,-0.08,-19.61,91.95,0.0,426.77,69.83,8.09
2026-01-20T15:32:01.811135,DIVE,144.99,9.15,31.66,32.96,-0.07,-19.54,91.98,0.0,426.77,70.71,8.19
2026-01-20T15:32:01.912369,DIVE,144.03,9.14,31.73,33.02,-0.07,-19.5,91.98,0.0,426.77,71.68,8.29
2026-01-20T15:32:02.014140,DIVE,143.14,9.12,31.79,33.07,-0.06,-19.43,91.98,0.0,426.77,72.56,8.4
2026-01-20T15:32:02.115143,DIVE,142.18,9.11,31.86,33.14,-0.07,-19.38,91.99,0.0,426.77,73.53,8.5
2026-01-20T15:32:02.216212,DIVE,141.29,9.1,31.92,33.19,-0.07,-19.32,92.05,0.0,426.77,74.41,8.6
2026-01-20T15:32:02.317302,DIVE,140.34,9.09,31.98,33.25,-0.08,-19.26,92.03,0.0,426.77,75.37,8.7
2026-01-20T15:32:02.419364,DIVE,139.45,9.08,32.03,33.29,-0.08,-19.2,92.05,0.0,426.77,76.25,8.8
2026-01-20T15:32:02.521210,DIVE,138.27,9.06,32.11,33.36,-0.07,-19.14,92.07,0.0,426.77,77.43,8.9
2026-01-20T15:32:02.622329,DIVE,137.39,9.05,32.17,33.42,-0.05,-19.12,92.04,0.0,426.77,78.31,9.0
2026-01-20T15:32:02.723156,DIVE,136.51,9.04,32.22,33.46,-0.06,-19.08,92.06,0.0,426.77,79.19,9.1
2026-01-20T15:32:02.824239,DIVE,135.56,9.02,32.28,33.52,-0.07,-19.0,92.04,0.0,426.77,80.14,9.21
2026-01-20T15:32:02.925226,DIVE,134.68,9.02,32.33,33.57,-0.06,-18.96,92.08,0.0,426.77,81.02,9.31
2026-01-20T15:32:03.026540,DIVE,133.73,9.01,32.39,33.62,-0.06,-18.91,92.07,0.0,426.77,81.97,9.41
2026-01-20T15:32:03.127759,DIVE,132.79,9.0,32.44,33.67,-0.07,-18.87,92.07,0.0,426.77,82.92,9.51
2026-01-20T15:32:03.229239,DIVE,131.91,8.99,32.49,33.71,-0.06,-18.83,92.08,0.0,426.77,83.79,9.61
2026-01-20T15:32:03.330277,DIVE,131.04,8.98,32.55,33.77,-0.03,-18.79,92.06,0.0,426.77,84.66,9.71
2026-01-20T15:32:03.432187,DIVE,130.1,8.97,32.6,33.81,-0.03,-18.76,92.05,0.0,426.77,85.61,9.81
2026-01-20T15:32:03.533156,DIVE,129.23,8.96,32.65,33.86,-0.05,-18.73,92.04,0.0,426.77,86.48,9.91
2026-01-20T15:32:03.634251,DIVE,128.29,8.94,32.69,33.89,-0.05,-18.68,92.05,0.0,426.77,87.42,10.02
2026-01-20T15:32:03.735129,DIVE,127.35,8.93,32.74,33.94,-0.02,-18.66,92.02,0.0,426.77,88.35,10.12
2026-01-20T15:32:03.836285,DIVE,126.49,8.91,32.79,33.98,-0.02,-18.62,92.01,0.0,426.77,89.22,10.22
2026-01-20T15:32:03.937205,DIVE,125.55,8.9,32.84,34.03,-0.02,-18.57,92.04,0.0,426.77,90.15,10.32
2026-01-20T15:32:04.038138,DIVE,124.69,8.89,32.88,34.06,-0.03,-18.54,92.05,0.0,426.77,91.01,10.42
2026-01-20T15:32:04.140175,DIVE,123.83,8.88,32.93,34.11,-0.03,-18.51,92.08,0.0,426.77,91.87,10.52
2026-01-20T15:32:04.241076,DIVE,122.9,8.87,32.97,34.14,-0.04,-18.47,92.08,0.0,426.77,92.81,10.62
2026-01-20T15:32:04.342094,DIVE,121.83,8.85,33.02,34.19,-0.04,-18.46,92.12,0.0,426.77,93.88,10.72
2026-01-20T15:32:04.443085,DIVE,120.97,8.84,33.06,34.22,-0.06,-18.42,92.11,0.0,426.77,94.73,10.82
2026-01-20T15:32:04.544137,DIVE,120.05,8.82,33.11,34.27,-0.07,-18.39,92.13,0.0,426.77,95.66,10.93
2026-01-20T15:32:04.645134,DIVE,119.19,8.81,33.14,34.29,-0.08,-18.35,92.12,0.0,426.77,96.51,11.03
2026-01-20T15:32:04.746134,DIVE,118.27,8.81,33.19,34.34,-0.06,-18.31,92.12,0.0,426.77,97.44,11.13
2026-01-20T15:32:04.847244,DIVE,117.42,8.8,33.22,34.37,-0.05,-18.29,92.16,0.0,426.77,98.29,11.23
2026-01-20T15:32:04.948304,DIVE,116.49,8.79,33.27,34.41,-0.03,-18.27,92.15,0.0,426.77,99.21,11.33
2026-01-20T15:32:05.049281,DIVE,115.64,8.77,33.31,34.45,-0.03,-18.26,92.17,0.0,426.77,100.06,11.43
2026-01-20T15:32:05.150391,DIVE,114.73,8.76,33.35,34.48,-0.04,-18.23,92.16,0.0,426.77,100.98,11.53
2026-01-20T15:32:05.251355,DIVE,113.88,8.74,33.38,34.51,-0.06,-18.19,92.19,0.0,426.77,101.83,11.63
2026-01-20T15:32:05.352350,DIVE,112.96,8.74,33.42,34.55,-0.05,-18.17,92.22,0.0,426.77,102.74,11.73
2026-01-20T15:32:05.453214,DIVE,112.05,8.73,33.45,34.57,-0.05,-18.14,92.23,0.0,426.77,103.66,11.83
2026-01-20T15:32:05.554152,DIVE,111.2,8.72,33.48,34.6,-0.04,-18.13,92.23,0.0,426.77,104.5,11.94
2026-01-20T15:32:05.655459,DIVE,110.36,8.72,33.51,34.63,-0.02,-18.1,92.24,0.0,426.77,105.34,12.04
2026-01-20T15:32:05.756318,DIVE,109.45,8.7,33.55,34.66,-0.03,-18.09,92.25,0.0,426.77,106.26,12.14
2026-01-20T15:32:05.857463,DIVE,108.61,8.7,33.58,34.69,-0.03,-18.08,92.26,0.0,426.77,107.1,12.24
2026-01-20T15:32:05.958427,DIVE,107.7,8.68,33.61,34.72,-0.04,-18.05,92.3,0.0,426.77,108.01,12.34
2026-01-20T15:32:06.060281,DIVE,106.79,8.67,33.65,34.75,-0.04,-18.03,92.3,0.0,426.77,108.92,12.44
2026-01-20T15:32:06.161390,DIVE,105.95,8.67,33.68,34.78,-0.03,-17.99,92.29,0.0,426.77,109.76,12.54
2026-01-20T15:32:06.262560,DIVE,104.9,8.67,33.71,34.81,-0.04,-17.97,92.28,0.0,426.77,110.81,12.64
2026-01-20T15:32:06.363940,DIVE,104.06,8.67,33.74,34.84,-0.03,-17.96,92.28,0.0,426.77,111.65,12.75
2026-01-20T15:32:06.464745,DIVE,103.15,8.66,33.77,34.87,0.01,-17.93,92.28,0.0,426.77,112.55,12.85
2026-01-20T15:32:06.565959,DIVE,102.31,8.66,33.8,34.9,0.0,-17.92,92.23,0.0,426.77,113.39,12.95
2026-01-20T15:32:06.667211,DIVE,101.41,8.65,33.83,34.92,-0.01,-17.9,92.24,0.0,426.77,114.3,13.05
2026-01-20T15:32:06.768219,DIVE,100.57,8.64,33.85,34.94,-0.01,-17.9,92.25,0.0,426.77,115.13,13.15
2026-01-20T15:32:06.869382,DIVE,99.67,8.64,33.88,34.97,-0.02,-17.87,92.25,0.0,426.77,116.04,13.25
2026-01-20T15:32:06.970277,DIVE,98.77,8.63,33.91,35.0,-0.02,-17.86,92.22,0.0,426.77,116.94,13.35
2026-01-20T15:32:07.071034,DIVE,97.93,8.62,33.94,35.02,-0.01,-17.86,92.25,0.0,426.77,117.77,13.45
2026-01-20T15:32:07.172486,DIVE,97.1,8.61,33.96,35.04,-0.01,-17.83,92.24,0.0,426.77,118.6,13.55
2026-01-20T15:32:07.274199,DIVE,96.2,8.61,33.98,35.06,-0.03,-17.79,92.25,0.0,426.77,119.5,13.66
2026-01-20T15:32:07.375619,DIVE,95.31,8.62,34.01,35.09,-0.02,-17.77,92.25,0.0,426.77,120.4,13.76
2026-01-20T15:32:07.476618,DIVE,94.48,8.62,34.04,35.11,0.0,-17.76,92.26,0.0,426.77,121.23,13.86
2026-01-20T15:32:07.577842,DIVE,93.65,8.62,34.06,35.13,0.02,-17.76,92.24,0.0,426.77,122.06,13.96
2026-01-20T15:32:07.678856,DIVE,92.75,8.62,34.08,35.15,0.0,-17.76,92.22,0.0,426.77,122.96,14.06
2026-01-20T15:32:07.780211,DIVE,91.85,8.61,34.1,35.17,-0.02,-17.74,92.25,0.0,426.77,123.86,14.16
2026-01-20T15:32:07.882325,DIVE,91.02,8.61,34.12,35.19,-0.03,-17.71,92.27,0.0,426.77,124.68,14.26
2026-01-20T15:32:07.983180,DIVE,90.12,8.61,34.14,35.21,-0.01,-17.69,92.22,0.0,426.77,125.58,14.36
2026-01-20T15:32:08.085099,DIVE,89.16,8.61,34.16,35.22,0.01,-17.7,92.19,0.0,426.77,126.55,14.47
2026-01-20T15:32:08.186359,DIVE,88.26,8.61,34.19,35.25,-0.02,-17.69,92.2,0.0,426.77,127.45,14.57
2026-01-20T15:32:08.287196,DIVE,87.43,8.61,34.21,35.27,0.02,-17.68,92.19,0.0,426.77,128.28,14.67
2026-01-20T15:32:08.388052,DIVE,86.53,8.6,34.23,35.29,0.01,-17.66,92.17,0.0,426.77,129.17,14.77
2026-01-20T15:32:08.489258,DIVE,85.63,8.6,34.25,35.31,0.0,-17.65,92.19,0.0,426.77,130.07,14.87
2026-01-20T15:32:08.590302,DIVE,84.81,8.6,34.27,35.33,0.0,-17.66,92.18,0.0,426.77,130.9,14.97
2026-01-20T15:32:08.691870,DIVE,83.98,8.59,34.29,35.35,-0.01,-17.64,92.16,0.0,426.77,131.73,15.07
2026-01-20T15:32:08.793067,DIVE,83.08,8.59,34.31,35.37,0.01,-17.65,92.14,0.0,426.77,132.62,15.17
2026-01-20T15:32:08.893968,DIVE,82.26,8.58,34.33,35.38,0.0,-17.6,92.13,0.0,426.77,133.45,15.28
2026-01-20T15:32:08.995248,DIVE,81.36,8.58,34.35,35.4,-0.0,-17.59,92.14,0.0,426.77,134.35,15.38
2026-01-20T15:32:09.096297,DIVE,80.53,8.58,34.37,35.42,-0.01,-17.6,92.13,0.0,426.77,135.17,15.48
2026-01-20T15:32:09.198272,DIVE,79.64,8.59,34.39,35.44,-0.02,-17.57,92.15,0.0,426.77,136.07,15.58
2026-01-20T15:32:09.299097,DIVE,78.81,8.59,34.4,35.45,-0.0,-17.58,92.15,0.0,426.77,136.89,15.68
2026-01-20T15:32:09.400158,DIVE,77.92,8.59,34.42,35.47,0.0,-17.54,92.16,0.0,426.77,137.78,15.78
2026-01-20T15:32:09.502150,DIVE,77.1,8.59,34.43,35.48,-0.01,-17.54,92.19,0.0,426.77,138.61,15.88
2026-01-20T15:32:09.603402,DIVE,76.2,8.59,34.45,35.5,-0.0,-17.54,92.18,0.0,426.77,139.5,15.99
2026-01-20T15:32:09.704179,DIVE,75.17,8.6,34.46,35.52,-0.0,-17.51,92.18,0.0,426.77,140.54,16.09
2026-01-20T15:32:09.805235,DIVE,74.34,8.61,34.47,35.53,-0.01,-17.53,92.19,0.0,426.77,141.36,16.19
2026-01-20T15:32:09.906252,DIVE,73.45,8.6,34.49,35.54,-0.01,-17.51,92.2,0.0,426.77,142.26,16.29
2026-01-20T15:32:10.007620,DIVE,72.62,8.6,34.51,35.56,-0.02,-17.5,92.23,0.0,426.77,143.09,16.39
2026-01-20T15:32:10.109567,DIVE,71.72,8.6,34.52,35.57,-0.03,-17.5,92.21,0.0,426.77,143.98,16.49
2026-01-20T15:32:10.211451,DIVE,70.9,8.61,34.53,35.59,-0.01,-17.49,92.21,0.0,426.77,144.81,16.59
2026-01-20T15:32:10.313058,DIVE,70.0,8.61,34.54,35.6,-0.01,-17.48,92.22,0.0,426.77,145.71,16.69
2026-01-20T15:32:10.414154,DIVE,69.17,8.62,34.55,35.61,-0.01,-17.47,92.2,0.0,426.77,146.54,16.8
2026-01-20T15:32:10.515042,DIVE,68.27,8.62,34.57,35.63,-0.02,-17.46,92.2,0.0,426.77,147.43,16.9
2026-01-20T15:32:10.616161,DIVE,67.44,8.63,34.58,35.64,0.01,-17.44,92.17,0.0,426.77,148.26,17.0
2026-01-20T15:32:10.717518,DIVE,66.54,8.63,34.6,35.66,0.01,-17.44,92.15,0.0,426.77,149.16,17.1
2026-01-20T15:32:10.819127,DIVE,65.71,8.64,34.61,35.67,0.01,-17.46,92.16,0.0,426.77,149.99,17.2
2026-01-20T15:32:10.920473,DIVE,64.81,8.63,34.62,35.68,0.0,-17.43,92.15,0.0,426.77,150.89,17.3
2026-01-20T15:32:11.022665,DIVE,63.99,8.63,34.64,35.7,-0.02,-17.41,92.16,0.0,426.77,151.72,17.4
2026-01-20T15:32:11.123501,DIVE,63.09,8.64,34.65,35.71,-0.05,-17.4,92.15,0.0,426.77,152.62,17.51
2026-01-20T15:32:11.225098,DIVE,62.05,8.65,34.66,35.72,-0.07,-17.38,92.15,0.0,426.77,153.66,17.61
2026-01-20T15:32:11.326238,DIVE,61.22,8.66,34.67,35.74,-0.08,-17.38,92.16,0.0,426.77,154.49,17.71
2026-01-20T15:32:11.427163,DIVE,60.32,8.67,34.68,35.75,-0.07,-17.37,92.18,0.0,426.77,155.39,17.81
2026-01-20T15:32:11.528231,DIVE,59.48,8.67,34.69,35.76,-0.08,-17.37,92.18,0.0,426.77,156.22,17.91
2026-01-20T15:32:11.629188,DIVE,58.58,8.67,34.7,35.77,-0.04,-17.37,92.17,0.0,426.77,157.13,18.01
2026-01-20T15:32:11.730217,DIVE,57.75,8.67,34.71,35.78,-0.04,-17.38,92.19,0.0,426.77,157.96,18.11
2026-01-20T15:32:11.831225,DIVE,56.85,8.67,34.73,35.8,-0.04,-17.36,92.18,0.0,426.77,158.86,18.21
2026-01-20T15:32:11.932230,DIVE,56.01,8.67,34.74,35.81,-0.03,-17.36,92.16,0.0,426.77,159.69,18.31
2026-01-20T15:32:12.033087,DIVE,55.11,8.67,34.75,35.82,-0.03,-17.34,92.17,0.0,426.77,160.59,18.41
2026-01-20T15:32:12.134277,DIVE,54.28,8.67,34.76,35.83,-0.01,-17.32,92.17,0.0,426.77,161.42,18.52
2026-01-20T15:32:12.235099,DIVE,53.38,8.67,34.78,35.85,-0.03,-17.34,92.18,0.0,426.77,162.33,18.62
2026-01-20T15:32:12.336236,DIVE,52.55,8.67,34.79,35.86,-0.02,-17.32,92.18,0.0,426.77,163.16,18.72
2026-01-20T15:32:12.437051,DIVE,51.64,8.68,34.8,35.87,-0.03,-17.32,92.18,0.0,426.77,164.06,18.82
2026-01-20T15:32:12.538245,DIVE,50.81,8.68,34.81,35.88,-0.01,-17.32,92.17,0.0,426.77,164.9,18.92
