timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T13:38:08.511866,CLIMB,18.48,-2.31,15.21,34.35,5.88,-116.77,0.0,0.0
2026-01-20T13:38:08.612851,CLIMB,18.72,-2.32,15.23,34.22,5.96,-114.44,0.0,0.0
2026-01-20T13:38:08.713987,CLIMB,18.93,-2.33,15.23,34.06,6.02,-111.82,0.0,0.0
2026-01-20T13:38:08.815144,CLIMB,19.17,-2.33,15.24,33.89,6.05,-109.49,0.0,0.0
2026-01-20T13:38:08.916067,CLIMB,19.4,-2.34,15.25,33.69,6.1,-107.19,0.0,0.0
2026-01-20T13:38:09.016447,CLIMB,19.63,-2.35,15.26,33.47,6.11,-104.89,0.0,0.0
2026-01-20T13:38:09.117225,CLIMB,19.85,-2.35,15.28,33.24,6.17,-102.66,0.0,0.0
2026-01-20T13:38:09.217836,CLIMB,20.09,-2.36,15.29,32.97,6.23,-100.46,0.0,0.0
2026-01-20T13:38:09.318182,CLIMB,20.31,-2.37,15.3,32.66,6.27,-98.17,0.0,0.0
2026-01-20T13:38:09.419292,CLIMB,20.55,-2.37,15.33,32.34,6.33,-96.0,0.0,0.0
2026-01-20T13:38:09.519667,CLIMB,20.77,-2.38,15.34,32.03,6.36,-93.95,0.0,0.0
2026-01-20T13:38:09.620775,CLIMB,21.01,-2.39,15.35,31.66,6.44,-91.8,0.0,0.0
2026-01-20T13:38:09.721639,CLIMB,21.23,-2.4,15.36,31.25,6.48,-89.63,0.0,0.0
2026-01-20T13:38:09.822762,CLIMB,21.47,-2.4,15.38,30.87,6.51,-87.6,0.0,0.0
2026-01-20T13:38:09.923876,CLIMB,21.69,-2.41,15.39,30.45,6.55,-85.62,0.0,0.0
2026-01-20T13:38:10.024801,CLIMB,21.94,-2.42,15.41,30.01,6.59,-83.66,0.0,0.0
2026-01-20T13:38:10.125551,CLIMB,22.23,-2.43,15.42,29.57,6.61,-81.7,0.0,0.0
2026-01-20T13:38:10.225749,CLIMB,22.41,-2.44,15.43,29.11,6.63,-79.71,0.0,0.0
2026-01-20T13:38:10.326909,CLIMB,22.69,-2.45,15.45,28.66,6.68,-77.91,0.0,0.0
2026-01-20T13:38:10.427758,CLIMB,22.92,-2.47,15.47,28.2,6.71,-76.07,0.0,0.0
2026-01-20T13:38:10.528784,CLIMB,23.18,-2.48,15.47,27.71,6.73,-74.25,0.0,0.0
2026-01-20T13:38:10.629945,CLIMB,23.41,-2.5,15.48,27.26,6.8,-72.48,0.0,0.0
2026-01-20T13:38:10.730642,CLIMB,23.66,-2.51,15.5,26.79,6.84,-70.76,0.0,0.0
2026-01-20T13:38:10.831657,CLIMB,23.89,-2.52,15.51,26.3,6.89,-69.08,0.0,0.0
2026-01-20T13:38:10.932729,CLIMB,24.15,-2.53,15.52,25.85,6.94,-67.42,0.0,0.0
2026-01-20T13:38:11.033651,CLIMB,24.38,-2.53,15.54,25.32,6.96,-65.6,0.0,0.0
2026-01-20T13:38:11.134828,CLIMB,24.64,-2.55,15.55,24.86,6.99,-64.02,0.0,0.0
2026-01-20T13:38:11.235123,CLIMB,24.88,-2.56,15.55,24.4,7.04,-62.44,0.0,0.0
2026-01-20T13:38:11.335864,CLIMB,25.14,-2.58,15.56,23.97,7.08,-60.85,0.0,0.0
2026-01-20T13:38:11.436936,CLIMB,25.38,-2.6,15.57,23.53,7.14,-59.29,0.0,0.0
2026-01-20T13:38:11.537985,CLIMB,25.65,-2.62,15.57,23.11,7.2,-57.86,0.0,0.0
2026-01-20T13:38:11.638858,CLIMB,25.9,-2.63,15.58,22.69,7.24,-56.4,0.0,0.0
2026-01-20T13:38:11.739804,CLIMB,26.17,-2.65,15.57,22.27,7.29,-54.96,0.0,0.0
2026-01-20T13:38:11.840746,CLIMB,26.42,-2.66,15.58,21.91,7.32,-53.56,0.0,0.0
2026-01-20T13:38:11.940988,CLIMB,26.69,-2.68,15.59,21.51,7.37,-52.22,0.0,0.0
2026-01-20T13:38:12.041789,CLIMB,26.94,-2.69,15.6,21.13,7.42,-50.75,0.0,0.0
2026-01-20T13:38:12.142223,CLIMB,27.22,-2.71,15.6,20.77,7.45,-49.41,0.0,0.0
2026-01-20T13:38:12.242378,CLIMB,27.47,-2.72,15.61,20.43,7.48,-48.04,0.0,0.0
2026-01-20T13:38:12.342544,CLIMB,27.75,-2.73,15.6,20.15,7.51,-46.76,0.0,0.0
2026-01-20T13:38:12.443605,CLIMB,28.01,-2.75,15.61,19.86,7.58,-45.47,0.0,0.0
2026-01-20T13:38:12.543954,CLIMB,28.3,-2.76,15.6,19.54,7.61,-44.25,0.0,0.0
2026-01-20T13:38:12.645096,CLIMB,28.56,-2.78,15.6,19.27,7.64,-43.01,0.0,0.0
2026-01-20T13:38:12.745868,CLIMB,28.84,-2.79,15.59,19.0,7.69,-41.79,0.0,0.0
2026-01-20T13:38:12.846583,CLIMB,29.18,-2.81,15.59,18.75,7.73,-40.61,0.0,0.0
2026-01-20T13:38:12.947595,CLIMB,29.45,-2.82,15.59,18.52,7.74,-39.41,0.0,0.0
2026-01-20T13:38:13.048513,CLIMB,29.74,-2.83,15.59,18.3,7.75,-38.23,0.0,0.0
2026-01-20T13:38:13.148807,CLIMB,30.03,-2.84,15.58,18.08,7.77,-37.09,0.0,0.0
2026-01-20T13:38:13.249093,CLIMB,30.3,-2.85,15.59,17.87,7.78,-35.89,0.0,0.0
2026-01-20T13:38:13.350092,CLIMB,30.58,-2.87,15.58,17.71,7.81,-34.76,0.0,0.0
2026-01-20T13:38:13.450406,CLIMB,30.87,-2.88,15.58,17.52,7.82,-33.56,0.0,0.0
2026-01-20T13:38:13.551114,CLIMB,31.15,-2.89,15.57,17.38,7.84,-32.48,0.0,0.0
2026-01-20T13:38:13.652124,CLIMB,31.45,-2.89,15.57,17.25,7.86,-31.36,0.0,0.0
2026-01-20T13:38:13.753105,CLIMB,31.75,-2.9,15.57,17.15,7.88,-30.25,0.0,0.0
2026-01-20T13:38:13.853457,CLIMB,32.03,-2.91,15.57,17.04,7.9,-29.22,0.0,0.0
2026-01-20T13:38:13.954415,CLIMB,32.31,-2.91,15.57,16.94,7.89,-28.13,0.0,0.0
2026-01-20T13:38:14.055284,CLIMB,32.61,-2.92,15.56,16.85,7.9,-26.9,0.0,0.0
2026-01-20T13:38:14.155607,CLIMB,32.9,-2.93,15.57,16.79,7.93,-25.95,0.0,0.0
2026-01-20T13:38:14.255885,CLIMB,33.2,-2.93,15.57,16.72,7.93,-24.73,0.0,0.0
2026-01-20T13:38:14.356805,CLIMB,33.48,-2.93,15.57,16.68,7.93,-23.63,0.0,0.0
2026-01-20T13:38:14.457624,CLIMB,33.79,-2.93,15.57,16.64,7.95,-22.56,0.0,0.0
2026-01-20T13:38:14.558502,CLIMB,34.07,-2.93,15.57,16.59,7.93,-21.52,0.0,0.0
2026-01-20T13:38:14.658903,CLIMB,34.38,-2.94,15.57,16.58,7.94,-20.44,0.0,0.0
2026-01-20T13:38:14.759822,CLIMB,34.66,-2.94,15.58,16.57,7.97,-19.4,0.0,0.0
2026-01-20T13:38:14.860856,CLIMB,34.97,-2.94,15.58,16.54,7.96,-18.34,0.0,0.0
2026-01-20T13:38:14.961730,CLIMB,35.25,-2.94,15.58,16.54,7.96,-17.27,0.0,0.0
2026-01-20T13:38:15.062676,CLIMB,35.56,-2.94,15.58,16.55,7.96,-16.2,0.0,0.0
2026-01-20T13:38:15.163148,CLIMB,35.84,-2.94,15.58,16.55,7.97,-15.12,0.0,0.0
2026-01-20T13:38:15.264211,CLIMB,36.15,-2.94,15.58,16.55,7.98,-14.0,0.0,0.0
2026-01-20T13:38:15.365296,CLIMB,36.46,-2.95,15.58,16.56,7.98,-12.92,0.0,0.0
2026-01-20T13:38:15.466378,CLIMB,36.74,-2.95,15.59,16.59,7.99,-11.91,0.0,0.0
2026-01-20T13:38:15.567295,CLIMB,37.03,-2.95,15.58,16.59,8.0,-10.81,0.0,0.0
2026-01-20T13:38:15.668169,CLIMB,37.39,-2.95,15.59,16.62,7.99,-9.8,0.0,0.0
2026-01-20T13:38:15.769279,CLIMB,37.7,-2.96,15.58,16.65,8.01,-8.74,0.0,0.0
2026-01-20T13:38:15.870379,CLIMB,37.98,-2.95,15.59,16.66,8.03,-7.69,0.0,0.0
2026-01-20T13:38:15.971495,CLIMB,38.29,-2.96,15.58,16.69,8.02,-6.61,0.0,0.0
2026-01-20T13:38:16.072415,CLIMB,38.6,-2.96,15.58,16.71,8.01,-5.54,0.0,0.0
2026-01-20T13:38:16.173561,CLIMB,38.89,-2.96,15.58,16.75,8.02,-4.47,0.0,0.0
2026-01-20T13:38:16.274564,CLIMB,39.17,-2.96,15.58,16.74,8.05,-3.4,0.0,0.0
2026-01-20T13:38:16.374953,CLIMB,39.48,-2.95,15.58,16.78,8.03,-2.33,0.0,0.0
2026-01-20T13:38:16.475801,CLIMB,39.77,-2.95,15.58,16.84,8.02,-1.24,0.0,0.0
2026-01-20T13:38:16.576881,CLIMB,40.08,-2.95,15.58,16.88,8.01,-0.02,0.0,0.0
2026-01-20T13:38:16.677882,CLIMB,40.36,-2.95,15.59,16.92,8.03,1.07,0.0,0.0
2026-01-20T13:38:16.778800,CLIMB,40.67,-2.94,15.59,16.93,8.01,2.13,0.0,0.0
2026-01-20T13:38:16.879635,CLIMB,40.96,-2.95,15.58,16.98,8.02,3.23,0.0,0.0
2026-01-20T13:38:16.980711,CLIMB,41.27,-2.95,15.57,17.04,8.02,4.38,0.0,0.0
2026-01-20T13:38:17.081836,CLIMB,41.55,-2.95,15.57,17.06,8.03,5.41,0.0,0.0
2026-01-20T13:38:17.182177,CLIMB,41.86,-2.94,15.58,17.08,8.03,6.48,0.0,0.0
2026-01-20T13:38:17.283325,CLIMB,42.15,-2.94,15.57,17.1,8.03,7.55,0.0,0.0
2026-01-20T13:38:17.383650,CLIMB,42.46,-2.94,15.58,17.12,8.02,8.69,0.0,0.0
2026-01-20T13:38:17.484287,CLIMB,42.74,-2.94,15.57,17.14,8.02,9.76,0.0,0.0
2026-01-20T13:38:17.585117,CLIMB,43.05,-2.93,15.57,17.19,8.02,10.96,0.0,0.0
2026-01-20T13:38:17.686209,CLIMB,43.36,-2.93,15.57,17.2,8.02,12.07,0.0,0.0
2026-01-20T13:38:17.786720,CLIMB,43.64,-2.93,15.57,17.21,8.03,13.09,0.0,0.0
2026-01-20T13:38:17.886974,CLIMB,43.93,-2.94,15.56,17.22,8.03,14.2,0.0,0.0
2026-01-20T13:38:17.987612,CLIMB,44.24,-2.94,15.56,17.25,8.03,15.34,0.0,0.0
2026-01-20T13:38:18.087865,CLIMB,44.52,-2.94,15.56,17.26,8.04,16.4,0.0,0.0
2026-01-20T13:38:18.188623,CLIMB,44.83,-2.95,15.56,17.26,8.07,17.52,0.0,0.0
2026-01-20T13:38:18.289175,CLIMB,45.11,-2.95,15.56,17.29,8.06,18.59,0.0,0.0
2026-01-20T13:38:18.389953,CLIMB,45.47,-2.95,15.56,17.32,8.04,19.71,0.0,0.0
2026-01-20T13:38:18.490050,CLIMB,45.78,-2.95,15.56,17.34,8.04,20.82,0.0,0.0
2026-01-20T13:38:18.590626,CLIMB,46.06,-2.95,15.56,17.34,8.03,21.94,0.0,0.0
2026-01-20T13:38:18.691805,CLIMB,46.37,-2.95,15.56,17.34,8.05,23.03,0.0,0.0
2026-01-20T13:38:18.792690,CLIMB,46.68,-2.95,15.56,17.35,8.05,24.17,0.0,0.0
2026-01-20T13:38:18.893334,CLIMB,46.96,-2.95,15.56,17.38,8.05,25.29,0.0,0.0
2026-01-20T13:38:18.994364,CLIMB,47.25,-2.95,15.55,17.38,8.06,26.36,0.0,0.0
2026-01-20T13:38:19.095031,CLIMB,47.55,-2.95,15.56,17.42,8.06,27.47,0.0,0.0
2026-01-20T13:38:19.196179,CLIMB,47.84,-2.94,15.56,17.4,8.05,28.57,0.0,0.0
2026-01-20T13:38:19.297041,CLIMB,48.14,-2.94,15.55,17.43,8.06,29.67,0.0,0.0
2026-01-20T13:38:19.397997,CLIMB,48.43,-2.94,15.55,17.4,8.06,30.77,0.0,0.0
2026-01-20T13:38:19.498975,CLIMB,48.73,-2.94,15.55,17.4,8.05,32.02,0.0,0.0
2026-01-20T13:38:19.599650,CLIMB,49.02,-2.95,15.55,17.38,8.06,33.13,0.0,0.0
2026-01-20T13:38:19.700271,CLIMB,49.32,-2.95,15.56,17.38,8.07,34.24,0.0,0.0
2026-01-20T13:38:19.801216,CLIMB,49.61,-2.95,15.55,17.36,8.08,35.35,0.0,0.0
2026-01-20T13:38:19.902184,CLIMB,49.92,-2.95,15.54,17.36,8.07,36.48,0.0,0.0
2026-01-20T13:38:20.003044,CLIMB,50.2,-2.95,15.55,17.35,8.08,37.59,0.0,0.0
2026-01-20T13:38:20.104180,CLIMB,50.51,-2.95,15.55,17.37,8.08,38.69,0.0,0.0
2026-01-20T13:38:20.205050,CLIMB,50.79,-2.95,15.53,17.37,8.07,39.81,0.0,0.0
2026-01-20T13:38:20.305721,CLIMB,51.1,-2.95,15.54,17.37,8.09,40.93,0.0,0.0
2026-01-20T13:38:20.406721,CLIMB,51.39,-2.95,15.53,17.36,8.08,42.02,0.0,0.0
2026-01-20T13:38:20.506949,CLIMB,51.69,-2.95,15.53,17.35,8.1,43.18,0.0,0.0
2026-01-20T13:38:20.607647,CLIMB,51.98,-2.95,15.52,17.34,8.08,44.27,0.0,0.0
2026-01-20T13:38:20.708540,CLIMB,52.28,-2.95,15.52,17.35,8.09,45.38,0.0,0.0
2026-01-20T13:38:20.809028,CLIMB,52.56,-2.94,15.52,17.34,8.09,46.49,0.0,0.0
2026-01-20T13:38:20.909792,CLIMB,52.87,-2.95,15.52,17.36,8.09,47.62,0.0,0.0
2026-01-20T13:38:21.010702,CLIMB,53.15,-2.94,15.52,17.33,8.12,48.75,0.0,0.0
2026-01-20T13:38:21.110847,CLIMB,53.46,-2.95,15.51,17.34,8.13,49.84,0.0,0.0
2026-01-20T13:38:21.210948,CLIMB,53.82,-2.95,15.52,17.34,8.14,50.9,0.0,0.0
2026-01-20T13:38:21.311212,CLIMB,54.12,-2.94,15.52,17.33,8.14,52.01,0.0,0.0
2026-01-20T13:38:21.412064,CLIMB,54.41,-2.94,15.52,17.32,8.12,53.14,0.0,0.0
2026-01-20T13:38:21.513136,CLIMB,54.69,-2.94,15.52,17.33,8.11,54.27,0.0,0.0
2026-01-20T13:38:21.614248,CLIMB,55.0,-2.95,15.51,17.33,8.12,55.39,0.0,0.0
2026-01-20T13:38:21.714991,CLIMB,55.28,-2.95,15.51,17.32,8.11,56.46,0.0,0.0
2026-01-20T13:38:21.815474,CLIMB,55.59,-2.96,15.52,17.32,8.1,57.57,0.0,0.0
2026-01-20T13:38:21.915965,CLIMB,55.88,-2.96,15.51,17.32,8.13,58.68,0.0,0.0
2026-01-20T13:38:22.016638,CLIMB,56.19,-2.95,15.51,17.34,8.13,59.78,0.0,0.0
2026-01-20T13:38:22.117436,CLIMB,56.49,-2.95,15.51,17.33,8.11,60.92,0.0,0.0
2026-01-20T13:38:22.218408,CLIMB,56.78,-2.95,15.51,17.31,8.12,61.97,0.0,0.0
2026-01-20T13:38:22.319180,CLIMB,57.09,-2.96,15.5,17.32,8.12,63.09,0.0,0.0
2026-01-20T13:38:22.419463,CLIMB,57.37,-2.95,15.51,17.32,8.12,64.29,0.0,0.0
2026-01-20T13:38:22.519619,CLIMB,57.66,-2.95,15.51,17.33,8.11,65.42,0.0,0.0
2026-01-20T13:38:22.619932,CLIMB,57.97,-2.96,15.5,17.36,8.11,66.55,0.0,0.0
2026-01-20T13:38:22.720022,CLIMB,58.25,-2.96,15.5,17.37,8.12,67.65,0.0,0.0
2026-01-20T13:38:22.820797,CLIMB,58.56,-2.97,15.48,17.34,8.15,68.78,0.0,0.0
2026-01-20T13:38:22.921845,CLIMB,58.84,-2.96,15.5,17.31,8.14,69.85,0.0,0.0
2026-01-20T13:38:23.022821,CLIMB,59.15,-2.97,15.49,17.29,8.16,70.97,0.0,0.0
2026-01-20T13:38:23.123650,CLIMB,59.44,-2.97,15.48,17.3,8.17,72.08,0.0,0.0
2026-01-20T13:38:23.223993,CLIMB,59.74,-2.97,15.48,17.33,8.14,73.23,0.0,0.0
2026-01-20T13:38:23.324621,CLIMB,60.03,-2.97,15.48,17.33,8.14,74.28,0.0,0.0
2026-01-20T13:38:23.425612,CLIMB,60.34,-2.96,15.48,17.31,8.16,75.37,0.0,0.0
2026-01-20T13:38:23.526680,CLIMB,60.62,-2.96,15.49,17.31,8.15,76.48,0.0,0.0
2026-01-20T13:38:23.627552,CLIMB,60.93,-2.96,15.48,17.34,8.15,77.67,0.0,0.0
2026-01-20T13:38:23.728637,CLIMB,61.21,-2.96,15.49,17.35,8.14,78.76,0.0,0.0
2026-01-20T13:38:23.829681,CLIMB,61.52,-2.96,15.48,17.33,8.16,79.87,0.0,0.0
2026-01-20T13:38:23.930033,CLIMB,61.8,-2.95,15.49,17.32,8.17,80.96,0.0,0.0
2026-01-20T13:38:24.030832,CLIMB,62.11,-2.95,15.49,17.34,8.16,82.06,0.0,0.0
2026-01-20T13:38:24.131485,CLIMB,62.47,-2.94,15.49,17.33,8.17,83.16,0.0,0.0
2026-01-20T13:38:24.232534,CLIMB,62.75,-2.94,15.49,17.33,8.16,84.28,0.0,0.0
2026-01-20T13:38:24.333656,CLIMB,63.06,-2.94,15.48,17.33,8.17,85.39,0.0,0.0
2026-01-20T13:38:24.434536,CLIMB,63.34,-2.94,15.48,17.34,8.16,86.51,0.0,0.0
2026-01-20T13:38:24.534991,CLIMB,63.65,-2.94,15.49,17.34,8.17,87.6,0.0,0.0
2026-01-20T13:38:24.635569,CLIMB,63.93,-2.94,15.48,17.32,8.16,88.7,0.0,0.0
2026-01-20T13:38:24.735955,CLIMB,64.23,-2.95,15.48,17.3,8.16,89.84,0.0,0.0
2026-01-20T13:38:24.836649,CLIMB,64.52,-2.95,15.48,17.32,8.18,90.91,0.0,0.0
2026-01-20T13:38:24.937810,CLIMB,64.83,-2.95,15.48,17.34,8.17,92.01,0.0,0.0
2026-01-20T13:38:25.038694,CLIMB,65.11,-2.95,15.49,17.32,8.18,93.11,0.0,0.0
2026-01-20T13:38:25.138873,CLIMB,65.42,-2.95,15.49,17.31,8.19,94.21,0.0,0.0
2026-01-20T13:38:25.239874,CLIMB,65.71,-2.96,15.48,17.32,8.19,95.44,0.0,0.0
2026-01-20T13:38:25.340018,CLIMB,66.01,-2.96,15.49,17.34,8.18,96.57,0.0,0.0
2026-01-20T13:38:25.441128,CLIMB,66.3,-2.96,15.48,17.35,8.18,97.66,0.0,0.0
2026-01-20T13:38:25.541432,CLIMB,66.61,-2.96,15.48,17.33,8.19,98.8,0.0,0.0
2026-01-20T13:38:25.642287,CLIMB,66.89,-2.97,15.48,17.33,8.19,99.86,0.0,0.0
2026-01-20T13:38:25.743327,CLIMB,67.2,-2.97,15.47,17.32,8.18,100.95,0.0,0.0
2026-01-20T13:38:25.843686,CLIMB,67.51,-2.97,15.48,17.31,8.18,102.11,0.0,0.0
2026-01-20T13:38:25.944638,CLIMB,67.8,-2.98,15.47,17.32,8.17,103.21,0.0,0.0
2026-01-20T13:38:26.044872,CLIMB,68.11,-2.98,15.46,17.31,8.17,104.32,0.0,0.0
2026-01-20T13:38:26.145786,CLIMB,68.39,-2.99,15.47,17.32,8.18,105.4,0.0,0.0
2026-01-20T13:38:26.246665,CLIMB,68.68,-2.99,15.47,17.32,8.2,106.51,0.0,0.0
2026-01-20T13:38:26.347663,CLIMB,68.99,-2.99,15.46,17.31,8.18,107.6,0.0,0.0
2026-01-20T13:38:26.448586,CLIMB,69.28,-2.99,15.45,17.31,8.19,108.82,0.0,0.0
2026-01-20T13:38:26.549704,CLIMB,69.59,-2.99,15.46,17.3,8.18,109.93,0.0,0.0
2026-01-20T13:38:26.650596,CLIMB,69.88,-2.99,15.46,17.28,8.19,111.05,0.0,0.0
2026-01-20T13:38:26.751668,CLIMB,70.19,-2.99,15.45,17.28,8.2,112.16,0.0,0.0
2026-01-20T13:38:26.852523,CLIMB,70.55,-2.99,15.46,17.3,8.18,113.28,0.0,0.0
2026-01-20T13:38:26.952717,CLIMB,70.86,-3.0,15.46,17.3,8.18,114.38,0.0,0.0
2026-01-20T13:38:27.053732,CLIMB,71.14,-3.0,15.46,17.29,8.19,115.54,0.0,0.0
2026-01-20T13:38:27.154638,CLIMB,71.43,-2.99,15.46,17.28,8.19,116.65,0.0,0.0
2026-01-20T13:38:27.255716,CLIMB,71.74,-2.98,15.46,17.26,8.16,117.72,0.0,0.0
2026-01-20T13:38:27.356177,CLIMB,72.03,-2.98,15.45,17.26,8.14,118.83,0.0,0.0
2026-01-20T13:38:27.457107,CLIMB,72.34,-2.99,15.45,17.28,8.14,119.94,0.0,0.0
2026-01-20T13:38:27.558067,CLIMB,72.62,-2.99,15.45,17.28,8.16,121.04,0.0,0.0
2026-01-20T13:38:27.659110,CLIMB,72.93,-2.99,15.45,17.25,8.15,122.14,0.0,0.0
2026-01-20T13:38:27.760607,CLIMB,73.22,-2.99,15.45,17.25,8.16,123.3,0.0,0.0
2026-01-20T13:38:27.861223,CLIMB,73.53,-2.98,15.45,17.24,8.15,124.4,0.0,0.0
2026-01-20T13:38:27.962373,CLIMB,73.81,-2.99,15.45,17.22,8.14,125.62,0.0,0.0
2026-01-20T13:38:28.063254,CLIMB,74.12,-2.99,15.45,17.22,8.14,126.72,0.0,0.0
