timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T14:51:53.301884,CLIMB,0.0,-0.01,0.06,0.13,-0.32,90.08,0.0,0.0
2026-01-20T14:51:53.402287,CLIMB,0.0,-0.02,0.06,0.13,-0.3,90.05,0.0,0.0
2026-01-20T14:51:53.502397,CLIMB,0.0,-0.01,0.07,0.13,-0.3,90.03,0.0,0.0
2026-01-20T14:51:53.603406,CLIMB,0.0,-0.01,0.07,0.12,-0.3,90.04,0.0,0.0
2026-01-20T14:51:53.704153,CLIMB,0.0,-0.02,0.07,0.11,-0.28,90.04,0.0,0.0
2026-01-20T14:51:53.805118,CLIMB,0.0,-0.01,0.07,0.11,-0.29,90.03,0.0,0.0
2026-01-20T14:51:53.905643,CLIMB,0.0,-0.02,0.07,0.09,-0.31,90.01,0.0,0.0
2026-01-20T14:51:54.006520,CLIMB,0.0,-0.01,0.08,0.07,-0.32,90.0,0.0,0.0
2026-01-20T14:51:54.107660,CLIMB,0.0,-0.01,0.08,0.08,-0.29,90.0,0.0,0.0
2026-01-20T14:51:54.208163,CLIMB,0.0,-0.01,0.1,0.08,-0.29,89.97,0.0,0.0
2026-01-20T14:51:54.308467,CLIMB,0.0,-0.01,0.35,0.1,-0.32,89.96,0.0,0.0
2026-01-20T14:51:54.409251,CLIMB,0.0,-0.01,0.91,0.1,-0.33,89.95,0.0,0.0
2026-01-20T14:51:54.510239,CLIMB,0.0,-0.01,1.7,0.09,-0.32,89.89,0.0,0.0
2026-01-20T14:51:54.610880,CLIMB,-0.0,0.0,2.89,0.09,-0.3,89.72,0.0,0.0
2026-01-20T14:51:54.711876,CLIMB,-0.0,0.0,4.36,0.1,-0.29,89.69,0.0,0.0
2026-01-20T14:51:54.812717,CLIMB,0.0,-0.04,6.33,0.11,-0.84,90.73,0.0,0.0
2026-01-20T14:51:54.913581,CLIMB,0.0,-0.04,8.22,0.13,-1.94,92.58,0.0,0.0
2026-01-20T14:51:55.014451,CLIMB,0.01,-0.02,10.26,0.16,-2.44,94.25,0.0,0.0
2026-01-20T14:51:55.115474,CLIMB,0.01,-0.03,12.08,0.21,-2.68,94.29,0.0,0.0
2026-01-20T14:51:55.216605,CLIMB,0.02,-0.04,13.92,0.21,-2.75,93.52,0.0,0.0
2026-01-20T14:51:55.317496,CLIMB,0.02,-0.05,15.54,0.22,-2.75,92.62,0.0,0.0
2026-01-20T14:51:55.417698,CLIMB,0.03,-0.09,17.12,0.23,-2.93,91.72,0.0,0.0
2026-01-20T14:51:55.518710,CLIMB,0.04,-0.06,18.17,0.22,-2.88,90.94,0.0,0.0
2026-01-20T14:51:55.620034,CLIMB,0.05,-0.08,19.19,0.2,-2.83,90.32,0.0,0.0
2026-01-20T14:51:55.720769,CLIMB,0.06,-0.1,20.1,0.2,-2.63,90.02,0.0,0.0
2026-01-20T14:51:55.821719,CLIMB,0.09,-0.26,20.92,0.16,-2.2,89.99,0.0,0.0
2026-01-20T14:51:55.922273,CLIMB,0.13,-0.53,21.47,0.2,-1.46,90.07,0.0,0.0
2026-01-20T14:51:56.022951,CLIMB,0.21,-0.93,21.91,0.25,-0.52,90.11,0.0,0.0
2026-01-20T14:51:56.123328,CLIMB,0.31,-1.36,22.18,0.23,0.58,90.13,0.0,0.0
2026-01-20T14:51:56.223954,CLIMB,0.47,-1.85,22.36,0.24,1.83,90.14,0.0,0.0
2026-01-20T14:51:56.324036,CLIMB,0.68,-2.38,22.46,0.73,3.05,90.28,0.0,0.0
2026-01-20T14:51:56.424762,CLIMB,0.92,-2.9,22.48,1.41,4.37,90.91,0.0,0.0
