timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,total_speed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m,dive_distance_m,dive_time_s
2026-01-20T15:55:59.500725,DIVE,194.93,2.43,24.29,24.41,-0.05,-9.0,91.88,0.0,1564.62,20.58,10.0
2026-01-20T15:55:59.602777,DIVE,194.67,2.43,24.29,24.41,-0.07,-9.03,91.87,0.0,1567.11,20.84,10.1
2026-01-20T15:55:59.704917,DIVE,194.43,2.43,24.29,24.41,-0.06,-9.02,91.88,0.0,1569.41,21.07,10.2
2026-01-20T15:55:59.806475,DIVE,194.18,2.43,24.29,24.41,-0.06,-9.02,91.87,0.0,1571.9,21.33,10.31
2026-01-20T15:55:59.908014,DIVE,193.88,2.44,24.3,24.42,-0.05,-9.03,91.86,0.0,1574.78,21.63,10.41
2026-01-20T15:56:00.010066,DIVE,193.64,2.45,24.3,24.42,-0.03,-9.03,91.85,0.0,1577.08,21.87,10.51
2026-01-20T15:56:00.111478,DIVE,193.38,2.45,24.3,24.42,-0.03,-9.05,91.81,0.0,1579.57,22.13,10.61
2026-01-20T15:56:00.213306,DIVE,193.12,2.45,24.3,24.42,-0.02,-9.06,91.78,0.0,1582.06,22.39,10.71
2026-01-20T15:56:00.315556,DIVE,192.88,2.45,24.3,24.42,-0.04,-9.05,91.76,0.0,1584.35,22.63,10.81
2026-01-20T15:56:00.417444,DIVE,192.64,2.46,24.3,24.42,-0.05,-9.06,91.74,0.0,1586.65,22.87,10.92
2026-01-20T15:56:00.520678,DIVE,192.38,2.46,24.3,24.42,-0.03,-9.05,91.73,0.0,1589.15,23.13,11.02
2026-01-20T15:56:00.622658,DIVE,192.12,2.47,24.3,24.43,-0.02,-9.06,91.7,0.0,1591.64,23.39,11.12
2026-01-20T15:56:00.724894,DIVE,191.88,2.47,24.3,24.43,-0.02,-9.06,91.67,0.0,1593.94,23.63,11.22
2026-01-20T15:56:00.826467,DIVE,191.58,2.48,24.31,24.44,-0.01,-9.06,91.66,0.0,1596.81,23.93,11.33
2026-01-20T15:56:00.928109,DIVE,191.34,2.48,24.31,24.44,-0.02,-9.08,91.65,0.0,1599.11,24.17,11.43
2026-01-20T15:56:01.029792,DIVE,191.08,2.48,24.31,24.44,-0.03,-9.08,91.66,0.0,1601.6,24.43,11.53
2026-01-20T15:56:01.132102,DIVE,190.84,2.48,24.3,24.43,-0.02,-9.08,91.67,0.0,1603.9,24.67,11.63
2026-01-20T15:56:01.233607,DIVE,190.58,2.49,24.3,24.43,-0.03,-9.09,91.67,0.0,1606.39,24.93,11.73
2026-01-20T15:56:01.336259,DIVE,190.33,2.49,24.3,24.43,-0.05,-9.1,91.66,0.0,1608.7,25.17,11.83
2026-01-20T15:56:01.438225,DIVE,190.07,2.48,24.3,24.43,-0.05,-9.09,91.68,0.0,1611.19,25.44,11.94
2026-01-20T15:56:01.539716,DIVE,189.83,2.49,24.31,24.44,-0.04,-9.07,91.66,0.0,1613.49,25.68,12.04
2026-01-20T15:56:01.641674,DIVE,189.57,2.5,24.31,24.44,-0.03,-9.08,91.65,0.0,1615.98,25.94,12.14
2026-01-20T15:56:01.744181,DIVE,189.32,2.51,24.31,24.44,-0.03,-9.09,91.65,0.0,1618.29,26.18,12.24
2026-01-20T15:56:01.846829,DIVE,189.06,2.51,24.31,24.44,-0.04,-9.1,91.66,0.0,1620.78,26.45,12.35
2026-01-20T15:56:01.949059,DIVE,188.75,2.51,24.3,24.43,-0.06,-9.11,91.68,0.0,1623.66,26.75,12.45
2026-01-20T15:56:02.050565,DIVE,188.51,2.51,24.3,24.43,-0.05,-9.1,91.7,0.0,1625.96,27.0,12.55
2026-01-20T15:56:02.152251,DIVE,188.25,2.51,24.3,24.43,-0.03,-9.09,91.69,0.0,1628.45,27.26,12.65
2026-01-20T15:56:02.254419,DIVE,188.0,2.52,24.3,24.43,-0.02,-9.08,91.69,0.0,1630.76,27.51,12.75
2026-01-20T15:56:02.356713,DIVE,187.74,2.53,24.3,24.43,-0.02,-9.08,91.7,0.0,1633.24,27.77,12.86
2026-01-20T15:56:02.459428,DIVE,187.49,2.54,24.29,24.42,-0.02,-9.1,91.71,0.0,1635.55,28.02,12.96
2026-01-20T15:56:02.562577,DIVE,187.23,2.54,24.29,24.42,-0.01,-9.1,91.67,0.0,1638.05,28.28,13.06
2026-01-20T15:56:02.664380,DIVE,186.98,2.54,24.29,24.42,-0.03,-9.11,91.71,0.0,1640.34,28.53,13.16
2026-01-20T15:56:02.766568,DIVE,186.71,2.54,24.29,24.42,-0.04,-9.12,91.7,0.0,1642.83,28.79,13.27
2026-01-20T15:56:02.868650,DIVE,186.41,2.54,24.29,24.42,-0.04,-9.13,91.72,0.0,1645.71,29.1,13.37
2026-01-20T15:56:02.971127,DIVE,186.16,2.54,24.29,24.42,-0.03,-9.14,91.73,0.0,1648.01,29.35,13.47
2026-01-20T15:56:03.072259,DIVE,185.9,2.54,24.29,24.42,-0.03,-9.12,91.76,0.0,1650.51,29.61,13.57
2026-01-20T15:56:03.173462,DIVE,185.65,2.54,24.29,24.42,-0.04,-9.12,91.73,0.0,1652.81,29.86,13.67
2026-01-20T15:56:03.275566,DIVE,185.39,2.55,24.29,24.42,-0.04,-9.12,91.75,0.0,1655.3,30.12,13.77
2026-01-20T15:56:03.377004,DIVE,185.14,2.55,24.29,24.42,-0.02,-9.12,91.77,0.0,1657.61,30.37,13.88
2026-01-20T15:56:03.478673,DIVE,184.87,2.55,24.29,24.42,-0.04,-9.14,91.76,0.0,1660.1,30.64,13.98
2026-01-20T15:56:03.580660,DIVE,184.63,2.55,24.29,24.42,-0.05,-9.12,91.75,0.0,1662.4,30.88,14.08
2026-01-20T15:56:03.682887,DIVE,184.36,2.55,24.29,24.42,-0.04,-9.12,91.77,0.0,1664.9,31.15,14.18
2026-01-20T15:56:03.785310,DIVE,184.11,2.55,24.29,24.42,-0.06,-9.11,91.8,0.0,1667.21,31.4,14.28
2026-01-20T15:56:03.886713,DIVE,183.84,2.55,24.29,24.42,-0.05,-9.11,91.78,0.0,1669.7,31.67,14.39
2026-01-20T15:56:03.988869,DIVE,183.53,2.57,24.28,24.42,-0.03,-9.13,91.78,0.0,1672.57,31.97,14.49
2026-01-20T15:56:04.090276,DIVE,183.29,2.57,24.28,24.42,-0.03,-9.14,91.78,0.0,1674.88,32.22,14.59
2026-01-20T15:56:04.191600,DIVE,183.02,2.57,24.28,24.42,-0.01,-9.14,91.79,0.0,1677.38,32.49,14.69
2026-01-20T15:56:04.293472,DIVE,182.77,2.57,24.28,24.42,-0.02,-9.15,91.78,0.0,1679.68,32.74,14.79
2026-01-20T15:56:04.395855,DIVE,182.5,2.57,24.28,24.42,-0.01,-9.15,91.77,0.0,1682.17,33.01,14.89
2026-01-20T15:56:04.497675,DIVE,182.25,2.57,24.28,24.42,-0.02,-9.14,91.77,0.0,1684.48,33.26,15.0
2026-01-20T15:56:04.599633,DIVE,181.99,2.57,24.28,24.42,-0.03,-9.15,91.79,0.0,1686.98,33.52,15.1
2026-01-20T15:56:04.701692,DIVE,181.74,2.57,24.28,24.42,-0.02,-9.15,91.79,0.0,1689.29,33.77,15.2
2026-01-20T15:56:04.804076,DIVE,181.47,2.56,24.28,24.42,-0.01,-9.17,91.79,0.0,1691.78,34.04,15.3
2026-01-20T15:56:04.906323,DIVE,181.22,2.56,24.28,24.42,-0.0,-9.15,91.79,0.0,1694.09,34.29,15.4
2026-01-20T15:56:05.007589,DIVE,180.96,2.56,24.27,24.41,-0.01,-9.17,91.81,0.0,1696.58,34.55,15.51
2026-01-20T15:56:05.109487,DIVE,180.71,2.56,24.27,24.41,-0.03,-9.15,91.8,0.0,1698.88,34.8,15.61
2026-01-20T15:56:05.211452,DIVE,180.4,2.56,24.27,24.41,-0.02,-9.15,91.81,0.0,1701.76,35.11,15.71
2026-01-20T15:56:05.313192,DIVE,180.13,2.57,24.27,24.41,-0.03,-9.14,91.82,0.0,1704.26,35.37,15.81
2026-01-20T15:56:05.415460,DIVE,179.89,2.57,24.27,24.41,-0.03,-9.16,91.79,0.0,1706.57,35.62,15.91
2026-01-20T15:56:05.517295,DIVE,179.62,2.57,24.28,24.42,-0.02,-9.17,91.79,0.0,1709.07,35.89,16.02
2026-01-20T15:56:05.619500,DIVE,179.37,2.56,24.28,24.42,-0.03,-9.17,91.79,0.0,1711.38,36.14,16.12
2026-01-20T15:56:05.721432,DIVE,179.11,2.55,24.28,24.41,-0.03,-9.19,91.81,0.0,1713.88,36.4,16.22
2026-01-20T15:56:05.824649,DIVE,178.86,2.55,24.28,24.41,-0.02,-9.17,91.81,0.0,1716.18,36.65,16.32
2026-01-20T15:56:05.927080,DIVE,178.59,2.56,24.28,24.42,-0.04,-9.17,91.83,0.0,1718.68,36.91,16.43
2026-01-20T15:56:06.028519,DIVE,178.35,2.56,24.28,24.42,-0.03,-9.16,91.81,0.0,1720.98,37.16,16.53
2026-01-20T15:56:06.130429,DIVE,178.04,2.55,24.28,24.41,-0.03,-9.16,91.85,0.0,1723.87,37.47,16.63
2026-01-20T15:56:06.232079,DIVE,177.77,2.56,24.28,24.42,-0.02,-9.16,91.86,0.0,1726.37,37.74,16.73
2026-01-20T15:56:06.334014,DIVE,177.53,2.56,24.28,24.42,-0.01,-9.17,91.86,0.0,1728.67,37.98,16.83
2026-01-20T15:56:06.436639,DIVE,177.26,2.55,24.28,24.41,0.01,-9.16,91.85,0.0,1731.18,38.25,16.94
2026-01-20T15:56:06.539084,DIVE,177.01,2.56,24.28,24.42,0.0,-9.17,91.85,0.0,1733.49,38.49,17.04
2026-01-20T15:56:06.641274,DIVE,176.75,2.56,24.29,24.43,-0.01,-9.18,91.86,0.0,1735.99,38.76,17.14
2026-01-20T15:56:06.743223,DIVE,176.5,2.55,24.29,24.42,0.0,-9.19,91.86,0.0,1738.29,39.01,17.24
2026-01-20T15:56:06.845726,DIVE,176.24,2.55,24.29,24.42,-0.01,-9.18,91.88,0.0,1740.79,39.27,17.34
2026-01-20T15:56:06.948368,DIVE,175.99,2.55,24.29,24.42,0.01,-9.17,91.87,0.0,1743.1,39.52,17.45
2026-01-20T15:56:07.049723,DIVE,175.73,2.55,24.29,24.42,0.0,-9.14,91.84,0.0,1745.61,39.78,17.55
2026-01-20T15:56:07.151549,DIVE,175.42,2.56,24.28,24.42,0.01,-9.17,91.85,0.0,1748.48,40.09,17.65
2026-01-20T15:56:07.253971,DIVE,175.17,2.56,24.28,24.42,0.0,-9.18,91.82,0.0,1750.8,40.34,17.75
2026-01-20T15:56:07.356445,DIVE,174.9,2.56,24.28,24.42,0.02,-9.17,91.81,0.0,1753.3,40.6,17.86
2026-01-20T15:56:07.458542,DIVE,174.66,2.56,24.28,24.42,-0.0,-9.18,91.82,0.0,1755.61,40.85,17.96
2026-01-20T15:56:07.559831,DIVE,174.39,2.56,24.28,24.42,-0.0,-9.16,91.83,0.0,1758.1,41.12,18.06
2026-01-20T15:56:07.661832,DIVE,174.14,2.56,24.28,24.42,0.01,-9.16,91.84,0.0,1760.42,41.37,18.16
2026-01-20T15:56:07.765283,DIVE,173.88,2.56,24.29,24.43,0.01,-9.18,91.83,0.0,1762.93,41.63,18.26
2026-01-20T15:56:07.867334,DIVE,173.63,2.56,24.29,24.43,0.01,-9.17,91.82,0.0,1765.24,41.88,18.37
2026-01-20T15:56:07.969657,DIVE,173.36,2.56,24.29,24.43,0.01,-9.17,91.83,0.0,1767.75,42.15,18.47
2026-01-20T15:56:08.072490,DIVE,173.05,2.57,24.29,24.43,0.01,-9.17,91.83,0.0,1770.64,42.45,18.57
2026-01-20T15:56:08.174939,DIVE,172.81,2.57,24.29,24.43,0.01,-9.18,91.84,0.0,1772.95,42.7,18.67
2026-01-20T15:56:08.276367,DIVE,172.54,2.57,24.29,24.43,-0.01,-9.19,91.85,0.0,1775.44,42.97,18.77
2026-01-20T15:56:08.378222,DIVE,172.29,2.56,24.29,24.43,0.01,-9.2,91.84,0.0,1777.75,43.22,18.88
2026-01-20T15:56:08.480393,DIVE,172.02,2.56,24.28,24.42,0.02,-9.19,91.84,0.0,1780.26,43.48,18.98
2026-01-20T15:56:08.582123,DIVE,171.78,2.55,24.29,24.42,0.02,-9.18,91.84,0.0,1782.57,43.73,19.08
2026-01-20T15:56:08.684448,DIVE,171.51,2.55,24.29,24.42,0.01,-9.17,91.83,0.0,1785.07,44.0,19.18
2026-01-20T15:56:08.786459,DIVE,171.26,2.56,24.29,24.43,-0.0,-9.16,91.86,0.0,1787.38,44.24,19.29
2026-01-20T15:56:08.888227,DIVE,170.99,2.57,24.29,24.43,-0.02,-9.17,91.84,0.0,1789.89,44.51,19.39
2026-01-20T15:56:08.990432,DIVE,170.75,2.57,24.29,24.43,-0.01,-9.14,91.84,0.0,1792.2,44.76,19.49
2026-01-20T15:56:09.092176,DIVE,170.43,2.58,24.29,24.43,0.0,-9.15,91.83,0.0,1795.08,45.07,19.59
2026-01-20T15:56:09.194183,DIVE,170.16,2.59,24.29,24.43,0.01,-9.16,91.8,0.0,1797.58,45.34,19.69
2026-01-20T15:56:09.296153,DIVE,169.92,2.58,24.29,24.43,0.0,-9.18,91.8,0.0,1799.9,45.59,19.79
2026-01-20T15:56:09.398460,DIVE,169.65,2.58,24.28,24.42,-0.02,-9.16,91.81,0.0,1802.4,45.86,19.9
2026-01-20T15:56:09.500589,DIVE,169.4,2.58,24.28,24.42,0.01,-9.17,91.83,0.0,1804.71,46.11,20.0
2026-01-20T15:56:09.602691,DIVE,169.13,2.58,24.28,24.42,0.0,-9.18,91.81,0.0,1807.21,46.38,20.1
2026-01-20T15:56:09.704482,DIVE,168.88,2.58,24.28,24.42,0.01,-9.18,91.8,0.0,1809.53,46.63,20.2
2026-01-20T15:56:09.806527,DIVE,168.61,2.58,24.28,24.42,0.01,-9.17,91.79,0.0,1812.03,46.9,20.31
2026-01-20T15:56:09.907999,DIVE,168.36,2.59,24.28,24.42,0.02,-9.15,91.79,0.0,1814.34,47.15,20.41
2026-01-20T15:56:10.008898,DIVE,168.09,2.6,24.28,24.42,0.02,-9.17,91.8,0.0,1816.84,47.42,20.51
2026-01-20T15:56:10.110180,DIVE,167.84,2.59,24.28,24.42,0.02,-9.17,91.8,0.0,1819.15,47.67,20.61
2026-01-20T15:56:10.212430,DIVE,167.57,2.59,24.28,24.42,0.01,-9.17,91.81,0.0,1821.66,47.94,20.71
2026-01-20T15:56:10.314462,DIVE,167.25,2.6,24.28,24.42,0.01,-9.17,91.81,0.0,1824.54,48.25,20.81
2026-01-20T15:56:10.416360,DIVE,167.0,2.6,24.27,24.41,-0.01,-9.17,91.81,0.0,1826.86,48.51,20.91
2026-01-20T15:56:10.518472,DIVE,166.73,2.61,24.28,24.42,-0.01,-9.17,91.83,0.0,1829.36,48.78,21.02
2026-01-20T15:56:10.620374,DIVE,166.48,2.61,24.28,24.42,-0.02,-9.18,91.83,0.0,1831.68,49.03,21.12
2026-01-20T15:56:10.722440,DIVE,166.21,2.61,24.28,24.42,-0.03,-9.2,91.83,0.0,1834.18,49.3,21.22
2026-01-20T15:56:10.824610,DIVE,165.96,2.6,24.28,24.42,-0.03,-9.18,91.83,0.0,1836.49,49.55,21.32
2026-01-20T15:56:10.926809,DIVE,165.68,2.61,24.27,24.41,-0.01,-9.19,91.84,0.0,1839.0,49.82,21.43
2026-01-20T15:56:11.027655,DIVE,165.43,2.6,24.27,24.41,0.01,-9.19,91.84,0.0,1841.31,50.08,21.53
2026-01-20T15:56:11.129355,DIVE,165.16,2.6,24.27,24.41,0.01,-9.17,91.83,0.0,1843.81,50.35,21.63
2026-01-20T15:56:11.230874,DIVE,164.91,2.61,24.27,24.41,0.01,-9.18,91.85,0.0,1846.13,50.6,21.73
2026-01-20T15:56:11.332498,DIVE,164.63,2.62,24.27,24.41,0.03,-9.17,91.85,0.0,1848.64,50.87,21.83
2026-01-20T15:56:11.435250,DIVE,164.32,2.62,24.28,24.42,0.01,-9.16,91.85,0.0,1851.52,51.19,21.93
2026-01-20T15:56:11.537300,DIVE,164.06,2.62,24.28,24.42,0.02,-9.19,91.87,0.0,1853.84,51.44,22.04
2026-01-20T15:56:11.639302,DIVE,163.79,2.62,24.28,24.42,0.0,-9.18,91.86,0.0,1856.34,51.72,22.14
2026-01-20T15:56:11.741556,DIVE,163.54,2.63,24.27,24.41,0.01,-9.16,91.84,0.0,1858.66,51.97,22.24
2026-01-20T15:56:11.843256,DIVE,163.26,2.63,24.27,24.41,0.0,-9.17,91.86,0.0,1861.16,52.25,22.34
2026-01-20T15:56:11.944992,DIVE,163.01,2.64,24.27,24.41,-0.01,-9.18,91.84,0.0,1863.48,52.5,22.44
2026-01-20T15:56:12.047521,DIVE,162.73,2.64,24.27,24.41,0.0,-9.16,91.85,0.0,1865.98,52.77,22.55
2026-01-20T15:56:12.149777,DIVE,162.48,2.64,24.27,24.41,0.01,-9.15,91.85,0.0,1868.3,53.03,22.65
2026-01-20T15:56:12.251765,DIVE,162.21,2.65,24.27,24.42,-0.0,-9.16,91.83,0.0,1870.8,53.3,22.75
2026-01-20T15:56:12.353335,DIVE,161.89,2.65,24.26,24.41,0.0,-9.18,91.85,0.0,1873.68,53.62,22.85
2026-01-20T15:56:12.454790,DIVE,161.63,2.65,24.26,24.41,-0.0,-9.17,91.82,0.0,1876.0,53.88,22.95
2026-01-20T15:56:12.557005,DIVE,161.35,2.65,24.26,24.41,-0.0,-9.18,91.81,0.0,1878.52,54.15,23.06
2026-01-20T15:56:12.658341,DIVE,161.1,2.65,24.26,24.41,-0.0,-9.16,91.82,0.0,1880.83,54.41,23.16
2026-01-20T15:56:12.760304,DIVE,160.82,2.65,24.25,24.4,-0.01,-9.16,91.82,0.0,1883.33,54.69,23.26
2026-01-20T15:56:12.861641,DIVE,160.57,2.66,24.25,24.4,0.01,-9.18,91.84,0.0,1885.65,54.94,23.36
2026-01-20T15:56:12.964162,DIVE,160.29,2.66,24.25,24.4,-0.01,-9.16,91.85,0.0,1888.15,55.22,23.46
2026-01-20T15:56:13.065601,DIVE,160.03,2.67,24.25,24.4,-0.01,-9.17,91.85,0.0,1890.46,55.48,23.56
2026-01-20T15:56:13.168725,DIVE,159.76,2.67,24.24,24.39,-0.02,-9.17,91.85,0.0,1892.96,55.75,23.67
2026-01-20T15:56:13.270811,DIVE,159.5,2.67,24.24,24.39,-0.03,-9.17,91.85,0.0,1895.28,56.01,23.77
2026-01-20T15:56:13.372352,DIVE,159.22,2.67,24.24,24.39,-0.03,-9.17,91.86,0.0,1897.79,56.29,23.87
2026-01-20T15:56:13.473879,DIVE,158.96,2.67,24.24,24.39,-0.03,-9.18,91.84,0.0,1900.1,56.54,23.97
2026-01-20T15:56:13.575552,DIVE,158.64,2.67,24.24,24.39,-0.02,-9.18,91.83,0.0,1902.99,56.87,24.07
2026-01-20T15:56:13.677699,DIVE,158.36,2.68,24.24,24.39,-0.01,-9.2,91.81,0.0,1905.51,57.14,24.18
2026-01-20T15:56:13.779474,DIVE,158.11,2.67,24.24,24.39,-0.01,-9.19,91.81,0.0,1907.82,57.4,24.28
2026-01-20T15:56:13.881738,DIVE,157.83,2.67,24.24,24.39,0.01,-9.2,91.82,0.0,1910.33,57.68,24.38
2026-01-20T15:56:13.983677,DIVE,157.55,2.66,24.24,24.39,0.02,-9.17,91.82,0.0,1912.83,57.96,24.48
2026-01-20T15:56:14.085497,DIVE,157.3,2.67,24.23,24.38,0.01,-9.19,91.81,0.0,1915.15,58.21,24.58
2026-01-20T15:56:14.188717,DIVE,157.04,2.67,24.23,24.38,-0.0,-9.19,91.82,0.0,1917.46,58.47,24.69
2026-01-20T15:56:14.290937,DIVE,156.76,2.67,24.23,24.38,0.01,-9.19,91.84,0.0,1919.96,58.75,24.79
2026-01-20T15:56:14.393771,DIVE,156.51,2.67,24.23,24.38,0.01,-9.2,91.84,0.0,1922.27,59.0,24.89
2026-01-20T15:56:14.495572,DIVE,156.19,2.66,24.23,24.38,-0.0,-9.21,91.85,0.0,1925.17,59.32,24.99
2026-01-20T15:56:14.597463,DIVE,155.91,2.65,24.23,24.38,0.01,-9.2,91.84,0.0,1927.68,59.6,25.1
2026-01-20T15:56:14.699266,DIVE,155.65,2.65,24.23,24.38,-0.0,-9.19,91.86,0.0,1929.99,59.85,25.2
2026-01-20T15:56:14.800630,DIVE,155.38,2.66,24.23,24.38,-0.01,-9.19,91.87,0.0,1932.5,60.13,25.3
2026-01-20T15:56:14.902320,DIVE,155.12,2.66,24.23,24.38,-0.02,-9.18,91.89,0.0,1934.82,60.38,25.4
2026-01-20T15:56:15.004545,DIVE,154.85,2.65,24.23,24.38,-0.02,-9.18,91.9,0.0,1937.33,60.66,25.5
2026-01-20T15:56:15.106207,DIVE,154.59,2.66,24.23,24.38,-0.02,-9.19,91.92,0.0,1939.64,60.91,25.6
2026-01-20T15:56:15.207592,DIVE,154.32,2.66,24.23,24.38,-0.01,-9.18,91.91,0.0,1942.14,61.19,25.71
2026-01-20T15:56:15.309328,DIVE,154.06,2.66,24.23,24.38,-0.01,-9.19,91.91,0.0,1944.47,61.45,25.81
2026-01-20T15:56:15.411494,DIVE,153.79,2.66,24.23,24.38,-0.02,-9.2,91.92,0.0,1946.98,61.72,25.91
2026-01-20T15:56:15.513674,DIVE,153.53,2.66,24.23,24.38,-0.03,-9.19,91.94,0.0,1949.3,61.98,26.01
2026-01-20T15:56:15.615198,DIVE,153.26,2.66,24.23,24.38,-0.01,-9.2,91.93,0.0,1951.81,62.25,26.11
2026-01-20T15:56:15.717598,DIVE,152.94,2.66,24.23,24.38,-0.02,-9.21,91.94,0.0,1954.71,62.57,26.22
2026-01-20T15:56:15.819575,DIVE,152.68,2.65,24.23,24.38,0.0,-9.2,91.92,0.0,1957.03,62.83,26.32
2026-01-20T15:56:15.920924,DIVE,152.41,2.65,24.23,24.38,-0.01,-9.2,91.94,0.0,1959.53,63.1,26.42
2026-01-20T15:56:16.022252,DIVE,152.15,2.65,24.23,24.38,-0.01,-9.2,91.94,0.0,1961.85,63.36,26.52
2026-01-20T15:56:16.124285,DIVE,151.88,2.64,24.23,24.38,-0.0,-9.23,91.94,0.0,1964.36,63.63,26.62
2026-01-20T15:56:16.226443,DIVE,151.62,2.63,24.23,24.37,-0.0,-9.22,91.93,0.0,1966.68,63.89,26.73
2026-01-20T15:56:16.328447,DIVE,151.35,2.63,24.23,24.37,-0.02,-9.21,91.96,0.0,1969.18,64.16,26.83
2026-01-20T15:56:16.430313,DIVE,151.1,2.62,24.24,24.38,0.01,-9.2,91.95,0.0,1971.5,64.41,26.93
2026-01-20T15:56:16.532251,DIVE,150.82,2.62,24.24,24.38,-0.03,-9.19,91.95,0.0,1974.01,64.69,27.03
2026-01-20T15:56:16.634473,DIVE,150.57,2.63,24.24,24.38,-0.03,-9.21,91.96,0.0,1976.33,64.94,27.13
2026-01-20T15:56:16.736220,DIVE,150.23,2.62,24.24,24.38,-0.02,-9.21,91.98,0.0,1979.41,65.28,27.23
2026-01-20T15:56:16.837492,DIVE,149.98,2.62,24.24,24.38,0.01,-9.21,91.97,0.0,1981.74,65.53,27.34
2026-01-20T15:56:16.939024,DIVE,149.73,2.6,24.24,24.38,0.02,-9.23,91.95,0.0,1984.05,65.78,27.44
2026-01-20T15:56:17.040179,DIVE,149.46,2.6,24.25,24.39,0.0,-9.19,91.93,0.0,1986.56,66.05,27.54
2026-01-20T15:56:17.142424,DIVE,149.21,2.6,24.24,24.38,-0.0,-9.2,91.97,0.0,1988.87,66.3,27.64
2026-01-20T15:56:17.244357,DIVE,148.94,2.6,24.24,24.38,-0.01,-9.2,91.97,0.0,1991.38,66.57,27.74
2026-01-20T15:56:17.346603,DIVE,148.69,2.6,24.25,24.39,-0.02,-9.19,91.99,0.0,1993.71,66.82,27.85
2026-01-20T15:56:17.448486,DIVE,148.42,2.61,24.25,24.39,-0.01,-9.19,92.01,0.0,1996.22,67.09,27.95
2026-01-20T15:56:17.551629,DIVE,148.17,2.61,24.25,24.39,-0.02,-9.2,91.99,0.0,1998.53,67.34,28.05
2026-01-20T15:56:17.652850,DIVE,147.9,2.6,24.25,24.39,-0.02,-9.2,92.02,0.0,2001.05,67.61,28.15
2026-01-20T15:56:17.753990,DIVE,147.65,2.6,24.25,24.39,0.0,-9.2,92.02,0.0,2003.37,67.86,28.25
2026-01-20T15:56:17.855665,DIVE,147.38,2.6,24.25,24.39,0.01,-9.22,92.0,0.0,2005.88,68.13,28.35
2026-01-20T15:56:17.956558,DIVE,147.13,2.59,24.26,24.4,0.03,-9.2,91.99,0.0,2008.19,68.38,28.46
2026-01-20T15:56:18.058294,DIVE,146.82,2.59,24.26,24.4,0.02,-9.2,91.99,0.0,2011.09,68.69,28.56
2026-01-20T15:56:18.159355,DIVE,146.55,2.59,24.26,24.4,0.03,-9.2,91.97,0.0,2013.61,68.96,28.66
2026-01-20T15:56:18.261241,DIVE,146.3,2.58,24.26,24.4,0.03,-9.2,91.97,0.0,2015.92,69.21,28.76
2026-01-20T15:56:18.363628,DIVE,146.03,2.58,24.26,24.4,0.02,-9.2,91.99,0.0,2018.42,69.48,28.86
2026-01-20T15:56:18.465469,DIVE,145.78,2.58,24.27,24.41,0.0,-9.21,91.99,0.0,2020.75,69.73,28.96
2026-01-20T15:56:18.567613,DIVE,145.52,2.57,24.26,24.4,-0.0,-9.22,91.99,0.0,2023.27,69.99,29.07
2026-01-20T15:56:18.669748,DIVE,145.25,2.56,24.26,24.4,-0.0,-9.23,92.0,0.0,2025.77,70.26,29.17
2026-01-20T15:56:18.772159,DIVE,145.0,2.55,24.26,24.4,-0.0,-9.22,92.05,0.0,2028.09,70.51,29.27
2026-01-20T15:56:18.874723,DIVE,144.74,2.55,24.27,24.41,-0.0,-9.21,92.04,0.0,2030.6,70.77,29.37
2026-01-20T15:56:18.976378,DIVE,144.49,2.55,24.27,24.41,0.02,-9.2,92.06,0.0,2032.92,71.01,29.47
2026-01-20T15:56:19.078023,DIVE,144.19,2.55,24.27,24.41,0.03,-9.2,92.06,0.0,2035.81,71.32,29.58
2026-01-20T15:56:19.180165,DIVE,143.94,2.55,24.27,24.41,0.02,-9.22,92.05,0.0,2038.13,71.57,29.68
2026-01-20T15:56:19.282138,DIVE,143.67,2.54,24.27,24.4,0.01,-9.2,92.07,0.0,2040.64,71.84,29.78
2026-01-20T15:56:19.383438,DIVE,143.43,2.54,24.27,24.4,-0.0,-9.2,92.09,0.0,2042.96,72.08,29.88
2026-01-20T15:56:19.485283,DIVE,143.16,2.55,24.27,24.41,0.0,-9.19,92.11,0.0,2045.47,72.35,29.98
2026-01-20T15:56:19.587372,DIVE,142.92,2.55,24.27,24.41,0.01,-9.19,92.11,0.0,2047.79,72.59,30.09
2026-01-20T15:56:19.689751,DIVE,142.65,2.55,24.28,24.42,0.02,-9.2,92.11,0.0,2050.3,72.86,30.19
2026-01-20T15:56:19.792607,DIVE,142.4,2.55,24.28,24.42,0.02,-9.2,92.09,0.0,2052.62,73.11,30.29
2026-01-20T15:56:19.894497,DIVE,142.14,2.55,24.27,24.41,0.01,-9.2,92.11,0.0,2055.13,73.37,30.39
2026-01-20T15:56:19.996479,DIVE,141.89,2.55,24.28,24.42,0.01,-9.22,92.1,0.0,2057.44,73.62,30.5
2026-01-20T15:56:20.098682,DIVE,141.58,2.55,24.28,24.42,0.0,-9.2,92.11,0.0,2060.34,73.93,30.6
2026-01-20T15:56:20.200655,DIVE,141.32,2.55,24.28,24.42,0.0,-9.2,92.11,0.0,2062.85,74.19,30.7
2026-01-20T15:56:20.302500,DIVE,141.07,2.55,24.29,24.43,0.0,-9.19,92.11,0.0,2065.17,74.44,30.8
