timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg
2026-01-20T15:57:42.249623,CLIMB,53.76,-4.57,23.15,-0.23,8.01,85.07
2026-01-20T15:57:42.350267,CLIMB,54.31,-4.57,23.15,-0.22,8.0,85.05
2026-01-20T15:57:42.450949,CLIMB,54.75,-4.57,23.16,-0.23,7.96,85.08
2026-01-20T15:57:42.551442,CLIMB,55.22,-4.57,23.15,-0.22,7.93,85.13
2026-01-20T15:57:42.652428,CLIMB,55.66,-4.58,23.15,-0.19,7.94,85.18
2026-01-20T15:57:42.753583,CLIMB,56.14,-4.58,23.15,-0.19,7.93,85.17
2026-01-20T15:57:42.853942,CLIMB,56.58,-4.58,23.15,-0.18,7.95,85.25
2026-01-20T15:57:42.954224,CLIMB,57.06,-4.57,23.15,-0.15,7.95,85.3
2026-01-20T15:57:43.055390,CLIMB,57.5,-4.57,23.16,-0.13,7.95,85.35
2026-01-20T15:57:43.156285,CLIMB,57.98,-4.56,23.16,-0.16,7.93,85.35
2026-01-20T15:57:43.257014,CLIMB,58.42,-4.56,23.16,-0.17,7.92,85.39
2026-01-20T15:57:43.358221,CLIMB,58.89,-4.56,23.16,-0.18,7.91,85.44
2026-01-20T15:57:43.458948,CLIMB,59.33,-4.56,23.16,-0.19,7.9,85.47
2026-01-20T15:57:43.560121,CLIMB,59.8,-4.56,23.16,-0.2,7.9,85.49
2026-01-20T15:57:43.661228,CLIMB,60.28,-4.56,23.17,-0.19,7.89,85.55
2026-01-20T15:57:43.762133,CLIMB,60.72,-4.56,23.17,-0.2,7.88,85.58
2026-01-20T15:57:43.863362,CLIMB,61.16,-4.56,23.18,-0.19,7.87,85.6
2026-01-20T15:57:43.963826,CLIMB,61.63,-4.56,23.18,-0.22,7.87,85.63
2026-01-20T15:57:44.064064,CLIMB,62.11,-4.56,23.18,-0.22,7.88,85.68
2026-01-20T15:57:44.164970,CLIMB,62.55,-4.56,23.18,-0.22,7.89,85.75
2026-01-20T15:57:44.265647,CLIMB,62.98,-4.56,23.18,-0.2,7.87,85.81
2026-01-20T15:57:44.366285,CLIMB,63.46,-4.56,23.18,-0.21,7.88,85.8
2026-01-20T15:57:44.467116,CLIMB,63.89,-4.56,23.18,-0.22,7.87,85.86
2026-01-20T15:57:44.568179,CLIMB,64.37,-4.55,23.17,-0.21,7.87,85.88
2026-01-20T15:57:44.668739,CLIMB,64.8,-4.56,23.17,-0.2,7.88,85.94
2026-01-20T15:57:44.769544,CLIMB,65.28,-4.55,23.17,-0.22,7.86,85.94
2026-01-20T15:57:44.870301,CLIMB,65.75,-4.55,23.18,-0.21,7.86,85.98
2026-01-20T15:57:44.970898,CLIMB,66.19,-4.55,23.18,-0.2,7.85,86.03
2026-01-20T15:57:45.071574,CLIMB,66.73,-4.55,23.18,-0.21,7.85,86.05
2026-01-20T15:57:45.172588,CLIMB,67.17,-4.55,23.18,-0.21,7.86,86.08
2026-01-20T15:57:45.273861,CLIMB,67.64,-4.55,23.18,-0.2,7.85,86.11
2026-01-20T15:57:45.374631,CLIMB,68.11,-4.55,23.18,-0.2,7.85,86.2
2026-01-20T15:57:45.475051,CLIMB,68.55,-4.55,23.18,-0.2,7.86,86.22
2026-01-20T15:57:45.575536,CLIMB,68.99,-4.54,23.19,-0.19,7.87,86.24
2026-01-20T15:57:45.676838,CLIMB,69.46,-4.53,23.19,-0.19,7.85,86.28
2026-01-20T15:57:45.777649,CLIMB,69.89,-4.53,23.19,-0.2,7.87,86.34
2026-01-20T15:57:45.878694,CLIMB,70.36,-4.52,23.19,-0.18,7.87,86.39
2026-01-20T15:57:45.979371,CLIMB,70.8,-4.52,23.19,-0.18,7.85,86.4
2026-01-20T15:57:46.080185,CLIMB,71.26,-4.53,23.19,-0.19,7.87,86.47
2026-01-20T15:57:46.181481,CLIMB,71.7,-4.52,23.18,-0.18,7.87,86.51
2026-01-20T15:57:46.282336,CLIMB,72.17,-4.52,23.19,-0.18,7.86,86.53
2026-01-20T15:57:46.382869,CLIMB,72.6,-4.52,23.19,-0.17,7.85,86.54
2026-01-20T15:57:46.483381,CLIMB,73.07,-4.52,23.19,-0.15,7.86,86.58
2026-01-20T15:57:46.584169,CLIMB,73.5,-4.52,23.19,-0.15,7.82,86.61
2026-01-20T15:57:46.685180,CLIMB,73.97,-4.53,23.19,-0.15,7.82,86.63
2026-01-20T15:57:46.786380,CLIMB,74.44,-4.53,23.19,-0.15,7.82,86.63
2026-01-20T15:57:46.887528,CLIMB,74.88,-4.53,23.19,-0.14,7.82,86.66
2026-01-20T15:57:46.988637,CLIMB,75.31,-4.53,23.19,-0.16,7.84,86.71
2026-01-20T15:57:47.089134,CLIMB,75.78,-4.53,23.18,-0.12,7.85,86.76
2026-01-20T15:57:47.190393,CLIMB,76.21,-4.53,23.19,-0.1,7.85,86.79
2026-01-20T15:57:47.291581,CLIMB,76.68,-4.54,23.19,-0.09,7.84,86.81
2026-01-20T15:57:47.392671,CLIMB,77.23,-4.53,23.19,-0.09,7.87,86.85
2026-01-20T15:57:47.492886,CLIMB,77.7,-4.53,23.19,-0.11,7.84,86.85
2026-01-20T15:57:47.593645,CLIMB,78.13,-4.54,23.19,-0.13,7.83,86.86
2026-01-20T15:57:47.694619,CLIMB,78.57,-4.54,23.19,-0.12,7.83,86.92
2026-01-20T15:57:47.795493,CLIMB,79.04,-4.54,23.2,-0.14,7.86,86.95
2026-01-20T15:57:47.896241,CLIMB,79.47,-4.54,23.2,-0.15,7.85,86.94
2026-01-20T15:57:47.997094,CLIMB,79.94,-4.54,23.19,-0.17,7.83,86.95
2026-01-20T15:57:48.098205,CLIMB,80.41,-4.54,23.19,-0.17,7.84,86.97
2026-01-20T15:57:48.199429,CLIMB,80.84,-4.54,23.19,-0.18,7.84,86.98
2026-01-20T15:57:48.300061,CLIMB,81.28,-4.53,23.19,-0.19,7.82,87.03
2026-01-20T15:57:48.400721,CLIMB,81.75,-4.53,23.19,-0.19,7.83,87.05
2026-01-20T15:57:48.501332,CLIMB,82.18,-4.54,23.19,-0.21,7.84,87.11
2026-01-20T15:57:48.601842,CLIMB,82.65,-4.53,23.19,-0.21,7.84,87.15
2026-01-20T15:57:48.702664,CLIMB,83.09,-4.54,23.19,-0.2,7.83,87.17
2026-01-20T15:57:48.803559,CLIMB,83.56,-4.54,23.18,-0.23,7.85,87.16
2026-01-20T15:57:48.904458,CLIMB,83.99,-4.54,23.18,-0.23,7.84,87.17
2026-01-20T15:57:49.005289,CLIMB,84.46,-4.54,23.18,-0.24,7.83,87.18
2026-01-20T15:57:49.106630,CLIMB,84.93,-4.54,23.17,-0.24,7.86,87.21
2026-01-20T15:57:49.207382,CLIMB,85.36,-4.54,23.17,-0.24,7.85,87.23
2026-01-20T15:57:49.307796,CLIMB,85.79,-4.53,23.17,-0.25,7.86,87.26
2026-01-20T15:57:49.408766,CLIMB,86.26,-4.53,23.17,-0.25,7.84,87.32
2026-01-20T15:57:49.509373,CLIMB,86.7,-4.54,23.17,-0.23,7.84,87.34
2026-01-20T15:57:49.610255,CLIMB,87.17,-4.54,23.17,-0.25,7.85,87.32
2026-01-20T15:57:49.711590,CLIMB,87.6,-4.54,23.17,-0.27,7.83,87.34
2026-01-20T15:57:49.812587,CLIMB,88.07,-4.54,23.17,-0.27,7.85,87.36
2026-01-20T15:57:49.913314,CLIMB,88.5,-4.54,23.17,-0.25,7.88,87.36
2026-01-20T15:57:50.013885,CLIMB,88.97,-4.53,23.17,-0.26,7.86,87.34
2026-01-20T15:57:50.114254,CLIMB,89.51,-4.52,23.17,-0.27,7.85,87.33
2026-01-20T15:57:50.215341,CLIMB,89.95,-4.53,23.16,-0.27,7.85,87.29
2026-01-20T15:57:50.315701,CLIMB,90.41,-4.53,23.17,-0.31,7.85,87.27
2026-01-20T15:57:50.416878,CLIMB,90.85,-4.52,23.17,-0.31,7.85,87.26
2026-01-20T15:57:50.517751,CLIMB,91.31,-4.52,23.17,-0.33,7.85,87.24
2026-01-20T15:57:50.618387,CLIMB,91.75,-4.52,23.17,-0.35,7.87,87.23
2026-01-20T15:57:50.719040,CLIMB,92.22,-4.52,23.17,-0.36,7.86,87.21
2026-01-20T15:57:50.820222,CLIMB,92.65,-4.52,23.17,-0.34,7.86,87.2
2026-01-20T15:57:50.921234,CLIMB,93.12,-4.52,23.17,-0.38,7.86,87.16
2026-01-20T15:57:51.022162,CLIMB,93.55,-4.52,23.17,-0.39,7.85,87.15
2026-01-20T15:57:51.123137,CLIMB,94.02,-4.52,23.17,-0.42,7.86,87.14
2026-01-20T15:57:51.224333,CLIMB,94.49,-4.52,23.16,-0.43,7.85,87.15
2026-01-20T15:57:51.325301,CLIMB,94.92,-4.52,23.16,-0.44,7.84,87.16
2026-01-20T15:57:51.426358,CLIMB,95.35,-4.53,23.16,-0.42,7.84,87.17
2026-01-20T15:57:51.527478,CLIMB,95.83,-4.53,23.16,-0.43,7.85,87.18
2026-01-20T15:57:51.628667,CLIMB,96.26,-4.54,23.16,-0.44,7.85,87.19
2026-01-20T15:57:51.729284,CLIMB,96.73,-4.55,23.15,-0.45,7.84,87.16
2026-01-20T15:57:51.830458,CLIMB,97.17,-4.55,23.15,-0.43,7.84,87.19
2026-01-20T15:57:51.931107,CLIMB,97.64,-4.56,23.15,-0.41,7.85,87.19
2026-01-20T15:57:52.031402,CLIMB,98.11,-4.56,23.15,-0.41,7.88,87.16
2026-01-20T15:57:52.132510,CLIMB,98.55,-4.56,23.15,-0.42,7.86,87.12
2026-01-20T15:57:52.233016,CLIMB,98.98,-4.56,23.15,-0.41,7.87,87.13
2026-01-20T15:57:52.334083,CLIMB,99.46,-4.56,23.14,-0.42,7.86,87.12
2026-01-20T15:57:52.434842,CLIMB,99.89,-4.57,23.14,-0.41,7.88,87.11
2026-01-20T15:57:52.535750,CLIMB,100.44,-4.57,23.15,-0.39,7.87,87.12
2026-01-20T15:57:52.636187,CLIMB,100.92,-4.57,23.15,-0.4,7.86,87.11
2026-01-20T15:57:52.737317,CLIMB,101.35,-4.58,23.15,-0.4,7.89,87.12
2026-01-20T15:57:52.838377,CLIMB,101.83,-4.58,23.15,-0.38,7.88,87.14
2026-01-20T15:57:52.938847,CLIMB,102.27,-4.58,23.15,-0.38,7.89,87.16
2026-01-20T15:57:53.039327,CLIMB,102.74,-4.58,23.15,-0.4,7.87,87.16
2026-01-20T15:57:53.139915,CLIMB,103.18,-4.58,23.15,-0.37,7.87,87.17
2026-01-20T15:57:53.240669,CLIMB,103.66,-4.59,23.15,-0.36,7.89,87.19
2026-01-20T15:57:53.341468,CLIMB,104.1,-4.59,23.15,-0.33,7.89,87.15
2026-01-20T15:57:53.441871,CLIMB,104.57,-4.59,23.16,-0.34,7.88,87.14
2026-01-20T15:57:53.542275,CLIMB,105.01,-4.59,23.16,-0.33,7.89,87.15
2026-01-20T15:57:53.643118,CLIMB,105.49,-4.6,23.16,-0.34,7.88,87.14
2026-01-20T15:57:53.744255,CLIMB,105.93,-4.6,23.16,-0.33,7.9,87.15
2026-01-20T15:57:53.845469,CLIMB,106.41,-4.59,23.16,-0.3,7.91,87.16
2026-01-20T15:57:53.946537,CLIMB,106.85,-4.6,23.16,-0.31,7.9,87.18
2026-01-20T15:57:54.047201,CLIMB,107.32,-4.6,23.16,-0.31,7.91,87.18
2026-01-20T15:57:54.147955,CLIMB,107.76,-4.6,23.16,-0.3,7.9,87.15
2026-01-20T15:57:54.248843,CLIMB,108.24,-4.59,23.16,-0.33,7.9,87.12
2026-01-20T15:57:54.349372,CLIMB,108.68,-4.6,23.17,-0.34,7.91,87.13
2026-01-20T15:57:54.450551,CLIMB,109.16,-4.59,23.17,-0.33,7.91,87.12
2026-01-20T15:57:54.551437,CLIMB,109.6,-4.59,23.17,-0.32,7.9,87.11
2026-01-20T15:57:54.652525,CLIMB,110.07,-4.6,23.17,-0.32,7.89,87.1
2026-01-20T15:57:54.753591,CLIMB,110.55,-4.6,23.17,-0.33,7.87,87.07
2026-01-20T15:57:54.854616,CLIMB,110.99,-4.6,23.17,-0.34,7.88,87.09
2026-01-20T15:57:54.955138,CLIMB,111.47,-4.61,23.17,-0.34,7.88,87.09
2026-01-20T15:57:55.056394,CLIMB,111.91,-4.61,23.17,-0.37,7.88,87.09
2026-01-20T15:57:55.157321,CLIMB,112.46,-4.62,23.17,-0.36,7.9,87.09
2026-01-20T15:57:55.258539,CLIMB,112.9,-4.61,23.18,-0.37,7.9,87.09
2026-01-20T15:57:55.359340,CLIMB,113.38,-4.62,23.18,-0.38,7.9,87.09
2026-01-20T15:57:55.459661,CLIMB,113.82,-4.62,23.18,-0.4,7.89,87.06
2026-01-20T15:57:55.560409,CLIMB,114.3,-4.62,23.17,-0.4,7.87,87.06
2026-01-20T15:57:55.660937,CLIMB,114.77,-4.63,23.17,-0.42,7.9,87.08
2026-01-20T15:57:55.761350,CLIMB,115.21,-4.63,23.17,-0.41,7.9,87.06
2026-01-20T15:57:55.862087,CLIMB,115.66,-4.63,23.17,-0.44,7.89,87.05
2026-01-20T15:57:55.963010,CLIMB,116.14,-4.64,23.17,-0.42,7.89,87.06
2026-01-20T15:57:56.064008,CLIMB,116.58,-4.64,23.17,-0.43,7.89,87.06
2026-01-20T15:57:56.164358,CLIMB,117.06,-4.64,23.17,-0.43,7.91,87.04
2026-01-20T15:57:56.264753,CLIMB,117.5,-4.64,23.17,-0.44,7.92,86.99
2026-01-20T15:57:56.365315,CLIMB,117.98,-4.64,23.17,-0.43,7.92,87.0
2026-01-20T15:57:56.466425,CLIMB,118.46,-4.64,23.17,-0.44,7.92,86.97
2026-01-20T15:57:56.567570,CLIMB,118.9,-4.64,23.17,-0.45,7.91,86.95
2026-01-20T15:57:56.668692,CLIMB,119.35,-4.65,23.17,-0.46,7.91,86.95
2026-01-20T15:57:56.769346,CLIMB,119.83,-4.65,23.17,-0.45,7.91,86.92
2026-01-20T15:57:56.870147,CLIMB,120.28,-4.65,23.17,-0.45,7.92,86.9
2026-01-20T15:57:56.970976,CLIMB,120.76,-4.65,23.17,-0.45,7.93,86.88
2026-01-20T15:57:57.071614,CLIMB,121.2,-4.64,23.18,-0.46,7.93,86.89
2026-01-20T15:57:57.172726,CLIMB,121.68,-4.64,23.18,-0.45,7.91,86.88
2026-01-20T15:57:57.273367,CLIMB,122.16,-4.65,23.18,-0.46,7.92,86.87
2026-01-20T15:57:57.374128,CLIMB,122.61,-4.65,23.18,-0.44,7.93,86.88
2026-01-20T15:57:57.475151,CLIMB,123.05,-4.64,23.18,-0.43,7.94,86.85
2026-01-20T15:57:57.575803,CLIMB,123.53,-4.64,23.18,-0.44,7.92,86.83
2026-01-20T15:57:57.676982,CLIMB,123.97,-4.65,23.18,-0.44,7.92,86.82
