timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T12:53:09.692986,CLIMB,18.28,-5.36,22.54,-1.16,10.34,89.33,0.0,0.0
2026-01-20T12:53:09.794093,CLIMB,18.89,-5.33,22.57,-1.15,10.24,89.48,0.0,0.0
2026-01-20T12:53:09.895118,CLIMB,19.45,-5.31,22.58,-1.12,10.17,89.62,0.0,0.0
2026-01-20T12:53:09.995941,CLIMB,19.97,-5.3,22.6,-1.12,10.11,89.67,0.0,0.0
2026-01-20T12:53:10.096991,CLIMB,20.52,-5.27,22.61,-1.13,10.04,89.67,0.0,0.0
2026-01-20T12:53:10.198474,CLIMB,21.04,-5.26,22.63,-1.11,9.98,89.78,0.0,0.0
2026-01-20T12:53:10.299354,CLIMB,21.59,-5.24,22.64,-1.09,9.92,89.87,0.0,0.0
2026-01-20T12:53:10.400232,CLIMB,22.15,-5.22,22.66,-1.1,9.87,89.91,0.0,0.0
2026-01-20T12:53:10.501207,CLIMB,22.66,-5.2,22.67,-1.1,9.8,89.9,0.0,0.0
2026-01-20T12:53:10.602121,CLIMB,23.16,-5.18,22.69,-1.06,9.74,90.07,0.0,0.0
2026-01-20T12:53:10.702328,CLIMB,23.71,-5.15,22.71,-1.03,9.71,90.24,0.0,0.0
2026-01-20T12:53:10.802444,CLIMB,24.21,-5.13,22.72,-1.03,9.63,90.33,0.0,0.0
2026-01-20T12:53:10.903266,CLIMB,24.75,-5.11,22.74,-1.01,9.6,90.37,0.0,0.0
2026-01-20T12:53:11.004347,CLIMB,25.29,-5.09,22.75,-0.98,9.52,90.45,0.0,0.0
2026-01-20T12:53:11.105373,CLIMB,25.79,-5.07,22.77,-0.98,9.48,90.48,0.0,0.0
2026-01-20T12:53:11.206255,CLIMB,26.32,-5.05,22.78,-0.97,9.43,90.52,0.0,0.0
2026-01-20T12:53:11.307352,CLIMB,26.82,-5.04,22.79,-0.96,9.4,90.53,0.0,0.0
2026-01-20T12:53:11.408408,CLIMB,27.31,-5.02,22.81,-0.94,9.33,90.6,0.0,0.0
2026-01-20T12:53:11.509487,CLIMB,27.84,-5.01,22.82,-0.94,9.29,90.66,0.0,0.0
2026-01-20T12:53:11.610551,CLIMB,28.37,-5.0,22.83,-0.92,9.23,90.66,0.0,0.0
2026-01-20T12:53:11.710889,CLIMB,28.86,-4.99,22.84,-0.92,9.2,90.67,0.0,0.0
2026-01-20T12:53:11.811143,CLIMB,29.35,-4.97,22.86,-0.91,9.17,90.68,0.0,0.0
2026-01-20T12:53:11.912809,CLIMB,29.87,-4.96,22.87,-0.88,9.11,90.69,0.0,0.0
2026-01-20T12:53:12.013603,CLIMB,30.36,-4.95,22.88,-0.85,9.07,90.69,0.0,0.0
2026-01-20T12:53:12.114778,CLIMB,31.0,-4.93,22.89,-0.85,9.01,90.66,0.0,0.0
2026-01-20T12:53:12.214966,CLIMB,31.48,-4.92,22.9,-0.81,8.97,90.67,0.0,0.0
2026-01-20T12:53:12.315702,CLIMB,31.96,-4.92,22.91,-0.8,8.95,90.66,0.0,0.0
2026-01-20T12:53:12.416319,CLIMB,32.48,-4.9,22.92,-0.8,8.91,90.67,0.0,0.0
2026-01-20T12:53:12.517303,CLIMB,32.96,-4.89,22.93,-0.78,8.87,90.64,0.0,0.0
2026-01-20T12:53:12.618130,CLIMB,33.47,-4.88,22.94,-0.76,8.84,90.59,0.0,0.0
2026-01-20T12:53:12.719111,CLIMB,33.95,-4.88,22.96,-0.76,8.79,90.47,0.0,0.0
2026-01-20T12:53:12.820127,CLIMB,34.46,-4.87,22.97,-0.74,8.77,90.48,0.0,0.0
2026-01-20T12:53:12.920372,CLIMB,34.94,-4.86,22.97,-0.72,8.75,90.42,0.0,0.0
2026-01-20T12:53:13.021296,CLIMB,35.45,-4.85,22.99,-0.71,8.73,90.36,0.0,0.0
2026-01-20T12:53:13.122390,CLIMB,35.92,-4.84,23.0,-0.68,8.69,90.3,0.0,0.0
2026-01-20T12:53:13.223038,CLIMB,36.43,-4.83,23.01,-0.66,8.66,90.24,0.0,0.0
2026-01-20T12:53:13.324115,CLIMB,36.94,-4.82,23.02,-0.66,8.65,90.22,0.0,0.0
2026-01-20T12:53:13.425276,CLIMB,37.41,-4.81,23.03,-0.65,8.61,90.19,0.0,0.0
2026-01-20T12:53:13.526545,CLIMB,37.92,-4.8,23.03,-0.63,8.59,90.2,0.0,0.0
2026-01-20T12:53:13.627298,CLIMB,38.39,-4.79,23.04,-0.61,8.58,90.21,0.0,0.0
2026-01-20T12:53:13.727579,CLIMB,38.89,-4.78,23.05,-0.59,8.58,90.2,0.0,0.0
2026-01-20T12:53:13.828375,CLIMB,39.36,-4.76,23.06,-0.58,8.53,90.17,0.0,0.0
2026-01-20T12:53:13.929411,CLIMB,39.82,-4.76,23.07,-0.55,8.51,90.17,0.0,0.0
2026-01-20T12:53:14.029567,CLIMB,40.32,-4.74,23.07,-0.54,8.48,90.16,0.0,0.0
2026-01-20T12:53:14.130474,CLIMB,40.78,-4.73,23.08,-0.52,8.45,90.15,0.0,0.0
2026-01-20T12:53:14.230880,CLIMB,41.28,-4.73,23.08,-0.53,8.44,90.15,0.0,0.0
2026-01-20T12:53:14.331752,CLIMB,41.74,-4.72,23.09,-0.5,8.42,90.14,0.0,0.0
2026-01-20T12:53:14.433638,CLIMB,42.24,-4.71,23.09,-0.49,8.4,90.14,0.0,0.0
2026-01-20T12:53:14.534722,CLIMB,42.7,-4.7,23.1,-0.49,8.37,90.15,0.0,0.0
2026-01-20T12:53:14.634908,CLIMB,43.2,-4.7,23.1,-0.49,8.37,90.18,0.0,0.0
2026-01-20T12:53:14.735807,CLIMB,43.77,-4.68,23.1,-0.49,8.36,90.19,0.0,0.0
2026-01-20T12:53:14.836776,CLIMB,44.22,-4.68,23.11,-0.47,8.34,90.21,0.0,0.0
2026-01-20T12:53:14.937049,CLIMB,44.71,-4.66,23.11,-0.49,8.33,90.24,0.0,0.0
2026-01-20T12:53:15.038195,CLIMB,45.21,-4.66,23.11,-0.47,8.28,90.26,0.0,0.0
2026-01-20T12:53:15.139106,CLIMB,45.66,-4.65,23.11,-0.46,8.27,90.27,0.0,0.0
2026-01-20T12:53:15.240182,CLIMB,46.11,-4.65,23.12,-0.44,8.27,90.27,0.0,0.0
2026-01-20T12:53:15.341078,CLIMB,46.6,-4.64,23.12,-0.43,8.26,90.3,0.0,0.0
2026-01-20T12:53:15.441293,CLIMB,47.09,-4.63,23.12,-0.43,8.23,90.32,0.0,0.0
2026-01-20T12:53:15.542207,CLIMB,47.54,-4.62,23.13,-0.42,8.22,90.32,0.0,0.0
2026-01-20T12:53:15.643390,CLIMB,48.02,-4.62,23.13,-0.42,8.22,90.37,0.0,0.0
2026-01-20T12:53:15.744096,CLIMB,48.47,-4.61,23.13,-0.43,8.21,90.4,0.0,0.0
2026-01-20T12:53:15.845272,CLIMB,48.92,-4.6,23.13,-0.41,8.19,90.4,0.0,0.0
2026-01-20T12:53:15.946335,CLIMB,49.4,-4.59,23.13,-0.4,8.19,90.48,0.0,0.0
2026-01-20T12:53:16.047140,CLIMB,49.84,-4.59,23.13,-0.41,8.19,90.49,0.0,0.0
2026-01-20T12:53:16.148202,CLIMB,50.33,-4.58,23.13,-0.4,8.15,90.48,0.0,0.0
2026-01-20T12:53:16.248635,CLIMB,50.77,-4.59,23.13,-0.39,8.14,90.52,0.0,0.0
2026-01-20T12:53:16.349623,CLIMB,51.25,-4.58,23.13,-0.4,8.14,90.54,0.0,0.0
2026-01-20T12:53:16.450586,CLIMB,51.7,-4.57,23.13,-0.38,8.14,90.57,0.0,0.0
2026-01-20T12:53:16.551035,CLIMB,52.18,-4.56,23.13,-0.38,8.14,90.59,0.0,0.0
2026-01-20T12:53:16.651601,CLIMB,52.66,-4.55,23.14,-0.4,8.12,90.63,0.0,0.0
2026-01-20T12:53:16.752715,CLIMB,53.1,-4.55,23.14,-0.38,8.11,90.69,0.0,0.0
2026-01-20T12:53:16.854750,CLIMB,53.54,-4.55,23.14,-0.39,8.09,90.69,0.0,0.0
2026-01-20T12:53:16.955578,CLIMB,54.02,-4.54,23.14,-0.41,8.07,90.7,0.0,0.0
2026-01-20T12:53:17.056338,CLIMB,54.46,-4.55,23.14,-0.41,8.09,90.74,0.0,0.0
2026-01-20T12:53:17.157039,CLIMB,54.94,-4.54,23.14,-0.4,8.07,90.75,0.0,0.0
2026-01-20T12:53:17.257863,CLIMB,55.49,-4.54,23.14,-0.39,8.03,90.75,0.0,0.0
2026-01-20T12:53:17.358963,CLIMB,55.96,-4.55,23.14,-0.39,8.04,90.78,0.0,0.0
2026-01-20T12:53:17.459752,CLIMB,56.41,-4.55,23.14,-0.38,8.06,90.84,0.0,0.0
2026-01-20T12:53:17.560719,CLIMB,56.85,-4.54,23.14,-0.39,8.03,90.85,0.0,0.0
2026-01-20T12:53:17.661843,CLIMB,57.32,-4.54,23.15,-0.4,8.02,90.86,0.0,0.0
2026-01-20T12:53:17.762644,CLIMB,57.8,-4.54,23.14,-0.4,8.02,90.9,0.0,0.0
2026-01-20T12:53:17.863580,CLIMB,58.24,-4.55,23.14,-0.4,8.02,90.93,0.0,0.0
2026-01-20T12:53:17.964721,CLIMB,58.68,-4.54,23.14,-0.42,7.99,90.96,0.0,0.0
2026-01-20T12:53:18.065366,CLIMB,59.16,-4.55,23.14,-0.42,8.01,90.99,0.0,0.0
2026-01-20T12:53:18.166016,CLIMB,59.6,-4.54,23.14,-0.44,8.02,90.99,0.0,0.0
2026-01-20T12:53:18.266604,CLIMB,60.07,-4.54,23.14,-0.43,8.0,91.04,0.0,0.0
2026-01-20T12:53:18.367739,CLIMB,60.55,-4.54,23.14,-0.43,8.0,91.04,0.0,0.0
2026-01-20T12:53:18.468429,CLIMB,60.99,-4.54,23.15,-0.44,7.98,91.04,0.0,0.0
2026-01-20T12:53:18.569207,CLIMB,61.43,-4.54,23.15,-0.43,7.96,91.07,0.0,0.0
2026-01-20T12:53:18.669847,CLIMB,61.9,-4.55,23.15,-0.46,7.97,91.1,0.0,0.0
2026-01-20T12:53:18.770888,CLIMB,62.38,-4.55,23.15,-0.45,7.97,91.15,0.0,0.0
2026-01-20T12:53:18.871554,CLIMB,62.82,-4.55,23.15,-0.46,7.97,91.16,0.0,0.0
2026-01-20T12:53:18.971928,CLIMB,63.26,-4.55,23.15,-0.47,7.96,91.17,0.0,0.0
2026-01-20T12:53:19.072727,CLIMB,63.74,-4.55,23.15,-0.47,7.96,91.15,0.0,0.0
2026-01-20T12:53:19.173790,CLIMB,64.21,-4.55,23.15,-0.47,7.94,91.15,0.0,0.0
2026-01-20T12:53:19.275967,CLIMB,64.65,-4.55,23.15,-0.49,7.94,91.14,0.0,0.0
2026-01-20T12:53:19.376914,CLIMB,65.13,-4.56,23.16,-0.5,7.92,91.17,0.0,0.0
2026-01-20T12:53:19.390062,LOITER,65.2,-4.56,23.16,-0.49,7.93,91.18,0.0,0.0
2026-01-20T12:53:19.490858,LOITER,65.64,-4.55,23.09,-0.3,7.95,91.24,0.1,0.0
2026-01-20T12:53:19.591694,LOITER,66.12,-4.5,22.7,1.62,7.95,92.05,0.2,0.0
2026-01-20T12:53:19.692848,LOITER,66.55,-4.35,22.28,5.37,7.6,93.46,0.3,0.0
2026-01-20T12:53:19.793722,LOITER,66.99,-4.12,21.77,9.82,7.03,94.21,0.4,0.0
2026-01-20T12:53:19.893929,LOITER,67.41,-3.82,21.21,15.23,6.32,94.38,0.5,0.0
2026-01-20T12:53:19.996375,LOITER,67.76,-3.48,20.67,21.27,5.54,94.39,0.61,0.0
2026-01-20T12:53:20.096707,LOITER,68.11,-3.06,20.18,26.41,4.52,94.72,0.71,0.0
2026-01-20T12:53:20.197644,LOITER,68.44,-2.65,19.84,30.78,3.11,95.96,0.81,0.0
2026-01-20T12:53:20.298717,LOITER,68.7,-2.19,19.48,33.79,1.77,97.61,0.91,0.0
2026-01-20T12:53:20.399055,LOITER,68.92,-1.84,19.19,36.12,0.5,99.54,1.01,0.0
2026-01-20T12:53:20.499687,LOITER,69.09,-1.56,18.93,37.88,-0.58,101.65,1.11,0.0
2026-01-20T12:53:20.600780,LOITER,69.26,-1.3,18.64,39.22,-1.44,104.3,1.21,0.0
2026-01-20T12:53:20.701680,LOITER,69.38,-1.08,18.36,40.06,-1.81,106.44,1.31,0.0
2026-01-20T12:53:20.802797,LOITER,69.49,-0.87,18.09,40.6,-1.87,108.26,1.41,0.0
2026-01-20T12:53:20.903819,LOITER,69.58,-0.63,17.81,40.87,-1.92,109.81,1.51,0.0
2026-01-20T12:53:21.004133,LOITER,69.65,-0.4,17.57,40.99,-2.21,111.36,1.61,0.0
2026-01-20T12:53:21.104779,LOITER,69.69,-0.17,17.37,40.95,-2.73,112.94,1.71,0.0
2026-01-20T12:53:21.205099,LOITER,69.71,0.06,17.16,40.82,-3.44,114.81,1.82,0.0
2026-01-20T12:53:21.306133,LOITER,69.7,0.27,16.97,40.6,-4.26,117.0,1.92,0.0
2026-01-20T12:53:21.406611,LOITER,69.68,0.47,16.85,40.39,-4.97,118.81,2.02,0.0
2026-01-20T12:53:21.507741,LOITER,69.64,0.66,16.71,40.16,-5.61,120.68,2.12,0.0
2026-01-20T12:53:21.608156,LOITER,69.57,0.82,16.58,39.94,-6.19,122.71,2.22,0.0
2026-01-20T12:53:21.709113,LOITER,69.49,0.97,16.45,39.71,-6.71,124.85,2.32,0.0
2026-01-20T12:53:21.810297,LOITER,69.41,1.1,16.37,39.51,-7.23,126.86,2.42,0.0
2026-01-20T12:53:21.910808,LOITER,69.3,1.24,16.27,39.32,-7.79,129.02,2.52,0.0
2026-01-20T12:53:22.011845,LOITER,69.18,1.36,16.18,39.18,-8.34,131.39,2.62,0.0
2026-01-20T12:53:22.112759,LOITER,69.04,1.48,16.09,39.06,-8.89,133.83,2.72,0.0
2026-01-20T12:53:22.213631,LOITER,68.9,1.57,16.04,38.96,-9.33,136.16,2.82,0.0
2026-01-20T12:53:22.314064,LOITER,68.74,1.67,15.97,38.9,-9.78,138.58,2.92,0.0
2026-01-20T12:53:22.414896,LOITER,68.58,1.75,15.9,38.84,-10.14,141.08,3.02,0.0
2026-01-20T12:53:22.516687,LOITER,68.4,1.83,15.82,38.78,-10.5,143.64,3.13,0.0
2026-01-20T12:53:22.617641,LOITER,68.23,1.91,15.78,38.75,-10.81,146.07,3.23,0.0
2026-01-20T12:53:22.717839,LOITER,68.03,1.98,15.73,38.73,-11.11,148.59,3.33,0.0
2026-01-20T12:53:22.818596,LOITER,67.78,2.06,15.64,38.7,-11.42,151.61,3.43,0.0
2026-01-20T12:53:22.919765,LOITER,67.58,2.12,15.59,38.65,-11.65,154.09,3.53,0.0
2026-01-20T12:53:23.020011,LOITER,67.36,2.18,15.56,38.61,-11.87,156.75,3.63,0.0
2026-01-20T12:53:23.120711,LOITER,67.14,2.22,15.52,38.58,-12.02,159.26,3.73,0.0
2026-01-20T12:53:23.221742,LOITER,66.9,2.27,15.47,38.51,-12.14,161.91,3.83,0.0
2026-01-20T12:53:23.322034,LOITER,66.68,2.3,15.42,38.41,-12.27,164.57,3.93,0.0
2026-01-20T12:53:23.422972,LOITER,66.43,2.33,15.4,38.29,-12.35,167.15,4.03,0.0
2026-01-20T12:53:23.523685,LOITER,66.19,2.36,15.36,38.16,-12.41,169.76,4.13,0.0
2026-01-20T12:53:23.624723,LOITER,65.94,2.39,15.32,38.0,-12.47,172.4,4.23,0.0
2026-01-20T12:53:23.725180,LOITER,65.69,2.42,15.29,37.81,-12.52,175.01,4.34,0.0
2026-01-20T12:53:23.826178,LOITER,65.42,2.45,15.28,37.61,-12.54,177.57,4.44,0.0
2026-01-20T12:53:23.926441,LOITER,65.17,2.47,15.24,37.38,-12.54,-179.91,4.54,0.0
2026-01-20T12:53:24.026828,LOITER,64.9,2.49,15.21,37.1,-12.57,-177.21,4.64,0.0
2026-01-20T12:53:24.127637,LOITER,64.64,2.52,15.19,36.79,-12.57,-174.52,4.74,0.0
2026-01-20T12:53:24.228524,LOITER,64.35,2.55,15.2,36.49,-12.55,-172.16,4.84,0.0
2026-01-20T12:53:24.329543,LOITER,64.08,2.56,15.18,36.14,-12.53,-169.64,4.94,0.0
2026-01-20T12:53:24.430634,LOITER,63.79,2.58,15.17,35.77,-12.49,-167.29,5.04,0.0
2026-01-20T12:53:24.451704,DIVE,63.75,2.58,15.16,35.69,-12.49,-166.81,0.0,91.1
2026-01-20T12:53:24.552881,DIVE,63.45,2.6,15.16,35.2,-12.46,-164.42,0.0,91.1
2026-01-20T12:53:24.653839,DIVE,63.15,2.63,15.17,34.34,-12.36,-162.31,0.0,91.1
2026-01-20T12:53:24.754902,DIVE,62.87,2.66,15.17,33.19,-12.1,-160.62,0.0,91.1
2026-01-20T12:53:24.855893,DIVE,62.57,2.7,15.17,31.78,-11.81,-159.34,0.0,91.1
2026-01-20T12:53:24.957773,DIVE,62.27,2.76,15.19,30.19,-11.67,-158.23,0.0,91.1
2026-01-20T12:53:25.058753,DIVE,61.97,2.82,15.22,28.41,-11.65,-157.13,0.0,91.1
2026-01-20T12:53:25.160024,DIVE,61.59,2.89,15.26,26.46,-11.84,-155.82,0.0,91.1
2026-01-20T12:53:25.260955,DIVE,61.26,2.93,15.28,24.58,-12.05,-154.5,0.0,91.1
2026-01-20T12:53:25.362008,DIVE,60.94,2.96,15.33,22.67,-12.24,-153.15,0.0,91.1
2026-01-20T12:53:25.462814,DIVE,60.59,2.98,15.38,20.9,-12.33,-151.97,0.0,91.1
2026-01-20T12:53:25.563959,DIVE,60.27,2.97,15.42,19.07,-12.38,-150.8,0.0,91.1
2026-01-20T12:53:25.665030,DIVE,59.94,2.94,15.45,17.25,-12.35,-149.73,0.0,91.1
2026-01-20T12:53:25.765988,DIVE,59.59,2.91,15.51,15.58,-12.28,-148.8,0.0,91.1
2026-01-20T12:53:25.866893,DIVE,59.27,2.88,15.54,14.07,-12.19,-148.0,0.0,91.1
2026-01-20T12:53:25.967880,DIVE,58.96,2.83,15.58,12.44,-12.07,-147.11,0.0,91.1
2026-01-20T12:53:26.068972,DIVE,58.65,2.76,15.61,11.03,-11.94,-146.39,0.0,91.1
2026-01-20T12:53:26.169800,DIVE,58.32,2.71,15.65,9.76,-11.77,-145.69,0.0,91.1
2026-01-20T12:53:26.271096,DIVE,58.02,2.66,15.66,8.55,-11.6,-145.09,0.0,91.1
2026-01-20T12:53:26.371783,DIVE,57.73,2.62,15.69,7.46,-11.43,-144.57,0.0,91.1
2026-01-20T12:53:26.472895,DIVE,57.42,2.57,15.72,6.48,-11.25,-144.13,0.0,91.1
2026-01-20T12:53:26.574204,DIVE,57.15,2.53,15.73,5.54,-11.08,-143.75,0.0,91.1
2026-01-20T12:53:26.675048,DIVE,56.87,2.48,15.73,4.68,-10.92,-143.39,0.0,91.1
2026-01-20T12:53:26.775841,DIVE,56.61,2.44,15.73,3.97,-10.78,-143.11,0.0,91.1
2026-01-20T12:53:26.877860,DIVE,56.33,2.4,15.73,3.29,-10.65,-142.8,0.0,91.1
2026-01-20T12:53:26.978873,DIVE,56.09,2.36,15.72,2.76,-10.56,-142.56,0.0,91.1
2026-01-20T12:53:27.079867,DIVE,55.79,2.33,15.71,2.19,-10.46,-142.32,0.0,91.1
2026-01-20T12:53:27.180805,DIVE,55.54,2.3,15.7,1.77,-10.36,-142.11,0.0,91.1
2026-01-20T12:53:27.282070,DIVE,55.31,2.29,15.69,1.44,-10.32,-141.99,0.0,91.1
2026-01-20T12:53:27.383124,DIVE,55.06,2.27,15.68,1.14,-10.26,-141.89,0.0,91.1
2026-01-20T12:53:27.484007,DIVE,54.84,2.27,15.67,0.88,-10.23,-141.8,0.0,91.1
2026-01-20T12:53:27.585078,DIVE,54.6,2.25,15.66,0.68,-10.23,-141.75,0.0,91.1
2026-01-20T12:53:27.686194,DIVE,54.38,2.25,15.65,0.49,-10.22,-141.72,0.0,91.1
2026-01-20T12:53:27.787141,DIVE,54.15,2.23,15.64,0.35,-10.22,-141.72,0.0,91.1
2026-01-20T12:53:27.888455,DIVE,53.91,2.22,15.62,0.19,-10.2,-141.69,0.0,91.1
