timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg
2026-01-21T23:58:40.686030,MC_CLIMB,0.0,-0.01,0.07,-0.08,0.1,89.56
2026-01-21T23:58:40.786929,MC_CLIMB,0.0,-0.01,0.07,-0.09,0.13,89.54
2026-01-21T23:58:40.888492,MC_CLIMB,-0.0,-0.01,0.07,-0.11,0.14,89.53
2026-01-21T23:58:40.989350,MC_CLIMB,-0.0,-0.02,0.07,-0.11,0.12,89.5
2026-01-21T23:58:41.090032,MC_CLIMB,-0.0,-0.01,0.07,-0.13,0.11,89.48
2026-01-21T23:58:41.191346,MC_CLIMB,-0.0,-0.01,0.08,-0.12,0.1,89.49
2026-01-21T23:58:41.292665,MC_CLIMB,-0.0,-0.01,0.07,-0.12,0.13,89.48
2026-01-21T23:58:41.393340,MC_CLIMB,-0.0,-0.01,0.07,-0.12,0.12,89.46
2026-01-21T23:58:41.493814,MC_CLIMB,-0.0,-0.01,0.07,-0.12,0.11,89.45
2026-01-21T23:58:41.595024,MC_CLIMB,-0.0,-0.01,0.08,-0.12,0.1,89.45
2026-01-21T23:58:41.696323,MC_CLIMB,-0.0,-0.01,0.07,-0.1,0.1,89.44
2026-01-21T23:58:41.797213,MC_CLIMB,-0.0,-0.01,0.07,-0.13,0.1,89.4
2026-01-21T23:58:41.898153,MC_CLIMB,-0.0,-0.01,0.07,-0.09,0.1,89.4
2026-01-21T23:58:41.999102,MC_CLIMB,0.0,0.0,0.08,-0.09,0.11,89.42
2026-01-21T23:58:42.099969,MC_CLIMB,-0.0,0.0,0.07,-0.07,0.09,89.36
2026-01-21T23:58:42.201024,MC_CLIMB,-0.0,0.0,0.08,-0.04,0.11,89.34
2026-01-21T23:58:42.302180,MC_CLIMB,-0.0,-0.01,0.08,-0.05,0.1,89.33
2026-01-21T23:58:42.403096,MC_CLIMB,0.0,-0.14,0.12,-0.25,-0.79,88.91
2026-01-21T23:58:42.504649,MC_CLIMB,0.03,-0.53,0.14,-1.16,-1.62,86.25
2026-01-21T23:58:42.606320,MC_CLIMB,0.1,-0.96,0.18,-2.01,-1.39,80.59
2026-01-21T23:58:42.707385,MC_CLIMB,0.22,-1.21,0.21,-2.55,0.05,72.22
2026-01-21T23:58:42.808491,MC_CLIMB,0.34,-1.34,0.2,-2.71,1.64,61.96
2026-01-21T23:58:42.909387,MC_CLIMB,0.47,-1.57,0.16,-2.09,2.36,50.87
2026-01-21T23:58:43.010232,MC_CLIMB,0.68,-2.03,0.11,-0.91,2.33,40.07
2026-01-21T23:58:43.111259,MC_CLIMB,0.89,-2.46,0.06,0.24,2.16,30.46
2026-01-21T23:58:43.212305,MC_CLIMB,1.16,-2.91,0.01,0.96,1.93,22.66
2026-01-21T23:58:43.313669,MC_CLIMB,1.44,-3.29,0.03,1.19,1.66,16.22
2026-01-21T23:58:43.415273,MC_CLIMB,1.79,-3.69,0.08,0.99,1.45,12.33
2026-01-21T23:58:43.516709,MC_CLIMB,2.16,-4.05,0.1,0.57,1.3,9.76
2026-01-21T23:58:43.617381,MC_CLIMB,2.59,-4.44,0.13,0.1,1.15,46.64
2026-01-21T23:58:43.718774,MC_CLIMB,3.02,-4.86,0.13,-0.8,0.87,39.33
2026-01-21T23:58:43.819748,MC_CLIMB,3.53,-5.31,0.11,-1.91,0.8,30.56
2026-01-21T23:58:43.920831,MC_CLIMB,4.05,-5.66,0.11,-2.16,0.82,21.19
2026-01-21T23:58:44.022047,MC_CLIMB,4.65,-6.02,0.13,-1.4,0.97,13.18
2026-01-21T23:58:44.122783,MC_CLIMB,5.27,-6.39,0.16,-0.08,1.25,6.8
2026-01-21T23:58:44.223994,MC_CLIMB,5.89,-6.75,0.17,0.77,1.47,3.57
2026-01-21T23:58:44.325142,MC_CLIMB,6.55,-7.1,0.18,1.14,1.6,1.82
2026-01-21T23:58:44.426195,MC_CLIMB,7.29,-7.48,0.2,0.98,1.64,1.02
