timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,total_speed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T15:19:25.257279,CLIMB,159.58,-0.11,10.9,10.9,0.38,-1.46,87.62,0.0,0.0
2026-01-20T15:19:25.358258,CLIMB,159.59,-0.11,10.88,10.88,0.38,-1.45,87.65,0.0,0.0
2026-01-20T15:19:25.458550,CLIMB,159.6,-0.11,10.86,10.86,0.41,-1.44,87.65,0.0,0.0
2026-01-20T15:19:25.559826,CLIMB,159.61,-0.11,10.84,10.84,0.4,-1.43,87.67,0.0,0.0
2026-01-20T15:19:25.660672,CLIMB,159.62,-0.11,10.83,10.83,0.4,-1.44,87.67,0.0,0.0
2026-01-20T15:19:25.761233,CLIMB,159.63,-0.1,10.81,10.81,0.4,-1.48,87.69,0.0,0.0
2026-01-20T15:19:25.861497,CLIMB,159.64,-0.1,10.8,10.8,0.38,-1.47,87.72,0.0,0.0
2026-01-20T15:19:25.962501,CLIMB,159.65,-0.1,10.78,10.78,0.38,-1.48,87.74,0.0,0.0
2026-01-20T15:19:26.063449,CLIMB,159.66,-0.1,10.77,10.77,0.36,-1.47,87.74,0.0,0.0
2026-01-20T15:19:26.164452,CLIMB,159.67,-0.11,10.75,10.75,0.35,-1.47,87.74,0.0,0.0
2026-01-20T15:19:26.266690,CLIMB,159.68,-0.11,10.74,10.74,0.35,-1.46,87.77,0.0,0.0
2026-01-20T15:19:26.367576,CLIMB,159.7,-0.1,10.72,10.72,0.37,-1.47,87.79,0.0,0.0
2026-01-20T15:19:26.468401,CLIMB,159.71,-0.1,10.71,10.71,0.36,-1.46,87.79,0.0,0.0
2026-01-20T15:19:26.569557,CLIMB,159.72,-0.09,10.7,10.7,0.36,-1.47,87.81,0.0,0.0
2026-01-20T15:19:26.670787,CLIMB,159.73,-0.09,10.68,10.68,0.35,-1.46,87.82,0.0,0.0
2026-01-20T15:19:26.771705,CLIMB,159.74,-0.09,10.67,10.67,0.33,-1.46,87.82,0.0,0.0
2026-01-20T15:19:26.872963,CLIMB,159.75,-0.09,10.65,10.65,0.32,-1.48,87.85,0.0,0.0
2026-01-20T15:19:26.973498,CLIMB,159.76,-0.08,10.64,10.64,0.33,-1.49,87.86,0.0,0.0
2026-01-20T15:19:27.074438,CLIMB,159.77,-0.09,10.63,10.63,0.33,-1.49,87.88,0.0,0.0
2026-01-20T15:19:27.175250,CLIMB,159.78,-0.09,10.61,10.61,0.32,-1.49,87.92,0.0,0.0
2026-01-20T15:19:27.275623,CLIMB,159.78,-0.09,10.6,10.6,0.31,-1.49,87.9,0.0,0.0
2026-01-20T15:19:27.376712,CLIMB,159.79,-0.09,10.59,10.59,0.32,-1.51,87.93,0.0,0.0
2026-01-20T15:19:27.477741,CLIMB,159.8,-0.09,10.57,10.57,0.32,-1.5,87.97,0.0,0.0
2026-01-20T15:19:27.578182,CLIMB,159.81,-0.09,10.56,10.56,0.3,-1.53,87.98,0.0,0.0
2026-01-20T15:19:27.679367,CLIMB,159.82,-0.09,10.55,10.55,0.29,-1.53,88.0,0.0,0.0
2026-01-20T15:19:27.780301,CLIMB,159.83,-0.08,10.54,10.54,0.29,-1.52,87.99,0.0,0.0
2026-01-20T15:19:27.880828,CLIMB,159.84,-0.08,10.53,10.53,0.29,-1.51,88.0,0.0,0.0
2026-01-20T15:19:27.981727,CLIMB,159.84,-0.07,10.51,10.51,0.28,-1.52,88.0,0.0,0.0
2026-01-20T15:19:28.082500,CLIMB,159.85,-0.07,10.5,10.5,0.28,-1.51,88.03,0.0,0.0
2026-01-20T15:19:28.183312,CLIMB,159.86,-0.08,10.49,10.49,0.28,-1.52,88.06,0.0,0.0
2026-01-20T15:19:28.283592,CLIMB,159.87,-0.08,10.48,10.48,0.29,-1.51,88.07,0.0,0.0
2026-01-20T15:19:28.384771,CLIMB,159.88,-0.08,10.47,10.47,0.27,-1.49,88.1,0.0,0.0
2026-01-20T15:19:28.485321,CLIMB,159.89,-0.08,10.45,10.45,0.27,-1.49,88.12,0.0,0.0
2026-01-20T15:19:28.586446,CLIMB,159.89,-0.08,10.44,10.44,0.25,-1.49,88.14,0.0,0.0
2026-01-20T15:19:28.688655,CLIMB,159.9,-0.08,10.43,10.43,0.25,-1.5,88.12,0.0,0.0
2026-01-20T15:19:28.789322,CLIMB,159.91,-0.08,10.41,10.41,0.25,-1.48,88.12,0.0,0.0
2026-01-20T15:19:28.890168,CLIMB,159.92,-0.08,10.4,10.4,0.24,-1.5,88.15,0.0,0.0
2026-01-20T15:19:28.990438,CLIMB,159.93,-0.08,10.39,10.39,0.23,-1.51,88.15,0.0,0.0
2026-01-20T15:19:29.090850,CLIMB,159.94,-0.08,10.38,10.38,0.21,-1.48,88.15,0.0,0.0
2026-01-20T15:19:29.192036,CLIMB,159.95,-0.08,10.37,10.37,0.2,-1.48,88.17,0.0,0.0
2026-01-20T15:19:29.292910,CLIMB,159.96,-0.08,10.36,10.36,0.19,-1.49,88.16,0.0,0.0
2026-01-20T15:19:29.393805,CLIMB,159.97,-0.07,10.35,10.35,0.17,-1.5,88.18,0.0,0.0
2026-01-20T15:19:29.494996,CLIMB,159.98,-0.06,10.34,10.34,0.19,-1.54,88.2,0.0,0.0
2026-01-20T15:19:29.595976,CLIMB,159.98,-0.06,10.34,10.34,0.18,-1.54,88.18,0.0,0.0
2026-01-20T15:19:29.696335,CLIMB,159.99,-0.06,10.33,10.33,0.18,-1.56,88.2,0.0,0.0
2026-01-20T15:19:29.796800,CLIMB,160.0,-0.06,10.32,10.32,0.17,-1.57,88.21,0.0,0.0
2026-01-20T15:19:29.897996,CLIMB,160.01,-0.07,10.32,10.32,0.14,-1.56,88.18,0.0,0.0
2026-01-20T15:19:29.999111,CLIMB,160.01,-0.07,10.31,10.31,0.16,-1.57,88.17,0.0,0.0
2026-01-20T15:19:30.099583,CLIMB,160.02,-0.07,10.3,10.3,0.12,-1.56,88.21,0.0,0.0
2026-01-20T15:19:30.200528,CLIMB,160.03,-0.08,10.29,10.29,0.11,-1.55,88.22,0.0,0.0
2026-01-20T15:19:30.301361,CLIMB,160.04,-0.08,10.29,10.29,0.12,-1.54,88.19,0.0,0.0
2026-01-20T15:19:30.401747,CLIMB,160.05,-0.08,10.28,10.28,0.11,-1.55,88.18,0.0,0.0
2026-01-20T15:19:30.502921,CLIMB,160.05,-0.08,10.28,10.28,0.09,-1.54,88.19,0.0,0.0
