timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg
2026-01-20T18:09:20.863873,MC_CLIMB,0.49,-1.59,0.15,-1.56,2.37,48.39
2026-01-20T18:09:20.964870,MC_CLIMB,0.66,-1.95,0.12,-0.35,2.27,37.75
2026-01-20T18:09:21.065946,MC_CLIMB,0.88,-2.41,0.07,0.73,2.08,28.56
2026-01-20T18:09:21.167577,MC_CLIMB,1.19,-2.93,0.02,1.36,1.88,21.52
2026-01-20T18:09:21.268825,MC_CLIMB,1.49,-3.31,0.03,1.51,1.67,16.1
2026-01-20T18:09:21.370101,MC_CLIMB,1.84,-3.69,0.08,1.26,1.49,12.41
2026-01-20T18:09:21.470883,MC_CLIMB,2.2,-4.06,0.11,0.82,1.32,49.13
2026-01-20T18:09:21.571678,MC_CLIMB,2.63,-4.48,0.14,0.18,1.09,44.67
2026-01-20T18:09:21.672766,MC_CLIMB,3.08,-4.91,0.14,-1.08,0.82,36.1
2026-01-20T18:09:21.773465,MC_CLIMB,3.59,-5.31,0.14,-1.94,0.75,26.15
2026-01-20T18:09:21.874268,MC_CLIMB,4.1,-5.65,0.15,-1.51,0.9,16.04
2026-01-20T18:09:21.975322,MC_CLIMB,4.7,-6.03,0.18,-0.4,1.12,9.18
2026-01-20T18:09:22.076398,MC_CLIMB,5.29,-6.39,0.21,0.7,1.39,4.72
2026-01-20T18:09:22.177198,MC_CLIMB,5.95,-6.76,0.21,1.34,1.58,2.17
2026-01-20T18:09:22.278737,MC_CLIMB,6.6,-7.12,0.22,1.34,1.64,1.03
2026-01-20T18:09:22.379866,MC_CLIMB,7.35,-7.5,0.25,0.92,1.6,0.63
2026-01-20T18:09:22.481696,MC_CLIMB,8.09,-7.87,0.26,0.37,1.55,0.49
2026-01-20T18:09:22.582859,MC_CLIMB,8.9,-8.26,0.28,-0.09,1.5,0.37
2026-01-20T18:09:22.683837,MC_CLIMB,9.77,-8.66,0.29,-0.35,1.53,0.19
2026-01-20T18:09:22.784657,MC_CLIMB,10.6,-8.94,0.29,-0.39,1.63,-0.01
2026-01-20T18:09:22.886214,MC_CLIMB,11.46,-9.02,0.29,-0.31,1.74,-0.18
2026-01-20T18:09:22.987102,MC_CLIMB,12.37,-9.04,0.3,-0.21,1.77,-0.28
2026-01-20T18:09:23.088682,MC_CLIMB,13.44,-9.09,0.3,-0.13,1.73,-0.26
2026-01-20T18:09:23.190236,MC_CLIMB,14.31,-9.13,0.3,-0.11,1.6,-0.15
2026-01-20T18:09:23.291630,MC_CLIMB,15.25,-9.17,0.29,-0.1,1.48,0.0
2026-01-20T18:09:23.393095,MC_CLIMB,16.12,-9.19,0.29,-0.14,1.33,0.14
2026-01-20T18:09:23.494509,MC_CLIMB,17.07,-9.23,0.27,-0.14,1.21,0.31
2026-01-20T18:09:23.596158,MC_CLIMB,17.96,-9.26,0.26,-0.17,1.08,0.42
2026-01-20T18:09:23.697671,MC_CLIMB,18.92,-9.29,0.24,-0.16,0.97,0.52
2026-01-20T18:09:23.798236,MC_CLIMB,19.8,-9.31,0.23,-0.17,0.88,0.6
2026-01-20T18:09:23.900039,MC_CLIMB,20.77,-9.34,0.21,-0.15,0.8,0.66
2026-01-20T18:09:24.000873,MC_CLIMB,21.66,-9.36,0.2,-0.14,0.72,0.71
2026-01-20T18:09:24.102474,MC_CLIMB,22.64,-9.39,0.18,-0.09,0.65,0.74
2026-01-20T18:09:24.203335,MC_CLIMB,23.53,-9.4,0.17,-0.06,0.58,0.75
2026-01-20T18:09:24.304202,MC_CLIMB,24.51,-9.43,0.16,-0.06,0.52,0.82
2026-01-20T18:09:24.405348,MC_CLIMB,25.49,-9.45,0.14,-0.08,0.47,0.83
2026-01-20T18:09:24.507304,MC_CLIMB,26.4,-9.47,0.13,-0.03,0.44,0.81
2026-01-20T18:09:24.608710,MC_CLIMB,27.53,-9.5,0.12,-0.06,0.42,0.75
2026-01-20T18:09:24.710118,MC_CLIMB,28.44,-9.52,0.11,-0.05,0.39,0.75
2026-01-20T18:09:24.810878,MC_CLIMB,29.43,-9.54,0.1,-0.06,0.35,0.77
2026-01-20T18:09:24.911797,MC_CLIMB,30.35,-9.55,0.09,-0.06,0.33,0.79
2026-01-20T18:09:25.012540,MC_CLIMB,31.34,-9.57,0.08,-0.07,0.3,0.78
2026-01-20T18:09:25.113494,MC_CLIMB,32.26,-9.59,0.07,-0.08,0.26,0.76
2026-01-20T18:09:25.214561,MC_CLIMB,33.26,-9.6,0.06,-0.08,0.25,0.76
2026-01-20T18:09:25.315279,MC_CLIMB,34.18,-9.61,0.06,-0.07,0.23,0.75
2026-01-20T18:09:25.416428,MC_CLIMB,35.18,-9.63,0.05,-0.08,0.21,0.73
2026-01-20T18:09:25.517489,MC_CLIMB,36.11,-9.64,0.04,-0.09,0.2,0.71
2026-01-20T18:09:25.618485,MC_CLIMB,37.12,-9.65,0.04,-0.1,0.16,0.68
2026-01-20T18:09:25.719565,MC_CLIMB,38.05,-9.66,0.03,-0.1,0.16,0.65
2026-01-20T18:09:25.820779,MC_CLIMB,39.05,-9.68,0.02,-0.07,0.16,0.61
2026-01-20T18:09:25.921490,MC_CLIMB,39.99,-9.69,0.02,-0.08,0.15,0.58
2026-01-20T18:09:26.022580,MC_CLIMB,41.0,-9.69,0.01,-0.04,0.13,0.59
2026-01-20T18:09:26.123555,MC_CLIMB,41.93,-9.7,0.01,-0.04,0.14,0.59
2026-01-20T18:09:26.224426,MC_CLIMB,42.94,-9.71,0.01,-0.0,0.14,0.55
2026-01-20T18:09:26.325694,MC_CLIMB,43.88,-9.72,0.01,-0.0,0.14,0.52
2026-01-20T18:09:26.426820,MC_CLIMB,44.89,-9.72,0.0,0.01,0.15,0.48
2026-01-20T18:09:26.527707,MC_CLIMB,45.83,-9.72,0.0,-0.01,0.16,0.49
2026-01-20T18:09:26.628305,MC_CLIMB,47.0,-9.72,0.0,-0.0,0.15,0.5
2026-01-20T18:09:26.729429,MC_CLIMB,48.01,-9.72,0.0,-0.01,0.12,0.51
2026-01-20T18:09:26.830544,MC_CLIMB,48.95,-9.73,0.0,-0.03,0.1,0.45
2026-01-20T18:09:26.931689,MC_CLIMB,49.96,-9.73,0.01,-0.02,0.1,0.42
2026-01-20T18:09:27.032759,MC_CLIMB,50.9,-9.74,0.01,0.01,0.08,0.4
2026-01-20T18:09:27.133570,MC_CLIMB,51.92,-9.74,0.01,0.01,0.07,0.42
2026-01-20T18:09:27.234668,MC_CLIMB,52.86,-9.74,0.01,0.01,0.06,0.45
2026-01-20T18:09:27.335624,MC_CLIMB,53.88,-9.74,0.01,0.02,0.05,0.45
2026-01-20T18:09:27.437178,MC_CLIMB,54.82,-9.74,0.01,0.05,0.02,0.41
2026-01-20T18:09:27.537945,MC_CLIMB,55.84,-9.74,0.01,0.07,0.04,0.4
2026-01-20T18:09:27.638704,MC_CLIMB,56.78,-9.74,0.01,0.08,0.05,0.4
2026-01-20T18:09:27.739643,MC_CLIMB,57.8,-9.75,0.01,0.08,0.03,0.4
2026-01-20T18:09:27.840724,MC_CLIMB,58.74,-9.75,0.02,0.07,0.02,0.39
2026-01-20T18:09:27.941466,MC_CLIMB,59.76,-9.75,0.01,0.03,0.03,0.36
2026-01-20T18:09:28.042501,MC_CLIMB,60.7,-9.76,0.01,0.08,0.05,0.32
2026-01-20T18:09:28.143723,MC_CLIMB,61.72,-9.76,0.01,0.09,0.02,0.34
2026-01-20T18:09:28.245009,MC_CLIMB,62.66,-9.76,0.01,0.08,0.01,0.36
2026-01-20T18:09:28.346149,MC_CLIMB,63.68,-9.76,0.01,0.08,-0.01,0.35
2026-01-20T18:09:28.447936,MC_CLIMB,64.63,-9.76,0.01,0.06,0.01,0.29
2026-01-20T18:09:28.549738,MC_CLIMB,65.65,-9.76,0.01,0.11,0.02,0.29
2026-01-20T18:09:28.650354,MC_CLIMB,66.83,-9.77,0.02,0.11,0.01,0.31
2026-01-20T18:09:28.751406,MC_CLIMB,67.77,-9.77,0.01,0.11,0.0,0.3
2026-01-20T18:09:28.852252,MC_CLIMB,68.79,-9.77,0.01,0.12,0.0,0.3
2026-01-20T18:09:28.952973,MC_CLIMB,69.73,-9.77,0.02,0.1,0.01,0.31
2026-01-20T18:09:29.054051,MC_CLIMB,70.76,-9.78,0.02,0.1,0.02,0.29
2026-01-20T18:09:29.155096,MC_CLIMB,71.7,-9.79,0.02,0.09,-0.01,0.3
2026-01-20T18:09:29.256603,MC_CLIMB,72.72,-9.79,0.02,0.12,-0.01,0.27
2026-01-20T18:09:29.357761,MC_CLIMB,73.75,-9.79,0.03,0.12,-0.02,0.25
2026-01-20T18:09:29.459385,MC_CLIMB,74.69,-9.79,0.02,0.15,-0.0,0.22
2026-01-20T18:09:29.560713,MC_CLIMB,75.64,-9.79,0.02,0.14,-0.0,0.2
2026-01-20T18:09:29.661714,MC_CLIMB,76.66,-9.8,0.02,0.15,-0.0,0.21
2026-01-20T18:09:29.763481,MC_CLIMB,77.61,-9.8,0.02,0.13,-0.0,0.22
2026-01-20T18:09:29.864651,MC_CLIMB,78.64,-9.81,0.02,0.1,-0.01,0.22
2026-01-20T18:09:29.966270,MC_CLIMB,79.58,-9.81,0.02,0.11,-0.0,0.22
2026-01-20T18:09:30.067541,MC_CLIMB,80.61,-9.81,0.02,0.1,0.01,0.24
2026-01-20T18:09:30.168569,MC_CLIMB,81.56,-9.8,0.02,0.09,-0.0,0.25
2026-01-20T18:09:30.269617,MC_CLIMB,82.58,-9.8,0.02,0.1,-0.0,0.22
2026-01-20T18:09:30.370367,MC_CLIMB,83.53,-9.8,0.02,0.09,-0.02,0.2
2026-01-20T18:09:30.471991,MC_CLIMB,84.79,-9.8,0.02,0.11,0.0,0.18
2026-01-20T18:09:30.573318,MC_CLIMB,85.73,-9.81,0.02,0.12,-0.02,0.16
2026-01-20T18:09:30.674918,MC_CLIMB,86.68,-9.81,0.03,0.13,-0.01,0.15
2026-01-20T18:09:30.776707,MC_CLIMB,87.71,-9.81,0.03,0.13,-0.01,0.16
2026-01-20T18:09:30.877365,MC_CLIMB,88.65,-9.81,0.03,0.16,0.01,0.14
2026-01-20T18:09:30.978191,MC_CLIMB,89.68,-9.81,0.03,0.14,-0.01,0.14
2026-01-20T18:09:31.079552,MC_CLIMB,90.63,-9.81,0.03,0.13,0.01,0.11
2026-01-20T18:09:31.180309,MC_CLIMB,91.65,-9.81,0.03,0.09,0.01,0.11
2026-01-20T18:09:31.281817,MC_CLIMB,92.6,-9.81,0.03,0.09,-0.03,0.1
2026-01-20T18:09:31.382664,MC_CLIMB,93.63,-9.82,0.03,0.1,-0.01,0.1
2026-01-20T18:09:31.483335,MC_CLIMB,94.65,-9.81,0.03,0.1,-0.01,0.1
2026-01-20T18:09:31.584615,MC_CLIMB,95.6,-9.81,0.03,0.1,-0.01,0.08
2026-01-20T18:09:31.685803,MC_CLIMB,96.55,-9.82,0.02,0.1,0.0,0.09
2026-01-20T18:09:31.786589,MC_CLIMB,97.58,-9.81,0.03,0.1,-0.01,0.09
2026-01-20T18:09:31.887910,MC_CLIMB,98.52,-9.81,0.03,0.11,-0.02,0.07
2026-01-20T18:09:31.989040,MC_CLIMB,99.55,-9.81,0.03,0.11,-0.01,0.08
2026-01-20T18:09:32.089785,MC_CLIMB,100.49,-9.82,0.03,0.08,-0.02,0.03
2026-01-20T18:09:32.190796,MC_CLIMB,101.68,-9.81,0.03,0.08,-0.02,0.02
2026-01-20T18:09:32.292125,MC_CLIMB,102.7,-9.81,0.03,0.05,-0.02,0.01
2026-01-20T18:09:32.393018,MC_CLIMB,103.65,-9.81,0.03,0.03,-0.02,0.04
2026-01-20T18:09:32.494249,MC_CLIMB,104.67,-9.82,0.03,0.02,-0.03,0.04
2026-01-20T18:09:32.595122,MC_CLIMB,105.62,-9.82,0.03,0.01,-0.02,0.03
2026-01-20T18:09:32.696272,MC_CLIMB,106.65,-9.82,0.03,0.01,-0.02,0.02
2026-01-20T18:09:32.797197,MC_CLIMB,107.6,-9.82,0.03,0.03,-0.02,0.01
2026-01-20T18:09:32.898274,MC_CLIMB,108.62,-9.82,0.03,0.06,-0.0,0.04
2026-01-20T18:09:32.999173,MC_CLIMB,109.57,-9.82,0.03,0.08,-0.01,0.04
2026-01-20T18:09:33.100676,MC_CLIMB,110.6,-9.82,0.03,0.09,0.0,0.06
2026-01-20T18:09:33.201419,MC_CLIMB,111.63,-9.81,0.03,0.12,-0.01,0.04
2026-01-20T18:09:33.302243,MC_CLIMB,112.57,-9.81,0.03,0.15,0.01,0.04
2026-01-20T18:09:33.403307,MC_CLIMB,113.52,-9.81,0.03,0.13,-0.0,0.06
2026-01-20T18:09:33.504824,MC_CLIMB,114.55,-9.81,0.03,0.1,-0.02,0.04
2026-01-20T18:09:33.606136,MC_CLIMB,115.57,-9.82,0.03,0.08,-0.03,0.02
2026-01-20T18:09:33.707285,MC_CLIMB,116.52,-9.81,0.03,0.09,-0.02,0.01
2026-01-20T18:09:33.808392,MC_CLIMB,117.47,-9.82,0.03,0.09,-0.02,-0.01
2026-01-20T18:09:33.909330,MC_CLIMB,118.5,-9.82,0.03,0.05,-0.03,-0.02
2026-01-20T18:09:34.010351,MC_CLIMB,119.45,-9.82,0.03,0.02,-0.01,0.03
2026-01-20T18:09:34.111288,MC_CLIMB,120.63,-9.82,0.03,0.03,-0.01,0.03
2026-01-20T18:09:34.212429,MC_CLIMB,121.66,-9.82,0.03,0.06,-0.01,0.02
2026-01-20T18:09:34.313464,MC_CLIMB,122.61,-9.82,0.03,0.05,0.01,0.02
2026-01-20T18:09:34.414366,MC_CLIMB,123.64,-9.83,0.03,0.11,-0.03,0.03
2026-01-20T18:09:34.515465,MC_CLIMB,124.59,-9.82,0.03,0.12,-0.0,0.03
2026-01-20T18:09:34.616375,MC_CLIMB,125.61,-9.83,0.03,0.12,0.01,0.02
2026-01-20T18:09:34.717478,MC_CLIMB,126.56,-9.82,0.03,0.12,0.01,0.03
2026-01-20T18:09:34.818404,MC_CLIMB,127.59,-9.83,0.03,0.08,-0.02,0.03
2026-01-20T18:09:34.919849,MC_CLIMB,128.54,-9.83,0.03,0.13,-0.01,0.01
2026-01-20T18:09:35.020970,MC_CLIMB,129.57,-9.83,0.03,0.11,-0.01,0.01
2026-01-20T18:09:35.122447,MC_CLIMB,130.59,-9.82,0.03,0.13,-0.01,0.04
2026-01-20T18:09:35.223359,MC_CLIMB,131.54,-9.82,0.03,0.14,-0.01,-0.01
2026-01-20T18:09:35.324812,MC_CLIMB,132.49,-9.82,0.03,0.16,0.0,0.01
2026-01-20T18:09:35.425682,MC_CLIMB,133.51,-9.82,0.03,0.14,0.01,0.02
2026-01-20T18:09:35.526349,MC_CLIMB,134.46,-9.82,0.02,0.14,-0.02,-0.01
2026-01-20T18:09:35.627466,MC_CLIMB,135.49,-9.82,0.02,0.15,-0.0,0.0
2026-01-20T18:09:35.728812,MC_CLIMB,136.44,-9.82,0.02,0.14,0.02,-0.01
2026-01-20T18:09:35.830137,MC_CLIMB,137.46,-9.82,0.02,0.17,0.02,0.02
2026-01-20T18:09:35.931815,MC_CLIMB,138.49,-9.82,0.02,0.15,0.0,-0.0
2026-01-20T18:09:36.033043,MC_CLIMB,139.6,-9.82,0.02,0.11,-0.01,-0.01
2026-01-20T18:09:36.133915,MC_CLIMB,140.62,-9.83,0.02,0.11,-0.0,-0.0
2026-01-20T18:09:36.234926,MC_CLIMB,141.57,-9.83,0.02,0.1,-0.01,-0.01
2026-01-20T18:09:36.335903,MC_CLIMB,142.6,-9.83,0.02,0.09,-0.01,0.0
2026-01-20T18:09:36.436879,MC_CLIMB,143.55,-9.83,0.02,0.1,0.01,0.0
2026-01-20T18:09:36.537948,MC_CLIMB,144.57,-9.83,0.02,0.12,0.0,-0.0
2026-01-20T18:09:36.639500,MC_CLIMB,145.52,-9.83,0.02,0.13,-0.01,-0.01
2026-01-20T18:09:36.741340,MC_CLIMB,146.55,-9.83,0.02,0.16,0.02,-0.01
2026-01-20T18:09:36.842021,MC_CLIMB,147.49,-9.83,0.02,0.19,0.02,0.05
2026-01-20T18:09:36.942520,MC_CLIMB,148.52,-9.82,0.02,0.16,-0.0,0.04
2026-01-20T18:09:37.044177,MC_CLIMB,149.55,-9.83,0.02,0.16,0.01,0.02
2026-01-20T18:09:37.145114,MC_CLIMB,150.49,-9.83,0.01,0.16,0.01,-0.0
2026-01-20T18:09:37.245576,MC_CLIMB,151.44,-9.83,0.01,0.17,-0.01,0.02
2026-01-20T18:09:37.346474,MC_CLIMB,152.47,-9.83,0.01,0.14,-0.02,-0.0
2026-01-20T18:09:37.447330,MC_CLIMB,153.42,-9.83,0.01,0.15,0.01,-0.02
2026-01-20T18:09:37.548844,MC_CLIMB,154.45,-9.83,0.01,0.11,-0.01,-0.02
2026-01-20T18:09:37.649575,MC_CLIMB,155.4,-9.83,0.01,0.1,-0.02,-0.0
2026-01-20T18:09:37.750188,MC_CLIMB,156.43,-9.84,0.01,0.1,0.01,0.01
2026-01-20T18:09:37.851656,MC_CLIMB,157.38,-9.84,0.01,0.06,-0.01,0.0
2026-01-20T18:09:37.952664,MC_CLIMB,158.41,-9.85,0.01,0.06,-0.0,0.01
2026-01-20T18:09:38.053564,MC_CLIMB,159.59,-9.85,0.01,0.02,-0.0,-0.01
2026-01-20T18:09:38.154119,MC_CLIMB,160.54,-9.85,0.01,0.06,0.0,0.0
2026-01-20T18:09:38.254781,MC_CLIMB,161.57,-9.85,0.01,0.06,-0.01,0.02
2026-01-20T18:09:38.356198,MC_CLIMB,162.52,-9.85,0.01,0.05,-0.0,0.02
2026-01-20T18:09:38.457492,MC_CLIMB,163.55,-9.85,0.01,0.07,0.0,-0.01
2026-01-20T18:09:38.558722,MC_CLIMB,164.5,-9.85,0.01,0.12,0.0,-0.01
2026-01-20T18:09:38.659787,MC_CLIMB,165.53,-9.84,0.01,0.08,0.0,-0.02
2026-01-20T18:09:38.761726,MC_CLIMB,166.47,-9.85,0.02,0.07,-0.02,-0.02
2026-01-20T18:09:38.862733,MC_CLIMB,167.5,-9.84,0.01,0.1,-0.02,-0.0
2026-01-20T18:09:38.963628,MC_CLIMB,168.45,-9.84,0.02,0.11,-0.0,-0.02
2026-01-20T18:09:39.064942,MC_CLIMB,169.48,-9.84,0.02,0.1,-0.01,-0.04
2026-01-20T18:09:39.166279,MC_CLIMB,170.43,-9.83,0.02,0.07,0.0,-0.05
2026-01-20T18:09:39.267487,MC_CLIMB,171.45,-9.83,0.02,0.12,-0.0,-0.04
2026-01-20T18:09:39.369227,MC_CLIMB,172.4,-9.83,0.02,0.12,-0.01,-0.03
2026-01-20T18:09:39.470456,MC_CLIMB,173.43,-9.83,0.02,0.07,-0.02,-0.05
2026-01-20T18:09:39.571087,MC_CLIMB,174.38,-9.83,0.02,0.09,-0.01,-0.04
2026-01-20T18:09:39.672730,MC_CLIMB,175.4,-9.83,0.02,0.12,-0.01,-0.05
2026-01-20T18:09:39.773636,MC_CLIMB,176.43,-9.83,0.02,0.14,-0.01,-0.03
2026-01-20T18:09:39.874525,MC_CLIMB,177.38,-9.83,0.02,0.16,0.02,-0.02
2026-01-20T18:09:39.975087,MC_CLIMB,178.57,-9.83,0.02,0.15,0.01,0.01
2026-01-20T18:09:40.076828,MC_CLIMB,179.59,-9.83,0.02,0.13,0.02,-0.01
2026-01-20T18:09:40.177665,MC_CLIMB,180.54,-9.82,0.02,0.12,0.03,-0.03
2026-01-20T18:09:40.279000,MC_CLIMB,181.49,-9.82,0.02,0.12,0.01,-0.04
2026-01-20T18:09:40.380654,MC_CLIMB,182.51,-9.83,0.03,0.13,0.0,-0.04
2026-01-20T18:09:40.481633,MC_CLIMB,183.46,-9.83,0.03,0.09,-0.02,-0.01
2026-01-20T18:09:40.582796,MC_CLIMB,184.49,-9.83,0.03,0.07,-0.0,-0.02
2026-01-20T18:09:40.684076,MC_CLIMB,185.44,-9.83,0.03,0.06,-0.01,-0.01
2026-01-20T18:09:40.785565,MC_CLIMB,186.46,-9.83,0.03,0.08,-0.0,0.01
2026-01-20T18:09:40.886742,MC_CLIMB,187.41,-9.83,0.03,0.07,0.0,-0.03
2026-01-20T18:09:40.987457,MC_CLIMB,188.43,-9.84,0.03,0.07,-0.01,-0.01
2026-01-20T18:09:41.088678,MC_CLIMB,189.38,-9.84,0.03,0.04,0.01,0.02
2026-01-20T18:09:41.189926,MC_CLIMB,190.4,-9.83,0.03,0.07,0.0,0.02
2026-01-20T18:09:41.291491,MC_CLIMB,191.35,-9.84,0.03,0.03,-0.01,0.02
2026-01-20T18:09:41.392901,MC_CLIMB,192.38,-9.84,0.03,0.07,0.01,0.03
2026-01-20T18:09:41.494478,MC_CLIMB,193.32,-9.84,0.03,0.08,-0.02,0.03
2026-01-20T18:09:41.595558,MC_CLIMB,194.51,-9.84,0.03,0.07,0.01,-0.01
2026-01-20T18:09:41.696920,MC_CLIMB,195.54,-9.84,0.04,0.09,-0.01,-0.02
