timestamp,phase,altitude_m,vn_m_s,ve_m_s,vd_m_s,climb_rate_m_s,climb_rate_avg_m_s,dist_to_target_m,hit_flag,abort_reason
2026-02-11T17:22:58.036486,TAKEOFF,8.112,0.01,0.01,-0.98,0.0,0.0,0.0,0,
2026-02-11T17:22:58.137562,TAKEOFF,8.205,0.01,0.01,-0.93,0.0,0.0,0.0,0,
2026-02-11T17:22:58.238359,TAKEOFF,8.301,0.01,0.01,-0.89,0.0,0.0,0.0,0,
2026-02-11T17:22:58.339571,TAKEOFF,8.387,0.01,0.01,-0.86,0.0,0.0,0.0,0,
2026-02-11T17:22:58.440315,TAKEOFF,8.476,0.01,0.01,-0.82,0.0,0.0,0.0,0,
2026-02-11T17:22:58.541289,TAKEOFF,8.555,0.01,0.01,-0.78,0.0,0.0,0.0,0,
2026-02-11T17:22:58.642523,TAKEOFF,8.637,0.01,0.01,-0.74,0.0,0.0,0.0,0,
2026-02-11T17:22:58.744503,TAKEOFF,8.715,0.01,0.01,-0.7,0.0,0.0,0.0,0,
2026-02-11T17:22:58.844761,TAKEOFF,8.783,0.02,0.01,-0.67,0.0,0.0,0.0,0,
2026-02-11T17:22:58.946081,TAKEOFF,8.849,0.02,0.0,-0.64,0.0,0.0,0.0,0,
2026-02-11T17:22:59.046316,TAKEOFF,8.927,0.03,0.0,-0.6,0.0,0.0,0.0,0,
2026-02-11T17:22:59.147455,TAKEOFF,8.99,0.03,0.01,-0.57,0.0,0.0,0.0,0,
2026-02-11T17:22:59.878508,ASCENT,9.332,0.01,0.01,-0.19,0.19,0.19,0.0,0,
2026-02-11T17:22:59.930057,ASCENT,9.342,0.01,0.01,-0.13,0.13,0.16,0.0,0,
2026-02-11T17:22:59.982603,ASCENT,9.347,0.01,0.01,-0.1,0.1,0.14,0.0,0,
2026-02-11T17:23:00.034581,ASCENT,9.375,0.0,0.02,-1.04,1.04,0.365,0.0,0,
2026-02-11T17:23:00.086433,ASCENT,9.437,0.0,0.01,-1.95,1.95,0.682,0.0,0,
2026-02-11T17:23:00.138705,ASCENT,9.608,-0.01,0.0,-3.28,3.28,1.115,0.0,0,
2026-02-11T17:23:00.190793,ASCENT,9.823,-0.02,0.0,-4.31,4.31,1.571,0.0,0,
2026-02-11T17:23:00.242329,ASCENT,10.01,-0.03,-0.01,-4.97,4.97,1.996,0.0,0,
2026-02-11T17:23:00.293493,ASCENT,10.314,-0.04,-0.02,-5.79,5.79,2.418,0.0,0,
2026-02-11T17:23:00.345619,ASCENT,10.557,-0.04,-0.03,-6.29,6.29,2.805,0.0,0,
2026-02-11T17:23:00.398687,ASCENT,10.985,-0.05,-0.03,-7.0,7.0,3.186,0.0,0,
2026-02-11T17:23:00.450929,ASCENT,11.375,-0.06,-0.04,-7.5,7.5,3.546,0.0,0,
2026-02-11T17:23:00.502977,ASCENT,11.722,-0.07,-0.05,-7.86,7.86,3.878,0.0,0,
2026-02-11T17:23:00.554959,ASCENT,12.151,-0.09,-0.07,-8.21,8.21,4.187,0.0,0,
2026-02-11T17:23:00.606717,ASCENT,12.471,-0.1,-0.07,-8.42,8.42,4.469,0.0,0,
2026-02-11T17:23:00.658757,ASCENT,12.934,-0.12,-0.09,-8.68,8.68,4.732,0.0,0,
2026-02-11T17:23:00.710869,ASCENT,13.483,-0.14,-0.1,-8.91,8.91,4.978,0.0,0,
2026-02-11T17:23:00.762683,ASCENT,13.834,-0.16,-0.11,-9.03,9.03,5.203,0.0,0,
2026-02-11T17:23:00.814658,ASCENT,14.336,-0.17,-0.12,-9.18,9.18,5.413,0.0,0,
2026-02-11T17:23:00.866592,ASCENT,14.69,-0.18,-0.13,-9.26,9.26,5.605,0.0,0,
2026-02-11T17:23:00.918182,ASCENT,15.265,-0.2,-0.15,-9.37,9.37,5.784,0.0,0,
2026-02-11T17:23:00.970403,ASCENT,15.777,-0.21,-0.16,-9.45,9.45,5.951,0.0,0,
2026-02-11T17:23:01.022074,ASCENT,16.147,-0.22,-0.16,-9.49,9.49,6.105,0.0,0,
2026-02-11T17:23:01.074525,ASCENT,16.744,-0.23,-0.17,-9.55,9.55,6.248,0.0,0,
2026-02-11T17:23:01.126152,ASCENT,17.121,-0.23,-0.18,-9.58,9.58,6.382,0.0,0,
2026-02-11T17:23:01.178373,ASCENT,17.652,-0.24,-0.18,-9.61,9.61,6.506,0.0,0,
2026-02-11T17:23:01.229886,ASCENT,18.259,-0.24,-0.19,-9.64,9.64,6.622,0.0,0,
2026-02-11T17:23:01.281510,ASCENT,18.634,-0.24,-0.19,-9.65,9.65,6.73,0.0,0,
2026-02-11T17:23:01.333077,ASCENT,19.238,-0.25,-0.19,-9.66,9.66,6.831,0.0,0,
2026-02-11T17:23:01.385564,ASCENT,19.542,-0.25,-0.19,-9.66,9.66,6.925,0.0,0,
2026-02-11T17:23:01.437191,ASCENT,20.153,-0.24,-0.19,-9.67,9.67,7.241,0.0,0,
2026-02-11T17:23:01.488955,ASCENT,20.689,-0.24,-0.18,-9.68,9.68,7.56,0.0,0,
2026-02-11T17:23:01.541016,ASCENT,21.073,-0.23,-0.18,-9.68,9.68,7.879,0.0,0,
2026-02-11T17:23:01.592411,ASCENT,21.69,-0.23,-0.18,-9.68,9.68,8.167,0.0,0,
2026-02-11T17:23:01.645324,ASCENT,22.073,-0.22,-0.17,-9.69,9.69,8.425,0.0,0,
2026-02-11T17:23:01.697370,ASCENT,22.605,-0.21,-0.17,-9.68,9.68,8.638,0.0,0,
2026-02-11T17:23:01.749249,ASCENT,23.216,-0.21,-0.16,-9.68,9.68,8.817,0.0,0,
2026-02-11T17:23:01.801546,ASCENT,23.599,-0.2,-0.15,-9.68,9.68,8.974,0.0,0,
2026-02-11T17:23:01.854415,ASCENT,24.137,-0.19,-0.15,-9.69,9.69,9.104,0.0,0,
2026-02-11T17:23:01.906684,ASCENT,24.522,-0.19,-0.14,-9.69,9.69,9.218,0.0,0,
2026-02-11T17:23:01.958559,ASCENT,25.14,-0.18,-0.13,-9.69,9.69,9.307,0.0,0,
2026-02-11T17:23:02.010622,ASCENT,25.682,-0.17,-0.13,-9.69,9.69,9.38,0.0,0,
2026-02-11T17:23:02.062602,ASCENT,26.065,-0.16,-0.12,-9.69,9.69,9.441,0.0,0,
2026-02-11T17:23:02.114587,ASCENT,26.678,-0.15,-0.11,-9.69,9.69,9.491,0.0,0,
2026-02-11T17:23:02.166696,ASCENT,27.062,-0.15,-0.11,-9.69,9.69,9.533,0.0,0,
2026-02-11T17:23:02.219524,ASCENT,27.601,-0.14,-0.1,-9.69,9.69,9.567,0.0,0,
2026-02-11T17:23:02.271288,ASCENT,28.219,-0.12,-0.1,-9.7,9.7,9.593,0.0,0,
2026-02-11T17:23:02.322822,ASCENT,28.607,-0.11,-0.09,-9.7,9.7,9.615,0.0,0,
2026-02-11T17:23:02.374782,ASCENT,29.149,-0.1,-0.08,-9.7,9.7,9.633,0.0,0,
2026-02-11T17:23:02.426591,ASCENT,29.538,-0.1,-0.08,-9.7,9.7,9.647,0.0,0,
2026-02-11T17:23:02.478410,ASCENT,30.153,-0.09,-0.07,-9.7,9.7,9.658,0.0,0,
2026-02-11T17:23:02.481629,LOCK,30.153,-0.09,-0.07,-9.7,0.0,0.0,0.0,0,
2026-02-11T17:23:02.533519,LOCK,30.769,-0.08,-0.07,-9.68,0.0,0.0,0.0,0,
2026-02-11T17:23:02.585344,LOCK,31.071,-0.07,-0.07,-9.24,0.0,0.0,0.0,0,
2026-02-11T17:23:02.637420,LOCK,31.625,-0.06,-0.05,-8.15,0.0,0.0,0.0,0,
2026-02-11T17:23:02.689747,LOCK,32.056,-0.05,-0.05,-7.28,0.0,0.0,0.0,0,
2026-02-11T17:23:02.741816,LOCK,32.389,-0.04,-0.04,-6.61,0.0,0.0,0.0,0,
2026-02-11T17:23:02.794275,LOCK,32.74,-0.04,-0.04,-5.89,0.0,0.0,0.0,0,
2026-02-11T17:23:02.847838,LOCK,32.972,-0.04,-0.04,-5.42,0.0,0.0,0.0,0,
2026-02-11T17:23:02.899922,LOCK,33.317,-0.04,-0.04,-4.71,0.0,0.0,0.0,0,
2026-02-11T17:23:02.951537,LOCK,33.579,-0.04,-0.04,-4.11,0.0,0.0,0.0,0,
2026-02-11T17:23:03.004119,LOCK,33.746,-0.04,-0.04,-3.7,0.0,0.0,0.0,0,
2026-02-11T17:23:03.056672,LOCK,33.949,-0.04,-0.04,-3.13,0.0,0.0,0.0,0,
2026-02-11T17:23:03.108670,LOCK,34.142,-0.03,-0.04,-2.5,0.0,0.0,0.0,0,
2026-02-11T17:23:03.160096,LOCK,34.241,-0.03,-0.04,-2.11,0.0,0.0,0.0,0,
2026-02-11T17:23:03.212503,LOCK,34.352,-0.03,-0.04,-1.57,0.0,0.0,0.0,0,
2026-02-11T17:23:03.265093,LOCK,34.423,-0.02,-0.03,-1.2,0.0,0.0,0.0,0,
2026-02-11T17:23:03.317215,LOCK,34.508,-0.02,-0.03,-0.72,0.0,0.0,0.0,0,
2026-02-11T17:23:03.368794,LOCK,34.544,-0.01,-0.02,-0.49,0.0,0.0,0.0,0,
2026-02-11T17:23:03.420886,LOCK,34.585,0.01,0.0,-0.24,0.0,0.0,0.0,0,
2026-02-11T17:23:03.472520,LOCK,34.608,0.04,0.02,-0.12,0.0,0.0,0.0,0,
2026-02-11T17:23:03.524058,LOCK,34.621,0.07,0.04,-0.08,0.0,0.0,0.0,0,
2026-02-11T17:23:03.575402,LOCK,34.634,0.12,0.08,-0.04,0.0,0.0,0.0,0,
2026-02-11T17:23:03.628809,LOCK,34.642,0.15,0.1,-0.03,0.0,0.0,0.0,0,
2026-02-11T17:23:03.680136,LOCK,34.662,0.19,0.14,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.732114,LOCK,34.677,0.23,0.17,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.783969,LOCK,34.687,0.25,0.19,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.835975,LOCK,34.701,0.27,0.21,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.888905,LOCK,34.708,0.29,0.22,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.941285,LOCK,34.717,0.3,0.23,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:03.993415,LOCK,34.726,0.31,0.24,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.046055,LOCK,34.733,0.31,0.24,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.098265,LOCK,34.744,0.31,0.24,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.150705,LOCK,34.755,0.31,0.23,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.202529,LOCK,34.761,0.31,0.23,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.254424,LOCK,34.768,0.3,0.23,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.307182,LOCK,34.773,0.29,0.22,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.359864,LOCK,34.779,0.29,0.22,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.411951,LOCK,34.785,0.28,0.21,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.463880,LOCK,34.79,0.27,0.21,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.515019,LOCK,34.8,0.26,0.2,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.566957,LOCK,34.806,0.25,0.19,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.618522,LOCK,34.812,0.23,0.19,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.670474,LOCK,34.818,0.22,0.18,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.722129,LOCK,34.822,0.21,0.17,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:23:04.773629,LOCK,34.826,0.2,0.16,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:04.826027,LOCK,34.828,0.2,0.15,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:04.878173,LOCK,34.836,0.19,0.14,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:04.930986,LOCK,34.843,0.18,0.14,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:04.982681,LOCK,34.847,0.17,0.13,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.034869,LOCK,34.852,0.16,0.12,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.087063,LOCK,34.855,0.15,0.11,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.138479,LOCK,34.859,0.14,0.11,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.189924,LOCK,34.861,0.14,0.1,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.242149,LOCK,34.865,0.13,0.09,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.293931,LOCK,34.871,0.12,0.09,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.346841,LOCK,34.874,0.11,0.08,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.398823,LOCK,34.879,0.1,0.07,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.450620,LOCK,34.882,0.1,0.07,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.502766,LOCK,34.884,0.09,0.06,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.554369,LOCK,34.887,0.09,0.05,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.606358,LOCK,34.888,0.08,0.05,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.658735,LOCK,34.892,0.07,0.04,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.711321,LOCK,34.897,0.07,0.04,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.763241,LOCK,34.9,0.07,0.04,-0.01,0.0,0.0,0.0,0,
2026-02-11T17:23:05.815641,LOCK,34.904,0.06,0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.867759,LOCK,34.906,0.06,0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.919883,LOCK,34.909,0.05,0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:05.971443,LOCK,34.911,0.04,0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.023719,LOCK,34.912,0.04,0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.075879,LOCK,34.916,0.03,0.02,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.128732,LOCK,34.919,0.03,0.02,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.180615,LOCK,34.922,0.02,0.02,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.232645,LOCK,34.925,0.02,0.01,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.284265,LOCK,34.926,0.01,0.01,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.336176,LOCK,34.928,0.01,0.01,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.388233,LOCK,34.929,0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.439806,LOCK,34.931,0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.491641,LOCK,34.934,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.543693,LOCK,34.936,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.595204,LOCK,34.938,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.647195,LOCK,34.939,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.699575,LOCK,34.941,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.751547,LOCK,34.941,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.803097,LOCK,34.942,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.854891,LOCK,34.944,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.906818,LOCK,34.946,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:06.958863,LOCK,34.948,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.010491,LOCK,34.949,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.062063,LOCK,34.95,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.113672,LOCK,34.951,0.0,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.165489,LOCK,34.952,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.218344,LOCK,34.952,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.270694,LOCK,34.953,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.322729,LOCK,34.955,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.374882,LOCK,34.955,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.426389,LOCK,34.956,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.477760,LOCK,34.957,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.529872,LOCK,34.957,-0.01,0.0,0.0,0.0,0.0,0.0,0,
2026-02-11T17:23:07.531116,ATTACK,34.957,-0.01,0.0,0.0,0.0,0.0,60.828,0,
2026-02-11T17:23:07.582150,ATTACK,34.957,-0.01,0.0,0.0,0.0,0.0,60.83,0,
2026-02-11T17:23:07.634005,ATTACK,34.98,0.09,0.07,-0.91,0.0,0.0,60.825,0,
2026-02-11T17:23:07.685664,ATTACK,35.035,0.21,0.09,-1.77,0.0,0.0,60.815,0,
2026-02-11T17:23:07.737889,ATTACK,35.167,0.41,0.07,-2.9,0.0,0.0,60.773,0,
2026-02-11T17:23:07.790900,ATTACK,35.299,0.56,0.04,-3.67,0.0,0.0,60.733,0,
2026-02-11T17:23:07.842495,ATTACK,35.571,0.81,-0.02,-4.77,0.0,0.0,60.647,0,
2026-02-11T17:23:07.894388,ATTACK,35.908,1.06,-0.1,-5.73,0.0,0.0,60.595,0,
2026-02-11T17:23:07.946901,ATTACK,36.148,1.22,-0.15,-6.24,0.0,0.0,60.473,0,
2026-02-11T17:23:07.999848,ATTACK,36.516,1.42,-0.23,-6.88,0.0,0.0,60.386,0,
2026-02-11T17:23:08.051901,ATTACK,36.899,1.73,-0.18,-7.35,0.0,0.0,60.241,0,
2026-02-11T17:23:08.104250,ATTACK,37.236,2.33,0.15,-7.58,0.0,0.0,60.085,0,
2026-02-11T17:23:08.156433,ATTACK,37.647,3.17,0.59,-7.83,0.0,0.0,59.984,0,
2026-02-11T17:23:08.209042,ATTACK,37.95,3.74,0.88,-7.9,0.0,0.0,59.702,0,
2026-02-11T17:23:08.261002,ATTACK,38.373,4.46,1.29,-7.72,0.0,0.0,59.553,0,
2026-02-11T17:23:08.313556,ATTACK,38.84,5.15,1.71,-7.33,0.0,0.0,59.222,0,
2026-02-11T17:23:08.366427,ATTACK,39.121,5.53,1.94,-7.06,0.0,0.0,59.041,0,
2026-02-11T17:23:08.418958,ATTACK,39.497,6.02,2.24,-6.67,0.0,0.0,58.603,0,
2026-02-11T17:23:08.470447,ATTACK,39.751,6.31,2.51,-6.36,0.0,0.0,58.245,0,
2026-02-11T17:23:08.521772,ATTACK,40.132,6.69,2.97,-5.82,0.0,0.0,58.064,0,
2026-02-11T17:23:08.573004,ATTACK,40.437,6.94,3.33,-5.31,0.0,0.0,57.632,0,
2026-02-11T17:23:08.624514,ATTACK,40.639,7.08,3.56,-4.93,0.0,0.0,57.432,0,
2026-02-11T17:23:08.676763,ATTACK,40.931,7.26,3.87,-4.33,0.0,0.0,57.022,0,
2026-02-11T17:23:08.729202,ATTACK,41.095,7.38,4.01,-3.98,0.0,0.0,56.811,0,
2026-02-11T17:23:08.781004,ATTACK,41.304,7.56,4.16,-3.53,0.0,0.0,56.324,0,
2026-02-11T17:23:08.833008,ATTACK,41.517,7.86,4.18,-3.09,0.0,0.0,56.101,0,
2026-02-11T17:23:08.885318,ATTACK,41.641,8.13,4.07,-2.86,0.0,0.0,55.623,0,
2026-02-11T17:23:08.938472,ATTACK,41.822,8.6,3.88,-2.54,0.0,0.0,55.107,0,
2026-02-11T17:23:08.992222,ATTACK,41.905,8.84,3.78,-2.39,0.0,0.0,54.767,0,
2026-02-11T17:23:09.044806,ATTACK,42.053,9.28,3.65,-2.02,0.0,0.0,54.195,0,
2026-02-11T17:23:09.096496,ATTACK,42.16,9.57,3.58,-1.62,0.0,0.0,53.898,0,
2026-02-11T17:23:09.149028,ATTACK,42.222,9.72,3.56,-1.3,0.0,0.0,53.289,0,
2026-02-11T17:23:09.201358,ATTACK,42.293,9.9,3.48,-0.79,0.0,0.0,52.902,0,
2026-02-11T17:23:09.254077,ATTACK,42.334,10.03,3.37,-0.42,0.0,0.0,52.278,0,
2026-02-11T17:23:09.306240,ATTACK,42.354,10.13,3.22,-0.25,0.0,0.0,51.654,0,
