timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T13:47:26.505725,CLIMB,3.58,-4.89,22.33,-0.72,9.03,85.47,0.0,0.0
2026-01-20T13:47:26.606718,CLIMB,4.04,-5.02,22.34,-0.9,9.35,86.71,0.0,0.0
2026-01-20T13:47:26.707699,CLIMB,4.49,-5.13,22.33,-1.05,9.59,87.54,0.0,0.0
2026-01-20T13:47:26.807958,CLIMB,5.01,-5.23,22.32,-1.2,9.84,87.95,0.0,0.0
2026-01-20T13:47:26.908736,CLIMB,5.53,-5.33,22.31,-1.3,10.04,88.17,0.0,0.0
2026-01-20T13:47:27.009546,CLIMB,6.01,-5.39,22.32,-1.36,10.23,88.45,0.0,0.0
2026-01-20T13:47:27.109683,CLIMB,6.51,-5.45,22.33,-1.39,10.36,88.75,0.0,0.0
2026-01-20T13:47:27.210831,CLIMB,7.05,-5.49,22.35,-1.38,10.47,89.2,0.0,0.0
2026-01-20T13:47:27.311675,CLIMB,7.55,-5.53,22.36,-1.37,10.54,89.54,0.0,0.0
2026-01-20T13:47:27.411869,CLIMB,8.12,-5.57,22.37,-1.37,10.63,89.71,0.0,0.0
2026-01-20T13:47:27.512670,CLIMB,8.65,-5.59,22.37,-1.38,10.7,89.79,0.0,0.0
2026-01-20T13:47:27.613814,CLIMB,9.21,-5.6,22.39,-1.32,10.73,90.14,0.0,0.0
2026-01-20T13:47:27.714824,CLIMB,9.75,-5.61,22.4,-1.23,10.76,90.43,0.0,0.0
2026-01-20T13:47:27.815734,CLIMB,10.33,-5.63,22.41,-1.2,10.79,90.61,0.0,0.0
2026-01-20T13:47:27.916819,CLIMB,10.87,-5.63,22.42,-1.2,10.78,90.7,0.0,0.0
2026-01-20T13:47:28.017754,CLIMB,11.54,-5.62,22.44,-1.18,10.75,90.95,0.0,0.0
2026-01-20T13:47:28.117874,CLIMB,12.12,-5.62,22.46,-1.17,10.73,91.16,0.0,0.0
2026-01-20T13:47:28.218831,CLIMB,12.67,-5.61,22.48,-1.19,10.71,91.26,0.0,0.0
2026-01-20T13:47:28.319849,CLIMB,13.25,-5.59,22.49,-1.19,10.67,91.3,0.0,0.0
2026-01-20T13:47:28.420990,CLIMB,13.79,-5.57,22.51,-1.19,10.62,91.47,0.0,0.0
2026-01-20T13:47:28.521928,CLIMB,14.38,-5.56,22.53,-1.2,10.58,91.55,0.0,0.0
2026-01-20T13:47:28.622802,CLIMB,14.91,-5.54,22.54,-1.23,10.55,91.61,0.0,0.0
2026-01-20T13:47:28.723259,CLIMB,15.5,-5.52,22.57,-1.26,10.48,91.61,0.0,0.0
2026-01-20T13:47:28.824257,CLIMB,16.03,-5.5,22.59,-1.27,10.43,91.7,0.0,0.0
2026-01-20T13:47:28.924971,CLIMB,16.61,-5.48,22.6,-1.3,10.36,91.77,0.0,0.0
2026-01-20T13:47:29.025647,CLIMB,17.14,-5.46,22.62,-1.35,10.31,91.79,0.0,0.0
2026-01-20T13:47:29.126595,CLIMB,17.72,-5.44,22.64,-1.39,10.25,91.84,0.0,0.0
2026-01-20T13:47:29.227597,CLIMB,18.25,-5.43,22.66,-1.41,10.22,91.94,0.0,0.0
2026-01-20T13:47:29.327837,CLIMB,18.82,-5.4,22.68,-1.41,10.17,92.05,0.0,0.0
2026-01-20T13:47:29.428837,CLIMB,19.34,-5.38,22.69,-1.43,10.11,92.08,0.0,0.0
2026-01-20T13:47:29.529866,CLIMB,19.91,-5.36,22.71,-1.43,10.06,92.11,0.0,0.0
2026-01-20T13:47:29.630743,CLIMB,20.43,-5.33,22.73,-1.43,10.0,92.12,0.0,0.0
2026-01-20T13:47:29.731039,CLIMB,20.99,-5.31,22.75,-1.4,9.92,92.16,0.0,0.0
2026-01-20T13:47:29.832054,CLIMB,21.55,-5.29,22.76,-1.4,9.84,92.17,0.0,0.0
2026-01-20T13:47:29.933002,CLIMB,22.07,-5.28,22.77,-1.38,9.81,92.15,0.0,0.0
2026-01-20T13:47:30.033844,CLIMB,22.58,-5.26,22.79,-1.38,9.76,92.11,0.0,0.0
2026-01-20T13:47:30.134765,CLIMB,23.14,-5.25,22.8,-1.36,9.72,92.1,0.0,0.0
2026-01-20T13:47:30.235896,CLIMB,23.65,-5.23,22.82,-1.35,9.68,92.09,0.0,0.0
2026-01-20T13:47:30.336754,CLIMB,24.2,-5.21,22.83,-1.36,9.61,92.05,0.0,0.0
2026-01-20T13:47:30.437883,CLIMB,24.71,-5.19,22.85,-1.35,9.57,92.03,0.0,0.0
2026-01-20T13:47:30.538720,CLIMB,25.34,-5.17,22.86,-1.35,9.51,92.02,0.0,0.0
2026-01-20T13:47:30.639731,CLIMB,25.89,-5.15,22.87,-1.33,9.46,91.99,0.0,0.0
2026-01-20T13:47:30.740833,CLIMB,26.39,-5.14,22.88,-1.32,9.41,91.95,0.0,0.0
2026-01-20T13:47:30.841774,CLIMB,26.93,-5.12,22.89,-1.32,9.36,91.91,0.0,0.0
2026-01-20T13:47:30.942591,CLIMB,27.43,-5.1,22.9,-1.32,9.33,91.85,0.0,0.0
2026-01-20T13:47:31.042713,CLIMB,27.97,-5.08,22.91,-1.3,9.28,91.83,0.0,0.0
2026-01-20T13:47:31.142785,CLIMB,28.46,-5.06,22.92,-1.29,9.25,91.77,0.0,0.0
2026-01-20T13:47:31.243714,CLIMB,29.0,-5.05,22.93,-1.28,9.22,91.74,0.0,0.0
2026-01-20T13:47:31.343944,CLIMB,29.49,-5.03,22.94,-1.28,9.16,91.66,0.0,0.0
2026-01-20T13:47:31.444143,CLIMB,30.02,-5.01,22.95,-1.27,9.12,91.63,0.0,0.0
2026-01-20T13:47:31.544832,CLIMB,30.51,-5.0,22.97,-1.23,9.07,91.62,0.0,0.0
2026-01-20T13:47:31.645869,CLIMB,31.04,-4.99,22.98,-1.23,9.05,91.57,0.0,0.0
2026-01-20T13:47:31.746289,CLIMB,31.52,-4.98,22.98,-1.21,9.01,91.54,0.0,0.0
2026-01-20T13:47:31.847281,CLIMB,32.05,-4.96,22.99,-1.17,8.97,91.52,0.0,0.0
2026-01-20T13:47:31.947654,CLIMB,32.53,-4.95,23.0,-1.13,8.95,91.47,0.0,0.0
2026-01-20T13:47:32.048758,CLIMB,33.05,-4.93,23.01,-1.11,8.92,91.42,0.0,0.0
2026-01-20T13:47:32.149686,CLIMB,33.53,-4.92,23.02,-1.08,8.85,91.38,0.0,0.0
2026-01-20T13:47:32.250595,CLIMB,34.05,-4.91,23.03,-1.05,8.83,91.35,0.0,0.0
2026-01-20T13:47:32.350884,CLIMB,34.53,-4.91,23.03,-1.04,8.78,91.31,0.0,0.0
2026-01-20T13:47:32.451702,CLIMB,35.05,-4.91,23.03,-1.0,8.77,91.25,0.0,0.0
2026-01-20T13:47:32.552695,CLIMB,35.52,-4.9,23.04,-1.0,8.74,91.24,0.0,0.0
2026-01-20T13:47:32.653692,CLIMB,36.04,-4.9,23.05,-0.97,8.72,91.21,0.0,0.0
2026-01-20T13:47:32.754696,CLIMB,36.51,-4.88,23.05,-0.94,8.72,91.18,0.0,0.0
2026-01-20T13:47:32.854860,CLIMB,37.03,-4.87,23.06,-0.92,8.67,91.22,0.0,0.0
2026-01-20T13:47:32.955700,CLIMB,37.5,-4.87,23.07,-0.89,8.65,91.22,0.0,0.0
2026-01-20T13:47:33.056770,CLIMB,38.01,-4.86,23.08,-0.85,8.62,91.2,0.0,0.0
2026-01-20T13:47:33.157718,CLIMB,38.48,-4.85,23.08,-0.82,8.59,91.2,0.0,0.0
2026-01-20T13:47:33.258831,CLIMB,39.0,-4.85,23.09,-0.82,8.57,91.16,0.0,0.0
2026-01-20T13:47:33.359110,CLIMB,39.47,-4.84,23.09,-0.78,8.55,91.15,0.0,0.0
2026-01-20T13:47:33.459706,CLIMB,40.05,-4.83,23.1,-0.76,8.52,91.17,0.0,0.0
2026-01-20T13:47:33.559922,CLIMB,40.56,-4.82,23.1,-0.75,8.51,91.19,0.0,0.0
2026-01-20T13:47:33.660844,CLIMB,41.03,-4.81,23.1,-0.72,8.48,91.22,0.0,0.0
2026-01-20T13:47:33.761888,CLIMB,41.53,-4.81,23.11,-0.7,8.47,91.22,0.0,0.0
2026-01-20T13:47:33.862886,CLIMB,42.0,-4.8,23.12,-0.69,8.44,91.2,0.0,0.0
2026-01-20T13:47:33.963724,CLIMB,42.5,-4.79,23.12,-0.65,8.45,91.24,0.0,0.0
2026-01-20T13:47:34.063965,CLIMB,42.97,-4.78,23.12,-0.67,8.42,91.29,0.0,0.0
2026-01-20T13:47:34.164056,CLIMB,43.47,-4.77,23.12,-0.67,8.41,91.31,0.0,0.0
2026-01-20T13:47:34.265182,CLIMB,43.93,-4.77,23.13,-0.65,8.4,91.35,0.0,0.0
2026-01-20T13:47:34.365716,CLIMB,44.43,-4.76,23.13,-0.63,8.38,91.38,0.0,0.0
2026-01-20T13:47:34.466681,CLIMB,44.89,-4.76,23.13,-0.62,8.35,91.4,0.0,0.0
2026-01-20T13:47:34.567621,CLIMB,45.39,-4.75,23.13,-0.58,8.34,91.43,0.0,0.0
2026-01-20T13:47:34.667903,CLIMB,45.85,-4.75,23.13,-0.55,8.34,91.47,0.0,0.0
2026-01-20T13:47:34.768766,CLIMB,46.35,-4.73,23.13,-0.56,8.33,91.5,0.0,0.0
2026-01-20T13:47:34.869650,CLIMB,46.81,-4.72,23.14,-0.53,8.33,91.57,0.0,0.0
2026-01-20T13:47:34.970004,CLIMB,47.3,-4.71,23.14,-0.51,8.29,91.65,0.0,0.0
2026-01-20T13:47:35.070754,CLIMB,47.76,-4.71,23.15,-0.51,8.28,91.68,0.0,0.0
2026-01-20T13:47:35.171755,CLIMB,48.25,-4.7,23.15,-0.5,8.28,91.7,0.0,0.0
2026-01-20T13:47:35.272702,CLIMB,48.71,-4.7,23.15,-0.48,8.24,91.79,0.0,0.0
2026-01-20T13:47:35.373591,CLIMB,49.21,-4.69,23.15,-0.5,8.25,91.84,0.0,0.0
2026-01-20T13:47:35.473792,CLIMB,49.66,-4.68,23.16,-0.51,8.21,91.85,0.0,0.0
2026-01-20T13:47:35.574692,CLIMB,50.15,-4.68,23.16,-0.5,8.21,91.94,0.0,0.0
2026-01-20T13:47:35.675819,CLIMB,50.6,-4.68,23.16,-0.47,8.21,92.09,0.0,0.0
2026-01-20T13:47:35.776917,CLIMB,51.1,-4.67,23.16,-0.47,8.21,92.14,0.0,0.0
2026-01-20T13:47:35.877763,CLIMB,51.55,-4.66,23.15,-0.49,8.2,92.18,0.0,0.0
2026-01-20T13:47:35.978913,CLIMB,52.04,-4.66,23.15,-0.48,8.17,92.27,0.0,0.0
2026-01-20T13:47:36.079915,CLIMB,52.49,-4.65,23.15,-0.46,8.18,92.33,0.0,0.0
2026-01-20T13:47:36.180775,CLIMB,53.05,-4.64,23.15,-0.45,8.17,92.43,0.0,0.0
2026-01-20T13:47:36.281796,CLIMB,53.53,-4.64,23.15,-0.47,8.16,92.47,0.0,0.0
2026-01-20T13:47:36.382894,CLIMB,53.98,-4.63,23.15,-0.45,8.14,92.57,0.0,0.0
2026-01-20T13:47:36.483839,CLIMB,54.47,-4.63,23.15,-0.47,8.13,92.66,0.0,0.0
2026-01-20T13:47:36.584831,CLIMB,54.92,-4.63,23.15,-0.45,8.12,92.76,0.0,0.0
2026-01-20T13:47:36.685947,CLIMB,55.4,-4.62,23.15,-0.45,8.13,92.81,0.0,0.0
2026-01-20T13:47:36.786935,CLIMB,55.85,-4.61,23.14,-0.45,8.12,92.89,0.0,0.0
2026-01-20T13:47:36.887972,CLIMB,56.33,-4.6,23.14,-0.44,8.1,92.98,0.0,0.0
2026-01-20T13:47:36.988939,CLIMB,56.77,-4.6,23.15,-0.45,8.09,93.05,0.0,0.0
2026-01-20T13:47:37.090055,CLIMB,57.25,-4.59,23.15,-0.44,8.1,93.07,0.0,0.0
2026-01-20T13:47:37.191110,CLIMB,57.73,-4.59,23.15,-0.43,8.08,93.13,0.0,0.0
2026-01-20T13:47:37.291382,CLIMB,58.17,-4.58,23.15,-0.45,8.07,93.19,0.0,0.0
2026-01-20T13:47:37.392395,CLIMB,58.61,-4.58,23.15,-0.46,8.05,93.26,0.0,0.0
2026-01-20T13:47:37.492557,CLIMB,59.09,-4.58,23.15,-0.49,8.05,93.3,0.0,0.0
2026-01-20T13:47:37.593495,CLIMB,59.53,-4.58,23.15,-0.51,8.05,93.34,0.0,0.0
2026-01-20T13:47:37.693641,CLIMB,60.01,-4.57,23.16,-0.52,8.05,93.42,0.0,0.0
2026-01-20T13:47:37.794677,CLIMB,60.45,-4.57,23.16,-0.55,8.05,93.44,0.0,0.0
2026-01-20T13:47:37.895724,CLIMB,60.93,-4.56,23.16,-0.55,8.04,93.46,0.0,0.0
2026-01-20T13:47:37.996774,CLIMB,61.37,-4.56,23.16,-0.56,8.01,93.49,0.0,0.0
2026-01-20T13:47:38.097058,CLIMB,61.84,-4.56,23.16,-0.56,8.03,93.54,0.0,0.0
2026-01-20T13:47:38.197673,CLIMB,62.28,-4.55,23.16,-0.59,8.02,93.54,0.0,0.0
2026-01-20T13:47:38.298702,CLIMB,62.75,-4.54,23.16,-0.59,8.02,93.55,0.0,0.0
2026-01-20T13:47:38.399809,CLIMB,63.19,-4.54,23.16,-0.61,8.01,93.54,0.0,0.0
2026-01-20T13:47:38.500838,CLIMB,63.67,-4.54,23.16,-0.63,8.02,93.51,0.0,0.0
2026-01-20T13:47:38.601778,CLIMB,64.22,-4.53,23.16,-0.66,8.0,93.49,0.0,0.0
2026-01-20T13:47:38.702912,CLIMB,64.65,-4.53,23.16,-0.68,7.98,93.49,0.0,0.0
2026-01-20T13:47:38.804093,CLIMB,65.13,-4.53,23.16,-0.7,7.98,93.47,0.0,0.0
2026-01-20T13:47:38.904772,CLIMB,65.57,-4.53,23.16,-0.72,7.97,93.46,0.0,0.0
2026-01-20T13:47:39.005660,CLIMB,66.04,-4.53,23.16,-0.74,7.96,93.45,0.0,0.0
2026-01-20T13:47:39.106766,CLIMB,66.51,-4.54,23.16,-0.75,7.96,93.46,0.0,0.0
2026-01-20T13:47:39.207680,CLIMB,66.95,-4.53,23.16,-0.75,7.96,93.39,0.0,0.0
2026-01-20T13:47:39.308782,CLIMB,67.39,-4.53,23.16,-0.77,7.95,93.33,0.0,0.0
2026-01-20T13:47:39.409772,CLIMB,67.86,-4.54,23.17,-0.8,7.95,93.31,0.0,0.0
2026-01-20T13:47:39.510752,CLIMB,68.3,-4.54,23.16,-0.81,7.93,93.31,0.0,0.0
2026-01-20T13:47:39.611910,CLIMB,68.77,-4.55,23.16,-0.83,7.96,93.27,0.0,0.0
2026-01-20T13:47:39.713057,CLIMB,69.24,-4.54,23.16,-0.86,7.94,93.19,0.0,0.0
2026-01-20T13:47:39.813339,CLIMB,69.68,-4.54,23.16,-0.86,7.95,93.18,0.0,0.0
2026-01-20T13:47:39.914178,CLIMB,70.12,-4.54,23.16,-0.85,7.95,93.12,0.0,0.0
2026-01-20T13:47:40.014417,CLIMB,70.59,-4.54,23.16,-0.86,7.94,93.04,0.0,0.0
2026-01-20T13:47:40.114686,CLIMB,71.03,-4.54,23.17,-0.87,7.92,93.0,0.0,0.0
2026-01-20T13:47:40.215873,CLIMB,71.5,-4.54,23.17,-0.88,7.95,92.97,0.0,0.0
2026-01-20T13:47:40.316734,CLIMB,71.97,-4.53,23.17,-0.9,7.94,92.96,0.0,0.0
2026-01-20T13:47:40.417906,CLIMB,72.41,-4.53,23.17,-0.9,7.94,92.92,0.0,0.0
2026-01-20T13:47:40.518707,CLIMB,72.84,-4.53,23.17,-0.91,7.95,92.86,0.0,0.0
2026-01-20T13:47:40.619825,CLIMB,73.31,-4.53,23.17,-0.91,7.94,92.8,0.0,0.0
2026-01-20T13:47:40.720760,CLIMB,73.75,-4.53,23.17,-0.93,7.94,92.74,0.0,0.0
2026-01-20T13:47:40.821851,CLIMB,74.22,-4.53,23.17,-0.93,7.94,92.68,0.0,0.0
2026-01-20T13:47:40.922649,CLIMB,74.76,-4.52,23.17,-0.95,7.95,92.63,0.0,0.0
2026-01-20T13:47:41.022771,CLIMB,75.19,-4.52,23.17,-0.95,7.95,92.59,0.0,0.0
2026-01-20T13:47:41.123680,CLIMB,75.66,-4.52,23.17,-0.92,7.94,92.58,0.0,0.0
2026-01-20T13:47:41.224717,CLIMB,76.1,-4.52,23.17,-0.9,7.95,92.49,0.0,0.0
2026-01-20T13:47:41.325877,CLIMB,76.57,-4.52,23.17,-0.9,7.94,92.41,0.0,0.0
2026-01-20T13:47:41.426645,CLIMB,77.04,-4.52,23.17,-0.9,7.94,92.37,0.0,0.0
2026-01-20T13:47:41.527712,CLIMB,77.47,-4.52,23.17,-0.89,7.96,92.33,0.0,0.0
2026-01-20T13:47:41.628632,CLIMB,77.91,-4.51,23.18,-0.86,7.96,92.26,0.0,0.0
2026-01-20T13:47:41.728909,CLIMB,78.38,-4.5,23.18,-0.89,7.96,92.17,0.0,0.0
2026-01-20T13:47:41.829702,CLIMB,78.81,-4.5,23.18,-0.87,7.94,92.13,0.0,0.0
2026-01-20T13:47:41.930646,CLIMB,79.28,-4.49,23.18,-0.86,7.95,92.06,0.0,0.0
2026-01-20T13:47:42.031773,CLIMB,79.71,-4.49,23.18,-0.84,7.95,92.01,0.0,0.0
2026-01-20T13:47:42.132856,CLIMB,80.18,-4.49,23.18,-0.85,7.94,91.94,0.0,0.0
2026-01-20T13:47:42.233786,CLIMB,80.61,-4.49,23.17,-0.82,7.94,91.9,0.0,0.0
2026-01-20T13:47:42.334837,CLIMB,81.07,-4.49,23.17,-0.83,7.95,91.87,0.0,0.0
2026-01-20T13:47:42.435907,CLIMB,81.5,-4.49,23.17,-0.81,7.93,91.82,0.0,0.0
2026-01-20T13:47:42.536137,CLIMB,81.97,-4.49,23.17,-0.77,7.94,91.78,0.0,0.0
2026-01-20T13:47:42.637169,CLIMB,82.4,-4.5,23.16,-0.74,7.92,91.75,0.0,0.0
2026-01-20T13:47:42.737577,CLIMB,82.87,-4.51,23.16,-0.71,7.94,91.72,0.0,0.0
2026-01-20T13:47:42.838313,CLIMB,83.3,-4.5,23.16,-0.7,7.92,91.66,0.0,0.0
2026-01-20T13:47:42.938809,CLIMB,83.77,-4.51,23.15,-0.66,7.93,91.65,0.0,0.0
2026-01-20T13:47:43.039738,CLIMB,84.2,-4.51,23.15,-0.65,7.94,91.63,0.0,0.0
2026-01-20T13:47:43.139905,CLIMB,84.67,-4.5,23.15,-0.62,7.95,91.6,0.0,0.0
2026-01-20T13:47:43.240777,CLIMB,85.11,-4.51,23.15,-0.58,7.94,91.59,0.0,0.0
2026-01-20T13:47:43.341829,CLIMB,85.58,-4.51,23.15,-0.57,7.94,91.56,0.0,0.0
2026-01-20T13:47:43.442126,CLIMB,86.01,-4.51,23.15,-0.56,7.92,91.55,0.0,0.0
2026-01-20T13:47:43.542775,CLIMB,86.48,-4.52,23.14,-0.52,7.93,91.55,0.0,0.0
2026-01-20T13:47:43.643648,CLIMB,87.02,-4.53,23.14,-0.49,7.95,91.54,0.0,0.0
2026-01-20T13:47:43.744654,CLIMB,87.45,-4.52,23.14,-0.46,7.94,91.5,0.0,0.0
2026-01-20T13:47:43.845653,CLIMB,87.93,-4.52,23.14,-0.42,7.96,91.48,0.0,0.0
2026-01-20T13:47:43.946736,CLIMB,88.36,-4.51,23.14,-0.39,7.97,91.48,0.0,0.0
2026-01-20T13:47:44.047631,CLIMB,88.83,-4.5,23.15,-0.36,7.97,91.45,0.0,0.0
2026-01-20T13:47:44.148771,CLIMB,89.3,-4.49,23.15,-0.36,7.96,91.43,0.0,0.0
2026-01-20T13:47:44.249796,CLIMB,89.73,-4.49,23.15,-0.33,7.94,91.45,0.0,0.0
2026-01-20T13:47:44.350690,CLIMB,90.16,-4.49,23.15,-0.31,7.95,91.44,0.0,0.0
2026-01-20T13:47:44.451710,CLIMB,90.63,-4.49,23.15,-0.29,7.94,91.43,0.0,0.0
2026-01-20T13:47:44.552697,CLIMB,91.06,-4.49,23.14,-0.3,7.94,91.46,0.0,0.0
2026-01-20T13:47:44.653801,CLIMB,91.52,-4.48,23.14,-0.29,7.96,91.43,0.0,0.0
2026-01-20T13:47:44.754825,CLIMB,91.95,-4.47,23.14,-0.3,7.94,91.45,0.0,0.0
2026-01-20T13:47:44.855719,CLIMB,92.42,-4.47,23.14,-0.29,7.94,91.46,0.0,0.0
2026-01-20T13:47:44.956852,CLIMB,92.85,-4.48,23.14,-0.27,7.95,91.47,0.0,0.0
2026-01-20T13:47:45.057931,CLIMB,93.31,-4.48,23.14,-0.25,7.95,91.49,0.0,0.0
2026-01-20T13:47:45.158881,CLIMB,93.74,-4.48,23.14,-0.25,7.94,91.49,0.0,0.0
2026-01-20T13:47:45.259938,CLIMB,94.21,-4.48,23.14,-0.22,7.93,91.49,0.0,0.0
2026-01-20T13:47:45.360986,CLIMB,94.64,-4.48,23.14,-0.22,7.94,91.47,0.0,0.0
2026-01-20T13:47:45.461218,CLIMB,95.1,-4.47,23.14,-0.21,7.94,91.46,0.0,0.0
2026-01-20T13:47:45.561965,CLIMB,95.53,-4.47,23.14,-0.22,7.93,91.46,0.0,0.0
2026-01-20T13:47:45.663000,CLIMB,96.0,-4.47,23.14,-0.21,7.92,91.49,0.0,0.0
2026-01-20T13:47:45.764242,CLIMB,96.53,-4.48,23.13,-0.23,7.93,91.49,0.0,0.0
2026-01-20T13:47:45.865350,CLIMB,96.96,-4.47,23.14,-0.22,7.93,91.47,0.0,0.0
2026-01-20T13:47:45.966443,CLIMB,97.43,-4.48,23.13,-0.22,7.91,91.46,0.0,0.0
2026-01-20T13:47:46.067593,CLIMB,97.89,-4.48,23.13,-0.23,7.91,91.41,0.0,0.0
2026-01-20T13:47:46.168542,CLIMB,98.32,-4.48,23.13,-0.25,7.93,91.41,0.0,0.0
2026-01-20T13:47:46.269674,CLIMB,98.75,-4.48,23.13,-0.26,7.93,91.41,0.0,0.0
2026-01-20T13:47:46.370737,CLIMB,99.22,-4.47,23.14,-0.27,7.91,91.39,0.0,0.0
2026-01-20T13:47:46.471725,CLIMB,99.65,-4.48,23.14,-0.27,7.93,91.4,0.0,0.0
2026-01-20T13:47:46.572853,CLIMB,100.12,-4.47,23.14,-0.29,7.92,91.38,0.0,0.0
2026-01-20T13:47:46.673831,CLIMB,100.55,-4.47,23.14,-0.27,7.91,91.38,0.0,0.0
2026-01-20T13:47:46.774837,CLIMB,101.01,-4.47,23.13,-0.29,7.92,91.35,0.0,0.0
2026-01-20T13:47:46.875636,CLIMB,101.44,-4.48,23.13,-0.29,7.91,91.35,0.0,0.0
2026-01-20T13:47:46.975852,CLIMB,101.91,-4.48,23.13,-0.28,7.9,91.35,0.0,0.0
2026-01-20T13:47:47.076833,CLIMB,102.34,-4.48,23.13,-0.31,7.92,91.33,0.0,0.0
2026-01-20T13:47:47.177783,CLIMB,102.8,-4.48,23.12,-0.31,7.92,91.31,0.0,0.0
2026-01-20T13:47:47.278789,CLIMB,103.27,-4.49,23.13,-0.32,7.92,91.31,0.0,0.0
2026-01-20T13:47:47.379844,CLIMB,103.7,-4.49,23.13,-0.3,7.92,91.3,0.0,0.0
2026-01-20T13:47:47.480813,CLIMB,104.13,-4.49,23.13,-0.31,7.92,91.29,0.0,0.0
