timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,total_speed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T15:21:55.204681,CLIMB,0.36,-1.33,22.09,22.13,0.25,0.32,90.19,0.0,0.0
2026-01-20T15:21:55.305343,CLIMB,0.51,-1.81,22.25,22.32,0.26,1.5,90.16,0.0,0.0
2026-01-20T15:21:55.405849,CLIMB,0.69,-2.33,22.36,22.48,0.8,2.69,90.32,0.0,0.0
2026-01-20T15:21:55.507107,CLIMB,0.91,-2.86,22.38,22.56,2.96,3.99,91.69,0.0,0.0
2026-01-20T15:21:55.607919,CLIMB,1.17,-3.45,22.36,22.63,4.69,5.23,93.36,0.0,0.0
2026-01-20T15:21:55.708377,CLIMB,1.48,-3.92,22.32,22.66,5.46,6.36,93.75,0.0,0.0
2026-01-20T15:21:55.809293,CLIMB,1.87,-4.27,22.3,22.7,5.53,7.28,93.08,0.0,0.0
2026-01-20T15:21:55.910031,CLIMB,2.26,-4.48,22.29,22.74,5.39,7.9,92.26,0.0,0.0
2026-01-20T15:21:56.011000,CLIMB,2.66,-4.62,22.35,22.82,5.23,8.3,82.83,0.0,0.0
2026-01-20T15:21:56.111692,CLIMB,3.06,-4.74,22.37,22.86,5.09,8.69,84.98,0.0,0.0
2026-01-20T15:21:56.211836,CLIMB,3.53,-4.9,22.36,22.89,4.93,9.04,87.08,0.0,0.0
2026-01-20T15:21:56.312471,CLIMB,3.98,-5.04,22.35,22.91,4.62,9.41,88.62,0.0,0.0
2026-01-20T15:21:56.413216,CLIMB,4.46,-5.15,22.36,22.95,4.18,9.66,88.25,0.0,0.0
2026-01-20T15:21:56.514383,CLIMB,4.93,-5.24,22.37,22.98,3.68,9.88,87.41,0.0,0.0
2026-01-20T15:21:56.615319,CLIMB,5.45,-5.3,22.37,22.98,3.22,10.02,86.72,0.0,0.0
2026-01-20T15:21:56.716465,CLIMB,5.95,-5.37,22.37,23.0,2.84,10.18,86.33,0.0,0.0
2026-01-20T15:21:56.817500,CLIMB,6.48,-5.43,22.39,23.04,2.36,10.3,85.17,0.0,0.0
2026-01-20T15:21:56.918314,CLIMB,6.99,-5.47,22.39,23.05,1.85,10.4,84.07,0.0,0.0
2026-01-20T15:21:57.018700,CLIMB,7.55,-5.5,22.4,23.07,1.42,10.49,83.41,0.0,0.0
2026-01-20T15:21:57.119183,CLIMB,8.07,-5.53,22.4,23.07,1.05,10.55,83.17,0.0,0.0
2026-01-20T15:21:57.219652,CLIMB,8.64,-5.56,22.42,23.1,0.62,10.62,82.55,0.0,0.0
2026-01-20T15:21:57.320547,CLIMB,9.21,-5.59,22.43,23.12,0.21,10.66,81.97,0.0,0.0
2026-01-20T15:21:57.420786,CLIMB,9.74,-5.6,22.44,23.13,-0.17,10.67,81.6,0.0,0.0
2026-01-20T15:21:57.521934,CLIMB,10.28,-5.61,22.44,23.13,-0.48,10.71,81.46,0.0,0.0
2026-01-20T15:21:57.622705,CLIMB,10.86,-5.61,22.45,23.14,-0.79,10.74,81.13,0.0,0.0
2026-01-20T15:21:57.723171,CLIMB,11.4,-5.6,22.45,23.14,-1.07,10.73,80.79,0.0,0.0
2026-01-20T15:21:57.824109,CLIMB,11.98,-5.59,22.46,23.15,-1.3,10.7,80.59,0.0,0.0
2026-01-20T15:21:57.924867,CLIMB,12.65,-5.58,22.46,23.14,-1.48,10.67,80.47,0.0,0.0
2026-01-20T15:21:58.025349,CLIMB,13.19,-5.57,22.48,23.16,-1.69,10.64,80.23,0.0,0.0
2026-01-20T15:21:58.125963,CLIMB,13.77,-5.56,22.49,23.17,-1.88,10.63,80.04,0.0,0.0
2026-01-20T15:21:58.227131,CLIMB,14.31,-5.55,22.5,23.17,-2.0,10.57,79.91,0.0,0.0
2026-01-20T15:21:58.328149,CLIMB,14.89,-5.53,22.49,23.16,-2.11,10.55,79.82,0.0,0.0
2026-01-20T15:21:58.429361,CLIMB,15.43,-5.52,22.51,23.18,-2.18,10.51,79.73,0.0,0.0
2026-01-20T15:21:58.529898,CLIMB,16.01,-5.5,22.51,23.17,-2.22,10.45,79.68,0.0,0.0
2026-01-20T15:21:58.630271,CLIMB,16.54,-5.49,22.52,23.18,-2.25,10.42,79.61,0.0,0.0
2026-01-20T15:21:58.731488,CLIMB,17.12,-5.47,22.53,23.18,-2.31,10.35,79.55,0.0,0.0
2026-01-20T15:21:58.832469,CLIMB,17.65,-5.45,22.54,23.19,-2.29,10.3,79.6,0.0,0.0
2026-01-20T15:21:58.932897,CLIMB,18.22,-5.44,22.53,23.18,-2.24,10.26,79.66,0.0,0.0
2026-01-20T15:21:59.033101,CLIMB,18.75,-5.42,22.54,23.19,-2.2,10.2,79.69,0.0,0.0
2026-01-20T15:21:59.134218,CLIMB,19.32,-5.41,22.55,23.19,-2.14,10.15,79.7,0.0,0.0
2026-01-20T15:21:59.234935,CLIMB,19.85,-5.4,22.57,23.21,-2.04,10.08,79.8,0.0,0.0
2026-01-20T15:21:59.335240,CLIMB,20.42,-5.39,22.58,23.21,-1.96,10.02,79.91,0.0,0.0
2026-01-20T15:21:59.436343,CLIMB,20.94,-5.38,22.59,23.22,-1.88,9.97,79.95,0.0,0.0
2026-01-20T15:21:59.537400,CLIMB,21.51,-5.37,22.6,23.23,-1.8,9.93,79.94,0.0,0.0
2026-01-20T15:21:59.638549,CLIMB,22.03,-5.36,22.62,23.24,-1.67,9.86,80.07,0.0,0.0
2026-01-20T15:21:59.739619,CLIMB,22.6,-5.34,22.63,23.25,-1.53,9.82,80.2,0.0,0.0
2026-01-20T15:21:59.840731,CLIMB,23.12,-5.33,22.64,23.26,-1.45,9.79,80.22,0.0,0.0
2026-01-20T15:21:59.941697,CLIMB,23.68,-5.31,22.66,23.27,-1.37,9.71,80.22,0.0,0.0
2026-01-20T15:22:00.042017,CLIMB,24.2,-5.3,22.68,23.29,-1.26,9.66,80.28,0.0,0.0
2026-01-20T15:22:00.142223,CLIMB,24.76,-5.28,22.69,23.29,-1.13,9.61,80.39,0.0,0.0
2026-01-20T15:22:00.243290,CLIMB,25.27,-5.27,22.71,23.31,-1.03,9.57,80.42,0.0,0.0
2026-01-20T15:22:00.344014,CLIMB,25.83,-5.26,22.72,23.32,-0.99,9.52,80.4,0.0,0.0
2026-01-20T15:22:00.445048,CLIMB,26.34,-5.24,22.74,23.33,-0.91,9.46,80.43,0.0,0.0
2026-01-20T15:22:00.545852,CLIMB,26.98,-5.22,22.76,23.36,-0.82,9.42,80.49,0.0,0.0
2026-01-20T15:22:00.646915,CLIMB,27.53,-5.21,22.77,23.36,-0.74,9.38,80.53,0.0,0.0
2026-01-20T15:22:00.748025,CLIMB,28.04,-5.2,22.79,23.38,-0.74,9.32,80.49,0.0,0.0
2026-01-20T15:22:00.848317,CLIMB,28.59,-5.18,22.8,23.39,-0.7,9.27,80.43,0.0,0.0
2026-01-20T15:22:00.949164,CLIMB,29.09,-5.17,22.82,23.4,-0.65,9.22,80.36,0.0,0.0
2026-01-20T15:22:01.050302,CLIMB,29.64,-5.16,22.83,23.41,-0.62,9.19,80.3,0.0,0.0
2026-01-20T15:22:01.151291,CLIMB,30.14,-5.15,22.85,23.43,-0.58,9.14,80.25,0.0,0.0
2026-01-20T15:22:01.251633,CLIMB,30.68,-5.13,22.86,23.43,-0.58,9.09,80.17,0.0,0.0
2026-01-20T15:22:01.351895,CLIMB,31.18,-5.12,22.88,23.45,-0.57,9.06,80.11,0.0,0.0
2026-01-20T15:22:01.452379,CLIMB,31.72,-5.11,22.89,23.46,-0.55,9.02,80.08,0.0,0.0
2026-01-20T15:22:01.553256,CLIMB,32.22,-5.09,22.9,23.46,-0.52,9.0,80.05,0.0,0.0
2026-01-20T15:22:01.654050,CLIMB,32.76,-5.08,22.91,23.47,-0.53,8.97,79.95,0.0,0.0
2026-01-20T15:22:01.754473,CLIMB,33.25,-5.07,22.92,23.48,-0.54,8.9,79.87,0.0,0.0
2026-01-20T15:22:01.854865,CLIMB,33.78,-5.06,22.94,23.49,-0.52,8.89,79.81,0.0,0.0
2026-01-20T15:22:01.955211,CLIMB,34.28,-5.04,22.95,23.5,-0.54,8.87,79.76,0.0,0.0
2026-01-20T15:22:02.056418,CLIMB,34.81,-5.03,22.96,23.51,-0.57,8.82,79.67,0.0,0.0
2026-01-20T15:22:02.157615,CLIMB,35.29,-5.02,22.97,23.51,-0.57,8.8,79.59,0.0,0.0
2026-01-20T15:22:02.258199,CLIMB,35.82,-5.01,22.98,23.52,-0.54,8.77,79.58,0.0,0.0
2026-01-20T15:22:02.359456,CLIMB,36.31,-5.0,23.0,23.54,-0.53,8.71,79.53,0.0,0.0
2026-01-20T15:22:02.460467,CLIMB,36.83,-4.99,23.0,23.54,-0.56,8.67,79.39,0.0,0.0
2026-01-20T15:22:02.561626,CLIMB,37.32,-4.99,23.01,23.55,-0.59,8.65,79.33,0.0,0.0
2026-01-20T15:22:02.662583,CLIMB,37.84,-4.98,23.02,23.55,-0.55,8.61,79.31,0.0,0.0
2026-01-20T15:22:02.763181,CLIMB,38.33,-4.97,23.03,23.56,-0.58,8.6,79.27,0.0,0.0
2026-01-20T15:22:02.863544,CLIMB,38.85,-4.97,23.04,23.57,-0.6,8.57,79.17,0.0,0.0
2026-01-20T15:22:02.964518,CLIMB,39.33,-4.96,23.04,23.57,-0.61,8.57,79.09,0.0,0.0
2026-01-20T15:22:03.064871,CLIMB,39.85,-4.95,23.05,23.58,-0.59,8.54,79.09,0.0,0.0
2026-01-20T15:22:03.165939,CLIMB,40.33,-4.94,23.06,23.58,-0.61,8.51,79.06,0.0,0.0
2026-01-20T15:22:03.267233,CLIMB,40.85,-4.94,23.07,23.59,-0.62,8.48,79.0,0.0,0.0
2026-01-20T15:22:03.367776,CLIMB,41.45,-4.94,23.07,23.59,-0.64,8.47,78.94,0.0,0.0
2026-01-20T15:22:03.468891,CLIMB,41.93,-4.93,23.08,23.6,-0.64,8.44,78.94,0.0,0.0
2026-01-20T15:22:03.569394,CLIMB,42.45,-4.93,23.09,23.61,-0.64,8.42,78.94,0.0,0.0
2026-01-20T15:22:03.670363,CLIMB,42.93,-4.93,23.09,23.61,-0.65,8.4,78.86,0.0,0.0
2026-01-20T15:22:03.770758,CLIMB,43.45,-4.92,23.1,23.62,-0.64,8.39,78.79,0.0,0.0
2026-01-20T15:22:03.871329,CLIMB,43.92,-4.92,23.1,23.62,-0.63,8.37,78.79,0.0,0.0
2026-01-20T15:22:03.972189,CLIMB,44.44,-4.91,23.11,23.63,-0.64,8.37,78.74,0.0,0.0
2026-01-20T15:22:04.073270,CLIMB,44.91,-4.9,23.11,23.62,-0.65,8.36,78.64,0.0,0.0
2026-01-20T15:22:04.173534,CLIMB,45.43,-4.9,23.12,23.63,-0.67,8.33,78.53,0.0,0.0
2026-01-20T15:22:04.274553,CLIMB,45.9,-4.89,23.12,23.63,-0.67,8.31,78.49,0.0,0.0
2026-01-20T15:22:04.375160,CLIMB,46.41,-4.89,23.13,23.64,-0.66,8.3,78.47,0.0,0.0
2026-01-20T15:22:04.476039,CLIMB,46.89,-4.89,23.13,23.64,-0.68,8.3,78.38,0.0,0.0
2026-01-20T15:22:04.577097,CLIMB,47.4,-4.89,23.13,23.64,-0.68,8.29,78.34,0.0,0.0
2026-01-20T15:22:04.677909,CLIMB,47.88,-4.88,23.14,23.65,-0.67,8.27,78.33,0.0,0.0
2026-01-20T15:22:04.778162,CLIMB,48.39,-4.87,23.15,23.66,-0.67,8.28,78.3,0.0,0.0
2026-01-20T15:22:04.878945,CLIMB,48.9,-4.86,23.15,23.65,-0.67,8.25,78.23,0.0,0.0
2026-01-20T15:22:04.980066,CLIMB,49.37,-4.86,23.16,23.66,-0.69,8.22,78.17,0.0,0.0
2026-01-20T15:22:05.080953,CLIMB,49.84,-4.86,23.16,23.66,-0.69,8.21,78.16,0.0,0.0
2026-01-20T15:22:05.181979,CLIMB,50.34,-4.85,23.16,23.66,-0.65,8.23,78.16,0.0,0.0
2026-01-20T15:22:05.282352,CLIMB,50.81,-4.84,23.16,23.66,-0.65,8.21,78.09,0.0,0.0
2026-01-20T15:22:05.382984,CLIMB,51.32,-4.84,23.17,23.67,-0.63,8.19,78.05,0.0,0.0
2026-01-20T15:22:05.484035,CLIMB,51.79,-4.84,23.17,23.67,-0.63,8.17,78.04,0.0,0.0
2026-01-20T15:22:05.584481,CLIMB,52.29,-4.83,23.17,23.67,-0.61,8.17,78.01,0.0,0.0
2026-01-20T15:22:05.685236,CLIMB,52.76,-4.83,23.17,23.67,-0.62,8.17,77.93,0.0,0.0
2026-01-20T15:22:05.785443,CLIMB,53.27,-4.83,23.18,23.68,-0.59,8.16,77.9,0.0,0.0
2026-01-20T15:22:05.886227,CLIMB,53.73,-4.82,23.18,23.67,-0.56,8.15,77.89,0.0,0.0
2026-01-20T15:22:05.987163,CLIMB,54.24,-4.81,23.19,23.68,-0.54,8.14,77.84,0.0,0.0
2026-01-20T15:22:06.087397,CLIMB,54.7,-4.81,23.19,23.68,-0.53,8.14,77.76,0.0,0.0
2026-01-20T15:22:06.187968,CLIMB,55.21,-4.81,23.19,23.68,-0.51,8.13,77.7,0.0,0.0
2026-01-20T15:22:06.288910,CLIMB,55.79,-4.79,23.2,23.69,-0.49,8.12,77.71,0.0,0.0
2026-01-20T15:22:06.389032,CLIMB,56.25,-4.79,23.2,23.69,-0.48,8.11,77.71,0.0,0.0
2026-01-20T15:22:06.490182,CLIMB,56.75,-4.79,23.2,23.69,-0.48,8.12,77.67,0.0,0.0
2026-01-20T15:22:06.591096,CLIMB,57.21,-4.77,23.21,23.69,-0.47,8.12,77.67,0.0,0.0
2026-01-20T15:22:06.692117,CLIMB,57.71,-4.76,23.22,23.7,-0.45,8.11,77.7,0.0,0.0
2026-01-20T15:22:06.793094,CLIMB,58.17,-4.76,23.22,23.7,-0.42,8.11,77.73,0.0,0.0
2026-01-20T15:22:06.893489,CLIMB,58.67,-4.75,23.21,23.69,-0.43,8.09,77.7,0.0,0.0
2026-01-20T15:22:06.994075,CLIMB,59.13,-4.75,23.22,23.7,-0.42,8.07,77.71,0.0,0.0
2026-01-20T15:22:07.095151,CLIMB,59.63,-4.76,23.22,23.7,-0.4,8.07,77.7,0.0,0.0
2026-01-20T15:22:07.196299,CLIMB,60.09,-4.76,23.21,23.69,-0.37,8.07,77.71,0.0,0.0
2026-01-20T15:22:07.297075,CLIMB,60.58,-4.75,23.22,23.7,-0.36,8.08,77.73,0.0,0.0
2026-01-20T15:22:07.397475,CLIMB,61.04,-4.75,23.22,23.7,-0.35,8.05,77.73,0.0,0.0
2026-01-20T15:22:07.498542,CLIMB,61.54,-4.74,23.22,23.7,-0.33,8.05,77.74,0.0,0.0
2026-01-20T15:22:07.599674,CLIMB,62.0,-4.74,23.22,23.7,-0.31,8.05,77.78,0.0,0.0
2026-01-20T15:22:07.700627,CLIMB,62.49,-4.74,23.22,23.7,-0.29,8.06,77.83,0.0,0.0
2026-01-20T15:22:07.801652,CLIMB,62.95,-4.74,23.23,23.71,-0.27,8.07,77.84,0.0,0.0
2026-01-20T15:22:07.902078,CLIMB,63.45,-4.73,23.23,23.71,-0.24,8.05,77.84,0.0,0.0
2026-01-20T15:22:08.002612,CLIMB,63.9,-4.73,23.23,23.71,-0.24,8.03,77.86,0.0,0.0
2026-01-20T15:22:08.103427,CLIMB,64.4,-4.73,23.23,23.71,-0.22,8.03,77.9,0.0,0.0
2026-01-20T15:22:08.204229,CLIMB,64.85,-4.73,23.23,23.71,-0.2,8.01,77.93,0.0,0.0
2026-01-20T15:22:08.305242,CLIMB,65.35,-4.73,23.23,23.71,-0.18,8.01,77.97,0.0,0.0
2026-01-20T15:22:08.405808,CLIMB,65.81,-4.74,23.23,23.71,-0.15,8.02,78.04,0.0,0.0
2026-01-20T15:22:08.506624,CLIMB,66.3,-4.73,23.23,23.71,-0.14,8.03,78.1,0.0,0.0
2026-01-20T15:22:08.606889,CLIMB,66.76,-4.73,23.23,23.71,-0.11,8.02,78.19,0.0,0.0
2026-01-20T15:22:08.707126,CLIMB,67.25,-4.73,23.24,23.72,-0.06,8.01,78.21,0.0,0.0
2026-01-20T15:22:08.808214,CLIMB,67.71,-4.73,23.23,23.71,-0.04,8.0,78.27,0.0,0.0
2026-01-20T15:22:08.909405,CLIMB,68.2,-4.73,23.23,23.71,-0.04,8.02,78.34,0.0,0.0
2026-01-20T15:22:09.010728,CLIMB,68.65,-4.72,23.24,23.72,-0.02,8.02,78.44,0.0,0.0
2026-01-20T15:22:09.111310,CLIMB,69.22,-4.72,23.25,23.73,0.01,8.0,78.5,0.0,0.0
2026-01-20T15:22:09.212467,CLIMB,69.72,-4.72,23.24,23.72,0.02,8.02,78.6,0.0,0.0
2026-01-20T15:22:09.313121,CLIMB,70.17,-4.7,23.24,23.71,0.03,8.01,78.71,0.0,0.0
2026-01-20T15:22:09.413631,CLIMB,70.66,-4.7,23.25,23.72,0.05,7.99,78.84,0.0,0.0
2026-01-20T15:22:09.514762,CLIMB,71.11,-4.69,23.25,23.72,0.06,8.0,78.9,0.0,0.0
2026-01-20T15:22:09.615775,CLIMB,71.6,-4.68,23.25,23.72,0.08,8.01,79.03,0.0,0.0
2026-01-20T15:22:09.716329,CLIMB,72.06,-4.68,23.24,23.71,0.11,8.0,79.18,0.0,0.0
2026-01-20T15:22:09.817303,CLIMB,72.54,-4.67,23.25,23.72,0.13,8.02,79.3,0.0,0.0
2026-01-20T15:22:09.918431,CLIMB,72.99,-4.66,23.25,23.72,0.1,8.01,79.34,0.0,0.0
2026-01-20T15:22:10.019319,CLIMB,73.48,-4.65,23.26,23.72,0.13,8.0,79.49,0.0,0.0
2026-01-20T15:22:10.120019,CLIMB,73.93,-4.65,23.26,23.72,0.16,7.99,79.66,0.0,0.0
2026-01-20T15:22:10.220460,CLIMB,74.41,-4.65,23.26,23.72,0.16,8.01,79.8,0.0,0.0
2026-01-20T15:22:10.321305,CLIMB,74.86,-4.64,23.26,23.71,0.15,7.99,79.81,0.0,0.0
2026-01-20T15:22:10.422019,CLIMB,75.35,-4.63,23.26,23.71,0.16,8.0,79.95,0.0,0.0
2026-01-20T15:22:10.522383,CLIMB,75.79,-4.63,23.26,23.71,0.17,8.0,80.14,0.0,0.0
2026-01-20T15:22:10.623463,CLIMB,76.28,-4.62,23.26,23.71,0.17,8.01,80.29,0.0,0.0
2026-01-20T15:22:10.724325,CLIMB,76.72,-4.61,23.26,23.71,0.13,8.0,80.35,0.0,0.0
2026-01-20T15:22:10.824598,CLIMB,77.2,-4.6,23.26,23.71,0.14,7.98,80.49,0.0,0.0
2026-01-20T15:22:10.925144,CLIMB,77.65,-4.59,23.25,23.7,0.15,8.0,80.66,0.0,0.0
2026-01-20T15:22:11.025666,CLIMB,78.13,-4.58,23.26,23.71,0.13,7.99,80.76,0.0,0.0
2026-01-20T15:22:11.126456,CLIMB,78.57,-4.58,23.26,23.71,0.09,7.97,80.82,0.0,0.0
2026-01-20T15:22:11.227318,CLIMB,79.05,-4.57,23.25,23.7,0.09,7.96,80.98,0.0,0.0
2026-01-20T15:22:11.327540,CLIMB,79.49,-4.57,23.24,23.69,0.08,7.99,81.16,0.0,0.0
2026-01-20T15:22:11.428274,CLIMB,79.97,-4.56,23.25,23.69,0.05,7.97,81.26,0.0,0.0
2026-01-20T15:22:11.529028,CLIMB,80.41,-4.56,23.25,23.69,0.02,7.98,81.29,0.0,0.0
2026-01-20T15:22:11.629413,CLIMB,80.89,-4.55,23.24,23.68,0.01,7.96,81.43,0.0,0.0
2026-01-20T15:22:11.730335,CLIMB,81.33,-4.55,23.24,23.68,-0.02,7.96,81.58,0.0,0.0
2026-01-20T15:22:11.830562,CLIMB,81.8,-4.54,23.23,23.67,-0.07,7.96,81.68,0.0,0.0
2026-01-20T15:22:11.931087,CLIMB,82.24,-4.54,23.23,23.67,-0.11,7.95,81.71,0.0,0.0
2026-01-20T15:22:12.031803,CLIMB,82.79,-4.54,23.22,23.66,-0.14,7.94,81.77,0.0,0.0
2026-01-20T15:22:12.132025,CLIMB,83.27,-4.53,23.22,23.66,-0.2,7.94,81.86,0.0,0.0
2026-01-20T15:22:12.232954,CLIMB,83.7,-4.54,23.21,23.65,-0.24,7.94,81.93,0.0,0.0
2026-01-20T15:22:12.333283,CLIMB,84.18,-4.53,23.21,23.65,-0.31,7.95,81.94,0.0,0.0
2026-01-20T15:22:12.434300,CLIMB,84.61,-4.52,23.2,23.64,-0.34,7.94,82.02,0.0,0.0
2026-01-20T15:22:12.534731,CLIMB,85.09,-4.52,23.2,23.64,-0.36,7.95,82.14,0.0,0.0
2026-01-20T15:22:12.635306,CLIMB,85.53,-4.52,23.19,23.63,-0.4,7.96,82.2,0.0,0.0
2026-01-20T15:22:12.736230,CLIMB,86.0,-4.51,23.19,23.63,-0.44,7.94,82.21,0.0,0.0
2026-01-20T15:22:12.836403,CLIMB,86.43,-4.51,23.19,23.63,-0.47,7.94,82.25,0.0,0.0
2026-01-20T15:22:12.937616,CLIMB,86.91,-4.5,23.18,23.62,-0.48,7.97,82.27,0.0,0.0
2026-01-20T15:22:13.037855,CLIMB,87.38,-4.49,23.18,23.62,-0.53,7.95,82.27,0.0,0.0
2026-01-20T15:22:13.138153,CLIMB,87.81,-4.49,23.17,23.61,-0.6,7.94,82.26,0.0,0.0
2026-01-20T15:22:13.239170,CLIMB,88.24,-4.48,23.17,23.6,-0.67,7.93,82.25,0.0,0.0
2026-01-20T15:22:13.340151,CLIMB,88.71,-4.48,23.16,23.59,-0.71,7.93,82.27,0.0,0.0
2026-01-20T15:22:13.441007,CLIMB,89.14,-4.48,23.16,23.59,-0.75,7.91,82.25,0.0,0.0
2026-01-20T15:22:13.541308,CLIMB,89.61,-4.49,23.15,23.58,-0.79,7.91,82.25,0.0,0.0
2026-01-20T15:22:13.642444,CLIMB,90.05,-4.49,23.15,23.58,-0.85,7.9,82.21,0.0,0.0
2026-01-20T15:22:13.743210,CLIMB,90.51,-4.49,23.14,23.57,-0.89,7.9,82.19,0.0,0.0
2026-01-20T15:22:13.843462,CLIMB,90.95,-4.49,23.14,23.57,-0.94,7.92,82.18,0.0,0.0
2026-01-20T15:22:13.943680,CLIMB,91.41,-4.5,23.13,23.57,-0.97,7.91,82.15,0.0,0.0
2026-01-20T15:22:14.044631,CLIMB,91.85,-4.5,23.13,23.57,-1.02,7.9,82.09,0.0,0.0
2026-01-20T15:22:14.145073,CLIMB,92.32,-4.5,23.12,23.56,-1.05,7.89,82.08,0.0,0.0
2026-01-20T15:22:14.245904,CLIMB,92.75,-4.51,23.11,23.55,-1.11,7.88,82.02,0.0,0.0
2026-01-20T15:22:14.346968,CLIMB,93.22,-4.51,23.11,23.55,-1.09,7.89,81.99,0.0,0.0
2026-01-20T15:22:14.448014,CLIMB,93.65,-4.52,23.11,23.55,-1.14,7.9,81.9,0.0,0.0
2026-01-20T15:22:14.549088,CLIMB,94.12,-4.53,23.11,23.55,-1.17,7.91,81.87,0.0,0.0
2026-01-20T15:22:14.650248,CLIMB,94.56,-4.52,23.11,23.55,-1.19,7.92,81.83,0.0,0.0
2026-01-20T15:22:14.751212,CLIMB,95.03,-4.52,23.11,23.55,-1.2,7.93,81.81,0.0,0.0
2026-01-20T15:22:14.851698,CLIMB,95.47,-4.51,23.11,23.54,-1.22,7.93,81.76,0.0,0.0
2026-01-20T15:22:14.952992,CLIMB,95.94,-4.52,23.1,23.54,-1.22,7.91,81.72,0.0,0.0
2026-01-20T15:22:15.053626,CLIMB,96.37,-4.52,23.1,23.54,-1.23,7.93,81.69,0.0,0.0
2026-01-20T15:22:15.154081,CLIMB,96.92,-4.52,23.1,23.54,-1.23,7.94,81.65,0.0,0.0
2026-01-20T15:22:15.254427,CLIMB,97.39,-4.52,23.1,23.54,-1.23,7.94,81.62,0.0,0.0
2026-01-20T15:22:15.355637,CLIMB,97.82,-4.51,23.1,23.53,-1.23,7.95,81.57,0.0,0.0
2026-01-20T15:22:15.456799,CLIMB,98.29,-4.5,23.09,23.52,-1.24,7.93,81.53,0.0,0.0
2026-01-20T15:22:15.557303,CLIMB,98.73,-4.5,23.09,23.52,-1.24,7.93,81.51,0.0,0.0
