timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg
2026-01-23T02:08:08.431346,MC_CLIMB,29.27,-9.52,0.12,-0.04,0.38,0.75
2026-01-23T02:08:08.532772,MC_CLIMB,30.5,-9.54,0.11,-0.08,0.35,0.75
2026-01-23T02:08:08.633473,MC_CLIMB,31.41,-9.56,0.1,-0.07,0.31,0.74
2026-01-23T02:08:08.734609,MC_CLIMB,32.33,-9.58,0.09,-0.06,0.29,0.72
2026-01-23T02:08:08.835964,MC_CLIMB,33.32,-9.59,0.08,-0.05,0.26,0.72
2026-01-23T02:08:08.936898,MC_CLIMB,34.25,-9.61,0.08,-0.07,0.24,0.76
2026-01-23T02:08:09.037689,MC_CLIMB,35.24,-9.62,0.07,-0.05,0.25,0.72
2026-01-23T02:08:09.138717,MC_CLIMB,36.17,-9.63,0.06,-0.05,0.21,0.69
2026-01-23T02:08:09.239878,MC_CLIMB,37.17,-9.65,0.05,-0.03,0.21,0.66
2026-01-23T02:08:09.341189,MC_CLIMB,38.1,-9.66,0.04,0.01,0.2,0.66
2026-01-23T02:08:09.443018,MC_CLIMB,39.1,-9.67,0.04,-0.01,0.19,0.67
2026-01-23T02:08:09.544498,MC_CLIMB,40.03,-9.69,0.03,0.0,0.16,0.68
2026-01-23T02:08:09.646959,MC_CLIMB,41.04,-9.7,0.03,-0.01,0.14,0.68
2026-01-23T02:08:09.748023,MC_CLIMB,41.98,-9.71,0.03,-0.03,0.15,0.66
2026-01-23T02:08:09.848972,MC_CLIMB,42.99,-9.72,0.02,-0.02,0.13,0.6
2026-01-23T02:08:09.950014,MC_CLIMB,43.92,-9.73,0.02,-0.02,0.13,0.56
2026-01-23T02:08:10.051160,MC_CLIMB,44.94,-9.74,0.02,0.03,0.11,0.56
2026-01-23T02:08:10.152126,MC_CLIMB,45.87,-9.75,0.01,0.05,0.12,0.57
2026-01-23T02:08:10.253096,MC_CLIMB,47.12,-9.74,0.01,0.09,0.12,0.53
2026-01-23T02:08:10.354255,MC_CLIMB,48.06,-9.75,0.01,0.07,0.09,0.49
2026-01-23T02:08:10.455105,MC_CLIMB,49.08,-9.76,0.01,0.06,0.1,0.47
2026-01-23T02:08:10.556627,MC_CLIMB,50.02,-9.76,0.01,0.05,0.12,0.47
2026-01-23T02:08:10.658360,MC_CLIMB,50.96,-9.77,0.01,0.06,0.07,0.48
2026-01-23T02:08:10.760100,MC_CLIMB,51.98,-9.77,0.01,0.06,0.06,0.45
2026-01-23T02:08:10.861626,MC_CLIMB,52.92,-9.77,0.01,0.07,0.09,0.43
2026-01-23T02:08:10.962800,MC_CLIMB,53.94,-9.77,0.01,0.07,0.06,0.42
2026-01-23T02:08:11.064119,MC_CLIMB,54.88,-9.78,0.01,0.08,0.04,0.4
2026-01-23T02:08:11.165728,MC_CLIMB,55.9,-9.78,0.01,0.07,0.04,0.37
2026-01-23T02:08:11.268449,MC_CLIMB,56.85,-9.79,0.01,0.11,0.03,0.36
2026-01-23T02:08:11.369387,MC_CLIMB,57.87,-9.79,0.01,0.13,0.03,0.38
2026-01-23T02:08:11.469977,MC_CLIMB,58.81,-9.79,0.01,0.11,0.05,0.39
2026-01-23T02:08:11.571498,MC_CLIMB,59.83,-9.79,0.01,0.11,0.01,0.39
2026-01-23T02:08:11.672443,MC_CLIMB,60.78,-9.79,0.01,0.09,0.03,0.41
2026-01-23T02:08:11.773514,MC_CLIMB,61.8,-9.8,0.01,0.13,0.02,0.39
2026-01-23T02:08:11.875120,MC_CLIMB,62.98,-9.8,0.01,0.14,0.01,0.36
2026-01-23T02:08:11.976613,MC_CLIMB,63.92,-9.8,0.02,0.16,0.03,0.31
2026-01-23T02:08:12.077253,MC_CLIMB,64.95,-9.81,0.03,0.17,0.02,0.3
2026-01-23T02:08:12.178277,MC_CLIMB,65.89,-9.81,0.02,0.19,0.02,0.3
2026-01-23T02:08:12.279109,MC_CLIMB,66.92,-9.8,0.01,0.19,0.03,0.26
2026-01-23T02:08:12.380272,MC_CLIMB,67.86,-9.81,0.02,0.15,0.01,0.22
2026-01-23T02:08:12.481175,MC_CLIMB,68.89,-9.81,0.02,0.12,0.01,0.2
2026-01-23T02:08:12.582185,MC_CLIMB,69.83,-9.81,0.02,0.14,0.0,0.24
2026-01-23T02:08:12.683421,MC_CLIMB,70.86,-9.81,0.02,0.1,0.0,0.25
2026-01-23T02:08:12.784860,MC_CLIMB,71.8,-9.81,0.03,0.1,-0.01,0.26
2026-01-23T02:08:12.885542,MC_CLIMB,72.83,-9.81,0.03,0.07,-0.02,0.25
2026-01-23T02:08:12.987657,MC_CLIMB,73.77,-9.81,0.03,0.1,-0.01,0.23
2026-01-23T02:08:13.089117,MC_CLIMB,74.8,-9.82,0.03,0.14,0.0,0.19
2026-01-23T02:08:13.189920,MC_CLIMB,75.82,-9.82,0.03,0.14,-0.01,0.17
2026-01-23T02:08:13.291580,MC_CLIMB,76.77,-9.81,0.03,0.16,-0.01,0.19
2026-01-23T02:08:13.392771,MC_CLIMB,77.79,-9.81,0.03,0.16,-0.04,0.22
2026-01-23T02:08:13.493805,MC_CLIMB,78.98,-9.81,0.03,0.12,0.02,0.2
2026-01-23T02:08:13.594814,MC_CLIMB,79.92,-9.82,0.03,0.13,-0.02,0.19
2026-01-23T02:08:13.695648,MC_CLIMB,80.87,-9.82,0.03,0.15,-0.03,0.18
2026-01-23T02:08:13.797250,MC_CLIMB,81.89,-9.82,0.03,0.15,0.01,0.19
2026-01-23T02:08:13.898529,MC_CLIMB,82.84,-9.82,0.03,0.18,-0.01,0.14
2026-01-23T02:08:13.999473,MC_CLIMB,83.86,-9.81,0.03,0.17,0.03,0.13
2026-01-23T02:08:14.100546,MC_CLIMB,84.8,-9.81,0.03,0.16,0.01,0.15
2026-01-23T02:08:14.201505,MC_CLIMB,85.83,-9.82,0.03,0.17,-0.02,0.14
2026-01-23T02:08:14.302783,MC_CLIMB,86.85,-9.82,0.03,0.19,0.01,0.15
2026-01-23T02:08:14.403564,MC_CLIMB,87.8,-9.82,0.03,0.19,-0.0,0.16
2026-01-23T02:08:14.504303,MC_CLIMB,88.74,-9.82,0.03,0.2,-0.03,0.15
2026-01-23T02:08:14.605880,MC_CLIMB,89.77,-9.83,0.03,0.2,-0.0,0.17
2026-01-23T02:08:14.707529,MC_CLIMB,90.72,-9.83,0.03,0.18,0.02,0.15
2026-01-23T02:08:14.808520,MC_CLIMB,91.75,-9.83,0.03,0.2,-0.01,0.13
2026-01-23T02:08:14.909612,MC_CLIMB,92.7,-9.83,0.02,0.19,-0.0,0.11
2026-01-23T02:08:15.010906,MC_CLIMB,93.72,-9.83,0.02,0.16,0.0,0.1
2026-01-23T02:08:15.111793,MC_CLIMB,94.67,-9.84,0.02,0.16,-0.01,0.11
2026-01-23T02:08:15.213426,MC_CLIMB,95.7,-9.84,0.02,0.13,-0.01,0.06
2026-01-23T02:08:15.314719,MC_CLIMB,96.88,-9.84,0.02,0.17,-0.01,0.05
2026-01-23T02:08:15.415742,MC_CLIMB,97.83,-9.84,0.02,0.15,0.01,0.05
2026-01-23T02:08:15.516869,MC_CLIMB,98.86,-9.84,0.02,0.14,0.01,0.07
2026-01-23T02:08:15.618045,MC_CLIMB,99.8,-9.84,0.02,0.11,-0.02,0.09
2026-01-23T02:08:15.719513,MC_CLIMB,100.83,-9.84,0.02,0.09,-0.01,0.09
2026-01-23T02:08:15.820373,MC_CLIMB,101.78,-9.84,0.02,0.11,-0.02,0.09
2026-01-23T02:08:15.921678,MC_CLIMB,102.8,-9.84,0.02,0.11,-0.03,0.07
2026-01-23T02:08:16.022662,MC_CLIMB,103.75,-9.84,0.02,0.11,-0.02,0.07
2026-01-23T02:08:16.123423,MC_CLIMB,104.78,-9.84,0.02,0.13,-0.0,0.05
2026-01-23T02:08:16.224489,MC_CLIMB,105.73,-9.84,0.02,0.14,-0.0,0.04
2026-01-23T02:08:16.325451,MC_CLIMB,106.75,-9.84,0.01,0.17,0.0,0.05
2026-01-23T02:08:16.426654,MC_CLIMB,107.7,-9.84,0.02,0.18,0.01,0.05
2026-01-23T02:08:16.528475,MC_CLIMB,108.73,-9.84,0.02,0.18,0.0,0.04
2026-01-23T02:08:16.629383,MC_CLIMB,109.68,-9.84,0.02,0.12,-0.03,0.06
2026-01-23T02:08:16.730095,MC_CLIMB,110.7,-9.84,0.02,0.15,-0.01,0.06
2026-01-23T02:08:16.831370,MC_CLIMB,111.65,-9.84,0.02,0.17,-0.01,0.07
2026-01-23T02:08:16.932104,MC_CLIMB,112.68,-9.85,0.02,0.14,-0.04,0.07
2026-01-23T02:08:17.033283,MC_CLIMB,113.63,-9.84,0.02,0.12,-0.03,0.08
2026-01-23T02:08:17.134033,MC_CLIMB,114.65,-9.84,0.02,0.14,-0.0,0.1
2026-01-23T02:08:17.234880,MC_CLIMB,115.84,-9.83,0.02,0.1,-0.02,0.07
2026-01-23T02:08:17.336253,MC_CLIMB,116.86,-9.83,0.02,0.12,0.0,0.02
2026-01-23T02:08:17.437118,MC_CLIMB,117.81,-9.83,0.01,0.12,0.0,0.02
2026-01-23T02:08:17.538428,MC_CLIMB,118.75,-9.82,0.01,0.13,0.01,0.06
2026-01-23T02:08:17.639617,MC_CLIMB,119.78,-9.83,0.02,0.09,0.01,0.07
2026-01-23T02:08:17.740838,MC_CLIMB,120.72,-9.83,0.02,0.08,-0.02,0.1
2026-01-23T02:08:17.842097,MC_CLIMB,121.75,-9.83,0.02,0.08,-0.03,0.1
2026-01-23T02:08:17.942719,MC_CLIMB,122.69,-9.83,0.02,0.14,-0.01,0.07
2026-01-23T02:08:18.043515,MC_CLIMB,123.72,-9.83,0.02,0.12,-0.05,0.03
2026-01-23T02:08:18.144534,MC_CLIMB,124.67,-9.83,0.02,0.09,-0.04,0.02
2026-01-23T02:08:18.245542,MC_CLIMB,125.69,-9.83,0.02,0.1,-0.01,0.04
2026-01-23T02:08:18.346855,MC_CLIMB,126.64,-9.84,0.02,0.13,-0.0,0.06
2026-01-23T02:08:18.448923,MC_CLIMB,127.67,-9.84,0.02,0.1,0.0,0.06
2026-01-23T02:08:18.550320,MC_CLIMB,128.61,-9.84,0.02,0.08,-0.02,0.08
2026-01-23T02:08:18.650817,MC_CLIMB,129.64,-9.84,0.02,0.06,-0.02,0.05
2026-01-23T02:08:18.751907,MC_CLIMB,130.59,-9.85,0.02,0.11,-0.03,0.04
2026-01-23T02:08:18.852976,MC_CLIMB,131.61,-9.85,0.02,0.12,-0.0,0.04
2026-01-23T02:08:18.954302,MC_CLIMB,132.56,-9.84,0.02,0.09,-0.0,0.04
2026-01-23T02:08:19.055179,MC_CLIMB,133.74,-9.85,0.02,0.09,0.02,0.04
2026-01-23T02:08:19.156828,MC_CLIMB,134.77,-9.85,0.01,0.09,-0.0,0.02
2026-01-23T02:08:19.257772,MC_CLIMB,135.72,-9.85,0.01,0.06,0.02,0.01
2026-01-23T02:08:19.358551,MC_CLIMB,136.74,-9.85,0.01,0.09,0.02,0.02
2026-01-23T02:08:19.459424,MC_CLIMB,137.76,-9.85,0.01,0.1,0.0,0.03
2026-01-23T02:08:19.560280,MC_CLIMB,138.71,-9.84,0.01,0.09,0.03,0.01
2026-01-23T02:08:19.661551,MC_CLIMB,139.74,-9.84,0.01,0.12,0.04,0.01
2026-01-23T02:08:19.762941,MC_CLIMB,140.68,-9.84,0.01,0.1,0.0,-0.01
2026-01-23T02:08:19.863736,MC_CLIMB,141.62,-9.83,0.0,0.1,0.03,0.01
2026-01-23T02:08:19.965125,MC_CLIMB,142.65,-9.83,0.01,0.1,-0.01,0.0
2026-01-23T02:08:20.065893,MC_CLIMB,143.67,-9.83,0.01,0.08,0.01,0.01
2026-01-23T02:08:20.167449,MC_CLIMB,144.62,-9.84,0.01,0.06,-0.02,-0.01
2026-01-23T02:08:20.269768,MC_CLIMB,145.56,-9.84,0.01,0.07,-0.04,-0.03
2026-01-23T02:08:20.370516,MC_CLIMB,146.59,-9.83,0.01,0.1,-0.02,-0.04
2026-01-23T02:08:20.471370,MC_CLIMB,147.53,-9.84,0.01,0.14,-0.03,-0.05
2026-01-23T02:08:20.572192,MC_CLIMB,148.56,-9.83,0.01,0.09,-0.0,-0.03
2026-01-23T02:08:20.673605,MC_CLIMB,149.5,-9.83,0.01,0.09,-0.03,-0.02
2026-01-23T02:08:20.774519,MC_CLIMB,150.53,-9.83,0.01,0.08,0.01,-0.04
2026-01-23T02:08:20.875447,MC_CLIMB,151.47,-9.83,0.0,0.1,-0.0,-0.07
2026-01-23T02:08:20.976413,MC_CLIMB,152.65,-9.82,0.0,0.05,-0.02,-0.08
2026-01-23T02:08:21.077693,MC_CLIMB,153.67,-9.82,0.01,0.09,0.02,-0.09
2026-01-23T02:08:21.179007,MC_CLIMB,154.62,-9.81,0.0,0.07,0.01,-0.09
2026-01-23T02:08:21.279962,MC_CLIMB,155.64,-9.82,0.0,0.09,-0.02,-0.08
2026-01-23T02:08:21.380669,MC_CLIMB,156.58,-9.82,0.01,0.04,-0.01,-0.1
2026-01-23T02:08:21.481325,MC_CLIMB,157.6,-9.81,0.0,0.07,-0.0,-0.11
2026-01-23T02:08:21.582505,MC_CLIMB,158.62,-9.81,0.01,0.09,-0.01,-0.1
2026-01-23T02:08:21.683767,MC_CLIMB,159.56,-9.81,0.01,0.07,0.02,-0.08
2026-01-23T02:08:21.784516,MC_CLIMB,160.51,-9.82,0.01,0.03,-0.01,-0.04
2026-01-23T02:08:21.885754,MC_CLIMB,161.53,-9.82,0.01,0.0,-0.03,-0.04
2026-01-23T02:08:21.986749,MC_CLIMB,162.47,-9.82,0.01,-0.03,-0.0,-0.08
2026-01-23T02:08:22.087787,MC_CLIMB,163.49,-9.82,0.01,-0.04,0.01,-0.08
2026-01-23T02:08:22.188661,MC_CLIMB,164.44,-9.82,0.01,-0.06,0.03,-0.07
2026-01-23T02:08:22.290449,MC_CLIMB,165.46,-9.82,0.01,-0.07,0.02,-0.09
2026-01-23T02:08:22.391732,MC_CLIMB,166.4,-9.82,0.01,-0.05,0.02,-0.11
2026-01-23T02:08:22.492615,MC_CLIMB,167.42,-9.82,0.01,-0.05,0.02,-0.12
2026-01-23T02:08:22.593621,MC_CLIMB,168.37,-9.82,0.0,-0.06,0.0,-0.09
2026-01-23T02:08:22.694700,MC_CLIMB,169.39,-9.82,0.0,-0.04,0.01,-0.07
2026-01-23T02:08:22.795838,MC_CLIMB,170.33,-9.82,0.0,-0.03,0.01,-0.07
2026-01-23T02:08:22.896505,MC_CLIMB,171.59,-9.82,0.0,-0.0,-0.01,-0.04
2026-01-23T02:08:22.997825,MC_CLIMB,172.53,-9.82,0.0,-0.02,-0.01,-0.05
2026-01-23T02:08:23.098870,MC_CLIMB,173.47,-9.82,0.0,-0.03,0.03,-0.08
2026-01-23T02:08:23.199874,MC_CLIMB,174.49,-9.82,0.01,-0.03,0.0,-0.08
2026-01-23T02:08:23.301377,MC_CLIMB,175.44,-9.82,0.01,-0.04,-0.01,-0.08
2026-01-23T02:08:23.402585,MC_CLIMB,176.46,-9.82,0.01,-0.08,-0.02,-0.06
2026-01-23T02:08:23.503761,MC_CLIMB,177.4,-9.82,0.0,-0.07,-0.0,-0.05
2026-01-23T02:08:23.604614,MC_CLIMB,178.42,-9.82,0.0,-0.01,-0.0,-0.04
2026-01-23T02:08:23.705566,MC_CLIMB,179.45,-9.83,0.0,0.0,-0.02,-0.03
2026-01-23T02:08:23.806597,MC_CLIMB,180.39,-9.83,0.0,-0.01,-0.02,-0.02
2026-01-23T02:08:23.907661,MC_CLIMB,181.33,-9.83,0.0,-0.03,-0.03,-0.01
2026-01-23T02:08:24.008881,MC_CLIMB,182.36,-9.83,0.0,-0.01,0.0,-0.03
2026-01-23T02:08:24.110934,MC_CLIMB,183.3,-9.83,0.0,-0.01,0.01,-0.03
2026-01-23T02:08:24.211714,MC_CLIMB,184.32,-9.83,0.0,-0.01,-0.01,-0.06
2026-01-23T02:08:24.312346,MC_CLIMB,185.27,-9.83,0.0,0.03,-0.03,-0.05
2026-01-23T02:08:24.413453,MC_CLIMB,186.29,-9.82,0.0,0.05,-0.02,-0.03
2026-01-23T02:08:24.514462,MC_CLIMB,187.31,-9.82,0.01,0.04,-0.03,-0.04
2026-01-23T02:08:24.616276,MC_CLIMB,188.26,-9.83,0.0,0.02,-0.01,-0.04
2026-01-23T02:08:24.717499,MC_CLIMB,189.44,-9.83,0.0,0.03,-0.0,0.01
2026-01-23T02:08:24.818698,MC_CLIMB,190.46,-9.83,0.0,0.01,-0.02,-0.01
2026-01-23T02:08:24.920010,MC_CLIMB,191.41,-9.84,0.0,0.01,-0.02,-0.0
2026-01-23T02:08:25.020486,MC_CLIMB,192.35,-9.84,0.01,-0.03,-0.02,-0.01
2026-01-23T02:08:25.121290,MC_CLIMB,193.37,-9.85,0.01,-0.01,-0.01,-0.01
2026-01-23T02:08:25.222314,MC_CLIMB,194.32,-9.85,0.01,0.01,-0.01,-0.0
2026-01-23T02:08:25.323188,MC_CLIMB,195.35,-9.85,0.0,-0.01,-0.01,0.02
